generation,path_1
1,43.764
2,43.1798
3,41.3842
4,39.5806
5,37.9686
6,37.9686
7,36.098
8,31.6842
9,29.2944
10,28.45
11,28.45
12,29.1718
13,31.2624
14,29.4238
15,28.2826
16,28.2826
17,28.6483
18,30.7836
19,34.0109
20,34.5169
21,34.5986
22,34.023
23,30.2525
24,30.7294
25,34.191
26,33.1607
27,30.1584
28,29.9967
29,31.4923
30,31.5212
31,34.962
32,34.962
33,36.2164
34,34.425
35,34.2349
36,34.3678
37,33.1756
38,33.3684
39,35.5341
40,36.8542
41,35.2537
42,35.1924
43,32.9129
44,32.9712
45,29.0603
46,29.3497
47,29.1364
48,27.0699
49,27.2359
50,26.8191
51,31.0105
52,29.1982
53,30.0022
54,28.7862
55,28.7862
56,26.7512
57,26.7512
58,26.2034
59,28.3886
60,27.8717
61,27.3694
62,29.2267
63,28.8381
64,29.3701
65,27.0592
66,27.0592
67,27.2927
68,27.8344
69,30.5625
70,29.7646
71,32.9167
72,34.2059
73,30.8103
74,31.4925
75,31.6746
76,32.8237
77,32.4412
78,31.7921
79,32.2996
80,32.6946
81,28.9678
82,28.668
83,30.1371
84,29.2124
85,28.861
86,28.861
87,28.4276
88,28.9905
89,31.6174
90,31.6201
91,29.1249
92,30.0828
93,30.213
94,28.1219
95,26.5378
96,26.5378
97,25.3995
98,27.2912
99,30.6514
100,30.6514
101,27.4386
102,28.8393
103,29.9543
104,29.1343
105,29.0208
106,28.8906
107,29.1387
108,27.8611
109,27.8611
110,27.8611
111,27.8611
112,25.6648
113,30.9065
114,26.9234
115,28.6257
116,28.6257
117,32.7456
118,34.066
119,35.1466
120,36.9266
121,27.325
122,27.325
123,31.0589
124,31.8356
125,27.552
126,27.552
127,32.7006
128,32.6751
129,34.3786
130,31.3539
131,33.7834
132,33.046
133,32.3615
134,31.9123
135,30.4649
136,31.4964
137,31.8103
138,31.0133
139,32.387
140,33.6816
141,31.5636
142,31.4603
143,29.8223
144,31.0144
145,26.7218
146,27.0775
147,28.84
148,28.84
149,27.2832
150,28.1595
151,29.3154
152,29.3154
153,30.2143
154,29.9687
155,32.3742
156,31.944
157,28.2962
158,28.2962
159,24.4771
160,24.5001
161,23.594
162,24.0999
163,22.8601
164,23.9023
165,25.5509
166,25.5509
167,25.0308
168,24.9773
169,25.3776
170,25.3776
171,23.2125
172,22.2205
173,22.2205
174,23.8822
175,27.656
176,27.4334
177,27.805
178,27.7351
179,34.222
180,36.0408
181,34.105
182,37.1677
183,31.7973
184,31.9218
185,31.765
186,32.5261
187,32.0704
188,34.22
189,38.5257
190,34.9773
191,36.1768
192,33.1334
193,35.4021
194,32.0591
195,33.8699
196,31.9425
197,37.0248
198,37.1069
199,37.5541
200,37.5715
201,32.8119
202,33.1405
203,34.2954
204,33.2109
205,34.6049
206,36.6679
207,33.4923
208,33.4923
209,30.0519
210,30.0661
211,31.1602
212,30.6181
213,37.646
214,38.576
215,32.8687
216,32.177
217,32.177
218,32.177
219,31.183
220,31.183
221,31.3513
222,34.8472
223,36.0872
224,36.108
225,35.475
226,33.8814
227,31.9698
228,31.9179
229,31.1875
230,29.142
231,35.4534
232,36.4042
233,31.2103
234,30.319
235,30.942
236,32.4702
237,31.3667
238,32.1757
239,28.935
240,29.842
241,30.3376
242,30.574
243,30.1532
244,31.7945
245,29.9611
246,29.9611
247,31.7242
248,33.7232
249,30.8085
250,28.8473
251,30.0893
252,29.8277
253,31.7578
254,31.2232
255,31.0976
256,30.7597
257,32.4374
258,35.0742
259,31.0257
260,32.6791
261,27.0211
262,27.1113
263,26.6392
264,26.6392
265,27.2078
266,28.5597
267,28.6278
268,28.6278
269,28.7578
270,28.7578
271,27.8937
272,27.9119
273,34.5203
274,31.4461
275,30.1372
276,28.9984
277,31.74
278,31.0604
279,29.7525
280,28.3561
281,28.561
282,28.561
283,29.1862
284,29.7885
285,30.8065
286,31.6637
287,32.759
288,32.8376
289,29.2755
290,29.2755
291,31.562
292,32.5653
293,27.7775
294,28.0028
295,28.8104
296,28.3081
297,30.377
298,30.0231
299,27.172
300,28.4549
301,32.713
302,32.713
303,30.2424
304,31.4394
305,30.8212
306,28.7356
307,30.1603
308,31.4233
309,27.4631
310,26.722
311,26.7912
312,26.7912
313,26.1446
314,26.1567
315,26.0334
316,25.661
317,26.4513
318,26.6763
319,30.1171
320,30.6335
321,26.3716
322,26.3716
323,30.3091
324,30.3091
325,28.7411
326,28.2794
327,32.4163
328,32.0465
329,31.5813
330,31.5813
331,29.2866
332,29.3053
333,28.7584
334,28.7584
335,32.7902
336,32.7902
337,30.2015
338,30.858
339,30.8875
340,30.2014
341,26.4931
342,26.4931
343,31.6657
344,31.5724
345,33.3331
346,35.0667
347,29.9724
348,29.6597
349,28.7871
350,31.3293
351,31.1107
352,29.4587
353,30.1591
354,30.1591
355,28.6175
356,28.6175
357,25.2478
358,25.2478
359,26.2459
360,26.4763
361,27.0742
362,27.0742
363,26.3328
364,25.7757
365,24.7774
366,24.7774
367,27.4762
368,28.7183
369,28.6233
370,29.0449
371,27.7642
372,28.2006
373,24.8854
374,24.7352
375,29.9826
376,29.6782
377,33.545
378,34.6151
379,28.7321
380,28.7321
381,27.0915
382,26.8865
383,26.2976
384,25.8408
385,27.5434
386,27.6978
387,25.6245
388,25.3303
389,26.4661
390,25.2056
391,23.9983
392,23.9983
393,28.1549
394,31.4788
395,28.7928
396,28.5945
397,29.2072
398,29.7265
399,28.3811
400,28.3811
401,29.4191
402,28.9187
403,29.7999
404,30.3822
405,31.3644
406,31.3644
407,29.0489
408,28.7573
409,30.0363
410,30.0323
411,31.5354
412,31.5354
413,29.0495
414,30.1168
415,30.4696
416,30.2669
417,30.2669
418,32.0451
419,26.5502
420,26.6431
421,27.1033
422,27.1033
423,26.5668
424,26.0758
425,26.8658
426,27.4783
427,27.4259
428,27.6524
429,31.6665
430,33.2329
431,30.0183
432,30.5386
433,27.9465
434,27.1847
435,31.8098
436,33.3984
437,32.3921
438,32.9845
439,31.7091
440,30.7443
441,27.7028
442,29.3063
443,28.8304
444,27.713
445,28.245
446,28.2391
447,30.1431
448,30.1436
449,29.935
450,28.9522
451,27.0961
452,27.7356
453,28.4743
454,27.5133
455,29.8835
456,26.2402
457,29.0951
458,30.4427
459,30.2035
460,27.9056
461,30.2449
462,30.2449
463,29.407
464,29.407
465,33.9899
466,34.3431
467,32.5579
468,31.2148
469,31.5255
470,29.6905
471,30.7214
472,30.5253
473,29.0789
474,28.7813
475,29.1468
476,29.0355
477,26.6765
478,26.6765
479,24.3775
480,24.3775
481,25.9442
482,23.8558
483,28.2598
484,30.108
485,28.0142
486,27.6557
