generation,path_1
1,515.909
2,515.909
3,507.673
4,490.415
5,470.768
6,470.212
7,468.23
8,456.042
9,447.698
10,442.224
11,441.104
12,439.222
13,438.277
14,424.167
15,414.23
16,405.316
17,402.788
18,397.723
19,397.393
20,396.636
21,390.235
22,390.314
23,382.104
24,382.104
25,372.061
26,370.54
27,370.023
28,364.979
29,364.686
30,364.78
31,357.551
32,353.876
33,345.494
34,342.371
35,335.692
36,335.476
37,335.476
38,336.72
39,334.786
40,335.128
41,335.128
42,328.067
43,328.067
44,327.985
45,327.985
46,327.985
47,327.918
48,325.083
49,330.362
50,326.097
51,326.097
52,326.097
53,326.097
54,327.848
55,327.848
56,327.848
57,327.848
58,327.595
59,328.235
60,328.235
61,328.235
62,328.235
63,327.946
64,327.946
65,328.16
66,328.16
67,324.249
68,319.096
69,318.735
70,315.147
71,316.562
72,315.994
73,315.994
74,315.994
75,315.994
76,315.994
77,315.584
78,315.584
79,315.584
80,307.322
81,307.322
82,306.608
83,306.608
84,306.608
85,307.431
86,308.002
87,308.002
88,308.002
89,308.002
90,306.085
91,306.085
92,310.144
93,310.144
94,307.495
95,307.495
96,305.468
97,302.131
98,302.131
99,300.894
100,298.52
101,298.52
102,296.141
103,296.141
104,296.141
105,296.141
106,294.828
107,294.828
108,295.772
109,295.772
110,293.338
111,293.338
112,293.338
113,293.338
114,293.338
115,293.338
116,293.338
117,292.85
118,292.85
119,291.619
120,291.619
121,291.711
122,292.472
123,291.489
124,291.489
125,289.589
126,288.844
127,288.536
128,288.536
129,288.536
130,288.536
131,288.536
132,286.917
133,286.897
134,286.897
135,285.197
136,285.024
137,285.024
138,286.184
139,286.184
140,286.184
141,286.184
142,286.184
143,286.184
144,285.079
145,285.298
146,285.298
147,285.005
148,285.005
149,285.123
150,285.123
151,285.123
152,285.123
153,285.049
154,284.604
155,284.604
156,284.604
157,284.898
158,284.898
159,283.292
160,283.292
161,283.292
162,283.292
163,281.555
164,281.555
165,281.555
166,281.047
167,280.435
168,280.435
169,280.112
170,280.112
171,280.112
172,280.112
173,280.112
174,280.112
175,280.146
176,280.146
177,280.146
178,280.146
179,280.146
180,280.146
181,279.48
182,279.48
183,279.48
184,281.039
185,277.815
186,277.815
187,277.815
188,277.815
189,277.815
190,275.846
