generation,path_1
1,17.1576
2,16.1284
3,13.7157
4,15.8222
5,15.3294
6,15.3789
7,14.1012
8,16.2684
9,16.8034
10,16.1736
11,16.1736
12,17.5574
13,17.0864
14,17.0233
15,16.9454
16,16.11
17,15.9053
18,16.9241
19,17.5309
20,17.4059
21,16.7239
22,15.9556
23,16.1241
24,14.9819
25,14.655
26,16.1368
27,15.1824
28,17.4471
29,16.953
30,15.3765
31,15.2324
32,15.6063
33,15.6859
34,14.7364
35,15.5734
36,14.8414
37,15.7913
38,14.4824
39,16.1209
40,16.0874
41,15.6816
42,14.4352
43,14.8544
44,15.4717
45,17.7903
46,15.3901
47,14.8406
48,15.0515
49,15.3436
50,16.5404
51,16.5285
52,15.5528
53,16.7344
54,14.7576
55,14.7389
56,14.409
57,14.0673
58,14.8028
59,13.989
60,15.2843
61,16.3408
62,14.9764
63,14.4828
64,14.1965
65,13.6888
66,15.5448
67,15.1974
68,14.1393
69,13.5781
70,12.8401
71,14.4513
72,16.0423
73,15.0516
74,15.0168
75,15.7737
76,16.2874
77,17.1133
78,12.0945
79,12.0945
80,15.6211
81,13.555
82,14.4963
83,13.058
84,13.4103
85,13.4091
86,14.3513
87,13.7361
88,16.1784
89,15.3286
90,16.2064
91,15.8362
92,16.4159
93,14.793
94,16.345
95,16.6245
96,16.0231
97,16.6145
98,16.1309
99,16.3893
100,15.7899
101,15.477
102,16.5612
103,15.6621
104,17.3317
105,17.0238
106,18.8077
107,17.8876
108,16.8923
109,16.1513
110,18.9601
111,18.1639
112,17.7875
113,17.9861
114,17.7553
115,15.7545
116,17.0248
117,15.9479
118,15.9467
119,15.3154
120,16.3161
121,16.3009
122,16.3646
123,16.1834
124,14.6092
125,16.4358
126,15.272
127,15.1364
128,13.6773
129,14.146
130,14.7346
131,15.0231
132,15.6049
133,16.3506
134,15.3471
135,14.4291
136,15.7535
137,16.3172
138,14.1694
139,13.0988
140,15.2496
141,15.0458
142,15.6148
143,14.4707
144,14.2191
145,15.2287
146,13.9794
147,13.5734
148,15.06
149,14.0941
150,16.4072
151,15.9613
152,15.6584
153,15.8196
154,15.7692
155,15.6624
156,15.8417
157,15.6437
158,14.7438
159,14.5237
160,15.0301
161,15.522
162,15.3529
163,14.674
164,16.0879
165,15.6441
166,15.312
167,14.6456
168,13.8924
169,15.8816
170,15.192
171,16.6047
172,14.411
173,15.6324
174,13.8535
175,12.1037
176,14.4889
177,14.4826
178,15.4453
179,14.9629
180,13.982
181,13.2873
182,13.2873
183,13.2873
184,15.8811
185,16.1216
186,16.6473
187,16.4135
188,15.3711
189,15.9335
190,15.2086
191,14.815
192,15.559
193,16.173
194,15.3266
195,15.2084
196,15.5814
197,15.2907
198,16.9178
199,15.8526
200,15.5152
201,14.7702
202,17.0979
203,17.5942
204,15.0534
205,14.8574
206,17.4408
207,16.1655
208,16.609
209,16.6442
210,15.1048
211,15.0441
212,16.7903
213,16.3586
214,16.5851
215,15.7163
216,15.4036
217,14.8759
218,16.5211
219,16.3434
220,15.0258
221,13.4055
222,13.8986
223,14.2077
224,14.6742
225,13.7766
226,13.4398
227,13.8415
228,13.1808
229,13.3721
230,15.9881
231,16.0642
232,15.5293
233,15.9533
234,15.7233
235,16.0932
236,13.5798
237,13.7358
238,16.7598
239,16.6972
240,15.1161
241,16.5647
242,14.8708
243,16.5214
244,15.2102
245,14.9703
246,16.2644
247,14.4824
248,15.6334
249,15.7462
250,15.6572
251,14.7354
252,14.585
253,15.1927
254,13.8169
255,13.2532
256,15.5355
257,15.4894
258,17.0597
259,16.5696
260,16.4145
261,17.0549
262,16.9136
263,17.1669
264,14.6896
265,14.0132
266,17.3563
267,17.8174
268,15.7463
269,15.2098
270,14.4759
271,14.8098
272,14.8062
273,14.2671
274,14.7345
275,18.0112
276,14.2833
277,14.5832
278,14.114
279,14.7718
280,14.0073
281,14.1417
282,15.1475
283,15.3373
284,17.0842
285,16.5204
286,15.0326
287,15.094
288,16.7062
289,17.8133
290,14.7928
291,15.1127
292,12.1401
293,12.4397
294,12.0064
295,11.5779
296,10.4455
297,10.5812
298,11.9216
299,13.0265
300,14.869
301,15.2747
302,14.6945
303,14.2479
304,14.3986
305,14.3817
306,15.2267
307,15.2673
308,15.5076
309,16.1245
310,16.421
311,16.1707
312,15.9731
313,15.8574
314,15.5828
315,15.0765
316,14.8294
317,15.1971
318,14.071
319,14.071
320,13.6567
321,13.3739
322,13.8996
323,14.1901
324,14.3277
325,14.4805
326,14.8447
327,13.8034
328,15.3247
329,16.1005
330,13.7697
331,14.5162
332,14.955
333,13.9782
334,15.987
335,16.0835
336,14.8312
337,15.1403
338,14.7424
339,15.5565
340,15.7143
341,14.7872
342,15.3842
343,16.6194
344,15.5272
345,14.9404
346,15.9529
347,16.8919
348,15.4956
349,15.7574
350,16.7325
351,15.7388
352,16.1683
353,16.4594
354,15.0132
355,13.8165
356,13.6993
357,14.1209
358,17.2594
359,18.0928
360,16.6391
361,15.2106
362,14.861
363,14.738
364,16.982
365,16.8711
366,16.8365
367,15.7667
368,16.4007
369,16.0434
370,16.1793
371,17.2948
372,17.2277
373,16.224
374,14.5669
375,14.4716
376,17.0434
377,16.2444
378,16.0172
379,15.7036
380,16.811
381,16.5581
382,15.9315
383,16.1236
384,16.3076
385,16.5326
386,17.5643
387,16.2357
388,16.3595
389,16.6013
390,16.6321
391,16.2281
392,16.3841
393,15.7871
394,15.5829
395,14.504
396,16.7914
397,16.7803
398,15.3533
399,18.8353
400,16.7801
401,17.0462
402,16.6835
403,16.2385
404,15.7619
405,15.5682
406,17.3337
407,15.9852
408,16.7327
409,15.4411
410,16.275
411,17.0696
412,14.6179
413,15.3515
414,13.9611
415,13.7266
416,14.2616
417,14.408
418,15.772
419,16.3106
420,15.5559
421,16.1676
422,15.5497
423,16.1353
424,15.1213
425,14.9876
426,17.0211
427,16.6982
428,14.9315
429,15.1583
430,16.2126
431,15.8901
432,16.37
433,16.6666
434,15.6109
435,16.5417
436,15.1427
437,15.9271
438,15.6623
439,14.9976
440,14.0982
441,15.804
442,15.6025
443,15.2631
444,14.997
445,15.1605
446,15.1371
447,14.473
448,16.3696
449,15.0914
450,15.1911
451,14.7432
452,14.3947
453,14.1035
454,14.8071
455,14.4369
456,14.6182
457,14.1004
458,14.9005
459,15.6431
460,14.274
461,14.5405
462,15.5587
463,16.0911
464,17.5611
465,17.1282
466,14.745
467,17.3615
468,15.8814
469,16.9923
470,17.2889
471,16.6819
472,14.4624
473,14.8403
474,16.6101
475,16.7721
476,16.0376
477,14.7177
478,18.0078
479,17.8943
480,18.2406
481,17.5297
482,16.6226
483,15.7238
484,16.0691
485,17.0174
486,16.2488
487,15.212
488,15.6985
489,15.3267
490,17.0483
491,16.165
492,15.6783
493,14.1938
494,13.7699
495,13.7773
496,16.8551
497,16.6079
498,14.7096
499,14.6175
500,13.8365
501,14.9632
502,14.8031
503,15.9755
504,14.9199
505,15.2317
506,13.537
507,14.7519
508,14.8952
509,13.8159
510,15.9326
511,15.07
512,15.787
513,14.6951
514,16.3626
515,16.4291
516,15.9082
517,15.1841
518,15.5561
519,15.5702
520,16.7035
521,16.7996
522,15.7359
523,15.7766
524,16.9965
525,17.1236
526,15.7313
527,15.571
528,13.74
529,15.4048
530,14.6298
531,15.0872
532,14.1563
533,14.5773
534,16.4665
535,16.61
536,14.9451
537,15.8776
538,15.3836
539,14.9293
540,15.5974
541,15.5524
542,15.5504
543,15.5917
544,16.4352
545,16.6514
546,16.1675
547,17.2164
548,16.689
549,16.0851
550,15.6947
551,15.716
552,15.65
553,15.2454
554,13.9059
555,14.9016
556,13.7401
557,15.0249
558,14.2917
559,15.1275
560,14.4527
561,14.5044
562,15.2187
563,14.6819
564,13.7497
565,15.2616
566,16.1798
567,15.9065
568,15.2362
569,15.4532
570,14.8463
571,16.407
572,15.6501
573,14.9679
574,17.8452
575,16.7316
576,16.204
577,16.3233
578,16.002
579,16.002
580,18.4567
581,18.435
582,15.2828
583,15.2897
584,16.0721
585,15.5959
586,14.4477
587,13.4615
588,16.3305
589,15.8955
590,15.7059
591,14.6684
592,16.7485
593,16.0907
594,17.3796
595,16.724
596,18.6275
597,18.4743
598,18.598
599,18.7326
600,17.8309
601,17.2795
602,16.3957
603,17.6463
604,18.7943
605,17.6545
606,16.0985
607,14.9565
608,15.2216
609,15.5453
610,15.7852
611,15.1591
612,15.3954
613,15.5194
614,17.5563
615,17.9842
616,15.9253
617,16.7151
618,17.1757
619,17.7354
620,14.5975
621,14.1548
622,16.4343
623,18.3848
624,18.0367
625,16.3301
626,16.1224
627,16.9314
628,18.0198
629,16.734
630,16.7042
631,16.5937
632,16.726
633,16.9074
634,16.0567
635,15.9806
636,15.8231
637,15.9829
638,15.3119
639,15.3615
640,15.1695
641,14.2608
642,13.2461
643,13.1969
644,12.8636
645,12.9959
646,13.6703
647,14.3693
648,15.1984
649,14.2632
650,14.9117
651,15.8129
652,14.8655
653,14.8776
654,14.9062
655,13.7787
656,15.3829
657,15.1595
658,15.0767
659,15.1483
660,13.9567
661,13.9494
662,14.1304
663,14.1767
664,15.5263
665,15.3894
666,16.4855
667,16.3762
668,14.918
669,14.6441
670,16.2087
671,16.4247
672,17.6659
673,17.265
674,17.0924
675,17.6237
676,15.4411
677,14.7416
678,14.2096
679,14.4312
680,16.1156
681,15.0124
682,15.2319
683,14.4012
684,15.4736
685,14.5938
686,15.4586
687,15.2506
688,15.6859
689,16.3904
690,15.7279
691,16.7861
692,17.533
693,15.9742
694,15.9831
695,15.197
696,16.373
697,15.1602
698,16.2391
699,16.2328
700,15.7845
701,16.6399
702,16.7128
703,16.4793
704,17.777
705,16.1423
706,16.2966
707,17.4024
708,15.2289
709,14.3388
710,16.2984
711,16.532
712,15.6595
713,15.4957
714,15.364
715,15.2745
716,15.1942
717,15.6649
718,14.9277
719,15.176
720,15.4055
721,14.3631
722,16.359
723,16.0179
724,15.3203
725,15.5187
726,15.0774
727,14.7028
728,17.0534
729,15.4801
730,17.0236
731,16.5101
732,16.8238
733,17.0557
734,14.2766
735,14.7774
736,14.7367
737,14.9981
738,15.0652
739,15.7539
740,16.2855
741,17.1902
742,15.6519
743,13.9832
744,15.5843
745,15.1675
746,16.5063
747,15.3827
748,18.0971
749,17.6852
750,18.3283
751,18.1755
752,16.4991
753,14.5953
754,15.8679
755,15.9823
756,14.9047
757,14.0307
758,16.5806
759,16.8179
760,17.2606
761,16.1949
762,16.3469
763,16.2312
764,14.698
765,15.812
766,17.8925
767,17.4007
768,15.709
769,15.3287
770,16.1075
771,16.6245
772,16.1182
773,14.5945
774,15.4972
775,14.4186
776,15.9461
777,16.5579
778,13.8359
779,13.6932
780,14.0533
781,13.9941
782,15.7938
783,14.9995
784,15.8145
785,16.2488
786,15.1811
787,16.5845
788,16.4431
789,16.0544
790,15.809
791,17.04
792,16.7466
793,17.0049
794,17.6732
795,18.1251
796,16.5604
797,16.566
798,15.6943
799,14.8235
800,16.6376
801,15.7525
802,15.4852
803,16.6491
804,16.7845
805,16.9273
806,16.4917
807,15.7204
808,15.7123
809,16.0639
810,16.2346
811,15.9086
812,17.6698
813,16.8067
814,17.5325
815,16.6804
816,17.029
817,17.9701
818,16.451
819,17.0045
820,15.6012
821,17.1135
822,17.4589
823,14.8948
824,16.101
825,16.2942
826,16.4247
827,15.6869
828,15.0494
829,16.5911
830,15.6051
831,14.711
832,14.5895
833,15.0689
834,13.8726
835,14.7469
836,14.3304
837,14.2643
838,13.5094
839,13.8552
840,14.524
841,14.2809
842,15.4965
843,15.1
844,14.4189
845,15.1627
846,15.3646
847,16.2601
848,15.4441
849,15.4943
850,16.2759
851,16.8917
852,17.0967
853,15.3376
854,14.9767
855,15.0929
856,13.9524
857,14.7659
858,15.1019
859,16.188
860,15.3912
861,16.0516
862,16.0712
863,17.5628
864,16.0338
865,15.6641
866,16.5194
867,15.4815
868,15.9055
869,15.8012
870,15.1417
871,15.016
872,16.1055
873,17.7051
874,15.9843
875,16.6939
876,14.9513
877,15.3333
878,16.2833
879,16.2461
880,16.6735
881,16.9354
882,15.3188
883,14.5824
884,17.0152
885,16.5404
886,18.9504
887,17.5927
888,16.3082
889,16.5787
890,15.9318
891,15.0121
892,15.4681
893,15.6767
894,14.8912
895,15.714
896,16.7844
897,15.1486
898,16.0574
899,15.5209
900,15.8666
901,16.3996
902,17.2751
903,17.4558
904,16.2444
905,15.0554
906,16.4059
907,16.2333
908,16.3821
909,16.2506
910,15.2465
911,17.0854
912,16.3599
913,15.1721
914,15.7554
915,14.8472
916,14.7535
917,15.1421
918,14.6802
919,13.4058
920,15.373
921,13.9868
922,16.2001
923,15.6554
924,15.1529
925,14.9941
926,16.8916
927,17.5147
928,17.075
929,17.2057
930,17.9022
931,17.07
932,14.3111
933,14.9865
934,18.7034
935,16.7177
936,16.358
937,16.0819
938,16.0419
939,14.5429
940,14.145
941,15.2762
942,15.3649
943,16.2267
944,15.8196
945,15.8312
946,15.7762
947,17.9424
948,15.3135
949,13.9533
950,17.3689
951,17.0497
952,17.5453
953,15.5657
954,16.0515
955,14.3289
956,16.5022
957,15.8846
958,16.1229
959,15.6409
960,15.8618
961,16.5107
962,16.4957
963,15.151
964,16.8842
965,15.7931
966,16.0645
967,15.2229
968,16.6369
969,14.7602
970,15.2956
971,15.7452
972,14.1403
973,14.4567
974,14.602
975,14.7613
976,15.4499
977,14.1986
978,16.1362
979,15.7739
980,15.801
981,16.1944
982,15.681
983,15.9344
984,13.5785
985,14.1275
986,13.8199
987,14.2255
988,14.4909
989,14.6716
990,14.2547
991,13.9827
992,17.3739
993,17.4369
994,16.5662
995,15.8047
996,16.188
997,17.3961
998,15.8776
999,16.9287
1000,15.5413
1001,12.8744
1002,14.4073
1003,14.6425
1004,15.2361
1005,15.2398
1006,15.2194
1007,14.7283
1008,15.0379
1009,15.0973
1010,15.4555
1011,15.9752
1012,14.3558
1013,13.8273
1014,15.4109
1015,17.4203
1016,15.8336
1017,15.2175
1018,17.4696
1019,15.6568
1020,16.9297
1021,16.8811
1022,16.6171
1023,17.1875
1024,15.6049
1025,15.5863
1026,16.5527
1027,15.6032
1028,14.9796
1029,15.0506
1030,15.9559
1031,14.7443
1032,14.1191
1033,14.1289
1034,15.8368
1035,14.2326
1036,14.9794
1037,14.9249
1038,15.0351
1039,15.5652
1040,15.0001
1041,15.4377
1042,14.0786
1043,12.4018
1044,17.391
1045,16.4079
1046,16.3241
1047,16.6766
1048,14.1063
1049,13.492
1050,13.8095
1051,13.9029
1052,13.9842
1053,14.6501
1054,14.9938
1055,16.5122
1056,16.559
1057,15.9036
1058,16.1498
1059,15.0996
1060,16.0269
1061,15.7273
1062,17.228
1063,17.2709
1064,16.9914
1065,16.3314
1066,18.0734
1067,16.4421
1068,17.2269
1069,16.6467
1070,16.4951
1071,15.6176
1072,15.6236
1073,14.5836
1074,17.962
1075,18.5927
1076,15.7751
1077,14.6647
1078,15.6703
