generation,path_1
1,43.764
2,42.3894
3,40.7232
4,42.752
5,40.0979
6,35.7578
7,35.0172
8,35.0161
9,33.0178
10,34.0688
11,32.4055
12,32.7008
13,34.0014
14,31.5967
15,33.8509
16,33.8509
17,30.5796
18,30.3987
19,29.488
20,29.7296
21,31.5104
22,28.1092
23,28.355
24,28.2427
25,26.8907
26,29.0935
27,27.5112
28,27.6641
29,27.8612
30,27.8612
31,27.8612
32,27.8612
33,29.528
34,29.528
35,30.1218
36,30.4456
37,30.8279
38,30.8279
39,28.8076
40,28.7234
41,28.7894
42,29.0519
43,28.7894
44,29.3061
45,28.7586
46,27.919
47,30.4029
48,30.8889
49,32.4603
50,31.9473
51,36.1314
52,35.7649
53,30.5209
54,29.3944
55,29.3157
56,29.2066
57,28.607
58,27.1416
59,28.0706
60,27.1649
61,29.7674
62,29.1118
63,30.2776
64,32.1076
65,31.4013
66,32.7077
67,31.5842
68,29.195
69,29.7639
70,29.7639
71,30.2721
72,31.6421
73,34.1954
74,34.0387
75,31.9441
76,32.0792
77,32.9235
78,31.7761
79,30.7646
80,32.6466
81,30.5725
82,31.5832
83,30.0485
84,29.6408
85,31.8545
86,31.2261
87,30.0005
88,30.378
89,31.8693
90,31.8693
91,32.4614
92,33.8779
93,32.398
94,31.8907
95,30.4453
96,30.4453
97,30.0279
98,29.9176
99,31.1118
100,29.2697
101,31.8119
102,33.8962
103,26.1218
104,28.3034
105,24.4261
106,25.6194
107,24.1762
108,24.1428
109,29.6373
110,28.0527
111,27.2782
112,27.4302
113,32.8014
114,35.9126
115,33.2681
116,36.407
117,32.2377
118,31.9999
119,28.8686
120,26.2668
121,29.5089
122,29.403
123,28.5384
124,25.6629
125,26.8318
126,26.8841
127,29.1375
128,32.6942
129,29.589
130,29.589
131,28.8663
132,28.8663
133,25.785
134,25.4672
135,25.1406
136,25.558
137,30.3802
138,30.3283
139,30.3283
140,30.874
141,34.9788
142,35.5715
143,35.9107
144,35.9107
145,37.0751
146,35.7634
147,34.8399
148,34.8399
149,35.7248
150,35.6889
151,33.0394
152,33.0394
153,30.1696
154,30.5862
155,30.5862
156,31.5853
157,30.3369
