        -0.36343        -1.21799       -0.128424
        0.319306        -0.54395        -0.71221
        -1.02325        0.689618       -0.753566
        -2.49438         1.92042        -1.14193
      -0.0273351        0.929348       -0.311472
       -0.729423       -0.753763        0.058541
       -0.635397       -0.223773         1.04011
       -0.490818         1.41999        -1.57645
        0.155432         1.16658        0.100175
         2.53516        0.119042        -1.83179
       0.0500182        0.467263        -1.45431
        0.626943        0.462657         2.31696
        -2.20097          0.7513       -0.756052
       0.0374042       -0.474764        -1.14241
        -1.03753       -0.800507        0.969404
       -0.244415       -0.351134        0.670888
        0.421949        0.166141        -1.10306
       -0.641813       -0.286812        0.363773
       -0.246191         1.08014       0.0358323
       -0.888831       -0.813205         -1.4399
        -1.98005         0.46342         1.80007
         2.60883        -2.07423         1.00269
        0.735181       -0.486165         1.52757
        -1.01633       -0.290134        0.759665
        0.692327       -0.709205      -0.0259368
       -0.229006          1.7692       -0.266447
         1.13628        -2.64526          1.5599
       -0.267588       0.0728979       -0.581625
        0.246909      -0.0077632        0.857375
        -1.76886        0.365626       0.0635153
        -2.06631        0.953695         1.35642
       -0.337931         1.63294       -0.467955
        0.401609        -1.92466         0.24181
         0.21189        0.777225         -1.3147
        0.960256        -1.49815        -2.09771
        0.754215       -0.616359       -0.969836
        -1.14273       -0.185637         1.41951
        -1.45012         -1.3755        -1.25231
         1.31896        0.150254        0.617311
       -0.244136        -1.53931         2.28786
         1.16653        0.521934        0.608868
        0.488211       -0.746547        0.595737
        -1.30378         2.26174        -1.45966
        0.607588       -0.217673         2.53745
        -1.25714        -1.77966       -0.484948
       -0.986362         1.81463         1.67141
        0.328142        0.163634         1.41348
        0.499745       -0.630903        -1.39493
        0.747938       -0.239389        -1.56722
        0.830453        0.144963       -0.651834
        0.276085        0.779163        0.584692
        -0.43476        -1.24805         1.94842
       -0.228967         2.38633       -0.491448
       -0.356098       -0.475654        0.262241
         1.77025        0.502963         1.32278
        -1.44503        -1.10996       -0.644531
        0.427613         1.43666       -0.242987
       -0.842831        -1.48122        -1.10846
        0.936552      0.00710693       -0.971147
         1.99571        -0.10072        0.221334
        -1.10389         1.34068        0.174984
        0.799142       -0.561746       0.0959844
       -0.447209       -0.569613       -0.499908
       -0.432768         3.03553       -0.920375
        0.900193        -0.10255         1.44918
        0.633809        0.634236         2.45788
       -0.748241         1.92689        0.727803
          1.2744       -0.744488        0.259322
         1.59281        0.843859         1.75085
       -0.541446       -0.226164        -2.14607
       -0.313501       -0.229002         1.17033
        0.661131        0.587405        0.640919
        0.334572        -1.17827       -0.660082
         2.37365         0.46405         1.35981
         0.78057         0.81305        -0.61659
        0.733635       -0.125446       -0.106497
        -1.34551         1.56039        -1.16023
        0.300361       -0.357002       -0.316699
        -1.61957       -0.342974       -0.297131
      -0.0597638       -0.518772          0.0983
         1.28944       -0.631429       0.0361161
         1.96584       -0.518721        0.297183
       -0.808656          1.4415      -0.0118119
        -1.38647        0.672995         -3.5014
          1.3978        -2.22528        -1.19685
       0.0312699        0.178761        -2.52781
        0.807996        -1.97495        0.206834
        0.445673       -0.785191        0.985011
        0.581825        0.674136        0.854308
       -0.226934        -2.25792      -0.0188817
        0.134468        0.945088        -1.26936
        0.706483      -0.0250431        0.396562
        -1.01506        0.725011      -0.0617194
       -0.856996        -1.39982       -0.879289
       -0.655428      -0.0627374       -0.757517
       -0.555117        0.947494       -0.319449
       -0.919434       0.0751835        0.150297
        0.371336        -1.05053        0.942083
        0.180414       -0.995375       -0.850018
        0.234487       -0.659914        0.419837
       -0.509553        -0.87965        0.362156
        -1.61487       -0.982899        0.999779
         1.78381         2.53177       -0.405387
        -1.16148        0.172219        0.370007
         1.70022        0.971523         1.18205
          1.0835       -0.378496        -1.02098
        0.662062        0.455877       -0.203117
        -2.34468        0.257477        0.489062
