BLOCK,ACTUAL_PE,PE_AVE,ERROR
160,-7.51614,-7.52411,0.000652163
161,-7.52379,-7.5241,0.000648115
162,-7.5306,-7.52414,0.000645355
163,-7.52048,-7.52412,0.000641787
164,-7.53187,-7.52417,0.000639612
165,-7.51559,-7.52412,0.000637844
166,-7.53821,-7.5242,0.000639626
167,-7.52243,-7.52419,0.000635884
168,-7.52788,-7.52421,0.000632478
169,-7.53197,-7.52426,0.000630397
170,-7.52069,-7.52424,0.000627038
171,-7.52531,-7.52424,0.000623402
172,-7.5225,-7.52423,0.00061986
173,-7.5364,-7.5243,0.000620254
174,-7.51829,-7.52427,0.000617651
175,-7.52581,-7.52428,0.000614184
176,-7.51636,-7.52423,0.000612339
177,-7.52704,-7.52425,0.000609085
178,-7.5259,-7.52426,0.000605733
179,-7.52114,-7.52424,0.000602599
180,-7.52566,-7.52425,0.000599303
181,-7.524,-7.52425,0.000595993
182,-7.52334,-7.52424,0.00059274
183,-7.52901,-7.52427,0.000590073
184,-7.51777,-7.52423,0.000587921
185,-7.52834,-7.52426,0.000585161
186,-7.50864,-7.52417,0.000588007
187,-7.52757,-7.52419,0.000585143
188,-7.52422,-7.52419,0.000582031
189,-7.52941,-7.52422,0.000579606
190,-7.52237,-7.52421,0.000576637
191,-7.52581,-7.52422,0.000573679
192,-7.52127,-7.5242,0.000570897
193,-7.52447,-7.5242,0.000567941
194,-7.5259,-7.52421,0.00056508
195,-7.53202,-7.52425,0.000563601
196,-7.52385,-7.52425,0.000560729
197,-7.51168,-7.52418,0.000561502
198,-7.53093,-7.52422,0.000559699
199,-7.5114,-7.52415,0.000560584
200,-7.52046,-7.52414,0.000558085
201,-7.52249,-7.52413,0.000555368
202,-7.54586,-7.52424,0.000562943
203,-7.51595,-7.52419,0.000561647
204,-7.5227,-7.52419,0.000558942
205,-7.5184,-7.52416,0.000556928
206,-7.5237,-7.52416,0.000554229
207,-7.51088,-7.52409,0.000555248
208,-7.52982,-7.52412,0.00055326
209,-7.52874,-7.52414,0.000551055
210,-7.51924,-7.52412,0.000548925
211,-7.52869,-7.52414,0.000546751
212,-7.5287,-7.52416,0.000544594
213,-7.52456,-7.52416,0.000542041
214,-7.52448,-7.52417,0.00053951
215,-7.52612,-7.52417,0.000537077
216,-7.51668,-7.52414,0.000535709
217,-7.50995,-7.52407,0.000537219
218,-7.53056,-7.5241,0.000535577
219,-7.52099,-7.52409,0.00053332
220,-7.52775,-7.52411,0.000531155
221,-7.53294,-7.52415,0.000530252
222,-7.5224,-7.52414,0.000527922
223,-7.52447,-7.52414,0.000525557
224,-7.51828,-7.52411,0.000523862
225,-7.52567,-7.52412,0.00052158
226,-7.51391,-7.52408,0.000521226
227,-7.53292,-7.52411,0.000520383
228,-7.52894,-7.52414,0.00051853
229,-7.51031,-7.52408,0.000519771
230,-7.53086,-7.52411,0.000518346
231,-7.51572,-7.52407,0.000517372
232,-7.5255,-7.52407,0.000515179
233,-7.52453,-7.52408,0.000512971
234,-7.51507,-7.52404,0.000512223
235,-7.515,-7.524,0.000511485
236,-7.54454,-7.52409,0.000516667
237,-7.52093,-7.52407,0.000514659
238,-7.52135,-7.52406,0.000512623
239,-7.52287,-7.52406,0.000510502
240,-7.50985,-7.524,0.000511797
241,-7.53032,-7.52402,0.000510346
242,-7.51817,-7.524,0.000508811
243,-7.53208,-7.52403,0.000507803
244,-7.52575,-7.52404,0.00050577
245,-7.51815,-7.52402,0.000504278
246,-7.51577,-7.52398,0.000503342
247,-7.52051,-7.52397,0.000501501
248,-7.52632,-7.52398,0.000499568
249,-7.52377,-7.52398,0.000497562
250,-7.53845,-7.52404,0.000498927
251,-7.52131,-7.52402,0.000497057
252,-7.51754,-7.524,0.000495749
253,-7.53008,-7.52402,0.000494373
254,-7.53151,-7.52405,0.000493304
255,-7.52549,-7.52406,0.000491402
256,-7.52039,-7.52404,0.000489692
257,-7.5255,-7.52405,0.000487819
258,-7.5293,-7.52407,0.000486353
259,-7.52844,-7.52409,0.000484767
260,-7.52028,-7.52407,0.000483124
261,-7.52033,-7.52406,0.000481486
262,-7.53436,-7.5241,0.000481251
263,-7.508,-7.52404,0.000483298
264,-7.52655,-7.52404,0.000481561
265,-7.52519,-7.52405,0.000479764
266,-7.52008,-7.52403,0.000478192
267,-7.52546,-7.52404,0.000476431
268,-7.53611,-7.52408,0.000476777
269,-7.51542,-7.52405,0.000476092
270,-7.52151,-7.52404,0.000474422
271,-7.52595,-7.52405,0.000472724
272,-7.53937,-7.52411,0.00047433
273,-7.51259,-7.52406,0.000474465
274,-7.53818,-7.52412,0.000475523
275,-7.52323,-7.52411,0.000473805
276,-7.52635,-7.52412,0.000472158
277,-7.52837,-7.52414,0.000470702
278,-7.52244,-7.52413,0.000469048
279,-7.53221,-7.52416,0.000468261
280,-7.53258,-7.52419,0.000467554
281,-7.51072,-7.52414,0.000468341
282,-7.5294,-7.52416,0.000467051
283,-7.5157,-7.52413,0.000466357
284,-7.53395,-7.52416,0.000465994
285,-7.51158,-7.52412,0.000466447
286,-7.52766,-7.52413,0.00046498
287,-7.5208,-7.52412,0.000463505
288,-7.52515,-7.52412,0.000461909
289,-7.50766,-7.52407,0.00046381
290,-7.5304,-7.52409,0.000462724
291,-7.52439,-7.52409,0.000461135
292,-7.52681,-7.5241,0.000459651
293,-7.53217,-7.52413,0.000458906
294,-7.5194,-7.52411,0.000457627
295,-7.50654,-7.52405,0.000459936
296,-7.53103,-7.52408,0.000458985
297,-7.51414,-7.52404,0.000458657
298,-7.53884,-7.52409,0.000459799
299,-7.52356,-7.52409,0.000458265
300,-7.51711,-7.52407,0.000457327
