BLOCK,ACTUAL_T,T_AVE,ERROR
177,0.802372,0.799588,0.000394308
178,0.79961,0.799588,0.000392093
179,0.797247,0.799575,0.000390121
180,0.800363,0.799579,0.000387978
181,0.800454,0.799584,0.000385864
182,0.799402,0.799583,0.000383746
183,0.802539,0.799599,0.000381988
184,0.795575,0.799578,0.000380538
185,0.802808,0.799595,0.000378882
186,0.789108,0.799539,0.000381016
187,0.801678,0.79955,0.000379151
188,0.799671,0.799551,0.000377134
189,0.803267,0.79957,0.000375651
190,0.798952,0.799567,0.000373688
191,0.800105,0.79957,0.000371742
192,0.798078,0.799562,0.000369887
193,0.800021,0.799565,0.000367978
194,0.800578,0.79957,0.000366119
195,0.804795,0.799597,0.000365221
196,0.800032,0.799599,0.000363364
197,0.79025,0.799551,0.000364605
198,0.803589,0.799572,0.000363334
199,0.791686,0.799532,0.000363662
200,0.79691,0.799519,0.00036208
201,0.797809,0.79951,0.000360379
202,0.812661,0.799576,0.000364428
203,0.794038,0.799548,0.000363652
204,0.798868,0.799545,0.000361885
205,0.796391,0.79953,0.000360446
206,0.800264,0.799533,0.000358714
207,0.790484,0.799489,0.000359635
208,0.803773,0.79951,0.000358496
209,0.801908,0.799521,0.000356964
210,0.79596,0.799505,0.000355667
211,0.802693,0.79952,0.000354302
212,0.802083,0.799532,0.000352837
213,0.799956,0.799534,0.000351186
214,0.800095,0.799536,0.000349555
215,0.801185,0.799544,0.000348013
216,0.794633,0.799521,0.000347144
217,0.790006,0.799477,0.000348303
218,0.802803,0.799493,0.000347039
219,0.797921,0.799485,0.000345528
220,0.801243,0.799493,0.00034405
221,0.805189,0.799519,0.000343457
222,0.797536,0.79951,0.000342026
223,0.799629,0.799511,0.000340493
224,0.796252,0.799496,0.000339283
225,0.800106,0.799499,0.000337786
226,0.793315,0.799472,0.000337398
227,0.805082,0.799496,0.000336816
228,0.802964,0.799512,0.000335682
229,0.78948,0.799468,0.000337062
230,0.803197,0.799484,0.000335986
231,0.793623,0.799459,0.000335488
232,0.800758,0.799464,0.000334089
233,0.798964,0.799462,0.000332662
234,0.793404,0.799436,0.000332246
235,0.793721,0.799412,0.000331721
236,0.813037,0.79947,0.000335302
237,0.797145,0.79946,0.00033403
238,0.797806,0.799453,0.000332699
239,0.798369,0.799448,0.000331338
240,0.790326,0.79941,0.00033213
241,0.803886,0.799429,0.000331271
242,0.795801,0.799414,0.000330241
243,0.804958,0.799437,0.000329669
244,0.800619,0.799442,0.000328354
245,0.796204,0.799428,0.000327279
246,0.794507,0.799408,0.00032656
247,0.797602,0.799401,0.000325319
248,0.800623,0.799406,0.000324045
249,0.798935,0.799404,0.000322749
250,0.808979,0.799442,0.000323723
251,0.797246,0.799434,0.000322551
252,0.79525,0.799417,0.000321698
253,0.803885,0.799435,0.000320911
254,0.804631,0.799455,0.000320299
255,0.800786,0.79946,0.000319085
256,0.797,0.799451,0.000317984
257,0.800337,0.799454,0.000316765
258,0.802966,0.799468,0.00031583
259,0.802355,0.799479,0.000314807
260,0.797403,0.799471,0.000313697
261,0.797446,0.799463,0.000312591
262,0.806247,0.799489,0.000312469
263,0.7887,0.799448,0.000313962
264,0.801135,0.799454,0.000312838
265,0.800104,0.799457,0.000311667
266,0.79692,0.799447,0.000310641
267,0.800957,0.799453,0.000309529
268,0.806167,0.799478,0.000309386
269,0.793955,0.799458,0.000308917
270,0.797171,0.799449,0.000307889
271,0.799648,0.79945,0.000306753
272,0.80935,0.799486,0.000307777
273,0.791473,0.799457,0.000308047
274,0.808265,0.799489,0.000308595
275,0.798951,0.799487,0.000307479
