BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-0.862908,-0.862908,0
2,-0.862908,-0.862908,0
3,-0.862908,-0.862908,6.08337e-09
4,-0.862908,-0.862908,0
5,-0.862908,-0.862908,0
6,-0.862908,-0.862908,6.08337e-09
7,-0.862908,-0.862908,6.8979e-09
8,-0.862908,-0.862908,6.45239e-09
9,-0.862908,-0.862908,6.08337e-09
10,-0.862908,-0.862908,3.332e-09
11,-0.862908,-0.862908,4.49287e-09
12,-0.862908,-0.862908,3.04169e-09
13,-0.862908,-0.862908,2.92236e-09
14,-0.862908,-0.862908,2.81605e-09
15,-0.862908,-0.862908,2.72057e-09
16,-0.862908,-0.862908,2.63418e-09
17,-0.862908,-0.862908,2.55553e-09
18,-0.862908,-0.862908,2.48353e-09
19,-0.862908,-0.862908,2.41729e-09
20,-0.862908,-0.862908,2.35608e-09
21,-0.862908,-0.862908,2.2993e-09
22,-0.862908,-0.862908,3.17694e-09
23,-0.862908,-0.862908,2.19706e-09
24,-0.862908,-0.862908,3.04169e-09
25,-0.862908,-0.862908,2.98023e-09
26,-0.862908,-0.862908,2.06642e-09
27,-0.862908,-0.862908,3.51224e-09
28,-0.862908,-0.862908,2.81605e-09
29,-0.862908,-0.862908,2.76708e-09
30,-0.862908,-0.862908,3.84746e-09
31,-0.862908,-0.862908,3.27782e-09
32,-0.862908,-0.862908,3.2262e-09
33,-0.862908,-0.862908,3.17694e-09
34,-0.862908,-0.862908,2.55553e-09
35,-0.862908,-0.862908,3.08483e-09
36,-0.862908,-0.862908,3.04169e-09
37,-0.862908,-0.862908,3.0003e-09
38,-0.862908,-0.862908,1.70928e-09
39,-0.862908,-0.862908,1.68722e-09
40,-0.862908,-0.862908,2.35608e-09
41,-0.862908,-0.862908,2.32717e-09
42,-0.862908,-0.862908,2.2993e-09
43,-0.862908,-0.862908,1.60683e-09
44,-0.862908,-0.862908,1.58847e-09
45,-0.862908,-0.862908,1.57072e-09
46,-0.862908,-0.862908,1.55355e-09
47,-0.862908,-0.862908,2.66205e-09
48,-0.862908,-0.862908,2.63418e-09
