BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-6.325893e+00,-6.325893e+00,0.000000e+00
2,-6.325214e+00,-6.325553e+00,2.399183e-04
3,-6.325952e+00,-6.325686e+00,1.932197e-04
4,-6.325249e+00,-6.325577e+00,1.731199e-04
5,-6.325894e+00,-6.325640e+00,1.496702e-04
6,-6.326198e+00,-6.325733e+00,1.508398e-04
7,-6.325741e+00,-6.325734e+00,1.292957e-04
8,-6.323175e+00,-6.325414e+00,3.199764e-04
9,-6.323262e+00,-6.325175e+00,3.629577e-04
10,-6.325274e+00,-6.325185e+00,3.267960e-04
11,-6.325676e+00,-6.325230e+00,3.001202e-04
12,-6.325038e+00,-6.325214e+00,2.755355e-04
13,-6.324182e+00,-6.325134e+00,2.655169e-04
14,-6.325236e+00,-6.325142e+00,2.466507e-04
15,-6.325075e+00,-6.325137e+00,2.302477e-04
16,-6.325077e+00,-6.325133e+00,2.158876e-04
17,-6.326256e+00,-6.325200e+00,2.130423e-04
18,-6.324504e+00,-6.325161e+00,2.046840e-04
19,-6.326423e+00,-6.325227e+00,2.043992e-04
20,-6.324671e+00,-6.325199e+00,1.960607e-04
21,-6.324674e+00,-6.325174e+00,1.883149e-04
22,-6.325455e+00,-6.325187e+00,1.801861e-04
23,-6.325231e+00,-6.325189e+00,1.723619e-04
24,-6.324077e+00,-6.325143e+00,1.712975e-04
25,-6.325064e+00,-6.325140e+00,1.644747e-04
26,-6.324710e+00,-6.325123e+00,1.589744e-04
27,-6.325129e+00,-6.325123e+00,1.530866e-04
28,-6.324864e+00,-6.325114e+00,1.478995e-04
29,-6.324618e+00,-6.325097e+00,1.437831e-04
30,-6.324411e+00,-6.325074e+00,1.407957e-04
31,-6.324123e+00,-6.325043e+00,1.395566e-04
32,-6.325383e+00,-6.325054e+00,1.355973e-04
33,-6.326023e+00,-6.325083e+00,1.346296e-04
34,-6.324579e+00,-6.325068e+00,1.314853e-04
35,-6.326580e+00,-6.325112e+00,1.346369e-04
36,-6.327235e+00,-6.325171e+00,1.432379e-04
37,-6.324856e+00,-6.325162e+00,1.396181e-04
38,-6.326072e+00,-6.325186e+00,1.379830e-04
39,-6.325567e+00,-6.325196e+00,1.347895e-04
40,-6.323027e+00,-6.325142e+00,1.419064e-04
41,-6.324107e+00,-6.325116e+00,1.406719e-04
42,-6.324387e+00,-6.325099e+00,1.383900e-04
43,-6.324583e+00,-6.325087e+00,1.356919e-04
44,-6.324854e+00,-6.325082e+00,1.327115e-04
45,-6.325642e+00,-6.325094e+00,1.303453e-04
46,-6.324188e+00,-6.325075e+00,1.289906e-04
47,-6.324519e+00,-6.325063e+00,1.267858e-04
48,-6.324608e+00,-6.325053e+00,1.244983e-04
49,-6.324482e+00,-6.325042e+00,1.225015e-04
50,-6.326068e+00,-6.325062e+00,1.217603e-04
51,-6.326200e+00,-6.325084e+00,1.213989e-04
52,-6.325275e+00,-6.325088e+00,1.191196e-04
53,-6.327033e+00,-6.325125e+00,1.223926e-04
54,-6.325486e+00,-6.325131e+00,1.203085e-04
55,-6.324399e+00,-6.325118e+00,1.188567e-04
56,-6.324528e+00,-6.325108e+00,1.171998e-04
57,-6.324545e+00,-6.325098e+00,1.155579e-04
58,-6.325340e+00,-6.325102e+00,1.136409e-04
59,-6.324347e+00,-6.325089e+00,1.124332e-04
60,-6.325611e+00,-6.325098e+00,1.108958e-04
61,-6.325426e+00,-6.325103e+00,1.092081e-04
62,-6.325064e+00,-6.325103e+00,1.074485e-04
63,-6.325287e+00,-6.325105e+00,1.057829e-04
64,-6.325584e+00,-6.325113e+00,1.043941e-04
65,-6.325522e+00,-6.325119e+00,1.029779e-04
66,-6.326394e+00,-6.325139e+00,1.032118e-04
67,-6.324241e+00,-6.325125e+00,1.025363e-04
68,-6.325479e+00,-6.325130e+00,1.011602e-04
69,-6.325940e+00,-6.325142e+00,1.003727e-04
70,-6.325172e+00,-6.325143e+00,9.893972e-05
71,-6.325004e+00,-6.325141e+00,9.756539e-05
72,-6.325619e+00,-6.325147e+00,9.643622e-05
73,-6.325985e+00,-6.325159e+00,9.579506e-05
74,-6.324746e+00,-6.325153e+00,9.466244e-05
75,-6.326014e+00,-6.325165e+00,9.409391e-05
76,-6.325395e+00,-6.325168e+00,9.290486e-05
77,-6.325198e+00,-6.325168e+00,9.169915e-05
78,-6.325296e+00,-6.325170e+00,9.053815e-05
79,-6.323900e+00,-6.325154e+00,9.080706e-05
80,-6.323953e+00,-6.325139e+00,9.090410e-05
81,-6.325513e+00,-6.325143e+00,8.989913e-05
82,-6.324279e+00,-6.325133e+00,8.941888e-05
83,-6.325228e+00,-6.325134e+00,8.834888e-05
84,-6.324110e+00,-6.325122e+00,8.813363e-05
85,-6.325296e+00,-6.325124e+00,8.712063e-05
86,-6.324952e+00,-6.325122e+00,8.613042e-05
87,-6.326296e+00,-6.325135e+00,8.619150e-05
88,-6.325363e+00,-6.325138e+00,8.525080e-05
89,-6.325419e+00,-6.325141e+00,8.435144e-05
90,-6.324493e+00,-6.325134e+00,8.372099e-05
91,-6.325506e+00,-6.325138e+00,8.290092e-05
92,-6.326141e+00,-6.325149e+00,8.271450e-05
93,-6.324820e+00,-6.325145e+00,8.190080e-05
94,-6.324958e+00,-6.325143e+00,8.105370e-05
95,-6.325046e+00,-6.325142e+00,8.020690e-05
96,-6.324526e+00,-6.325136e+00,7.962761e-05
97,-6.326524e+00,-6.325150e+00,8.008167e-05
98,-6.326128e+00,-6.325160e+00,7.988325e-05
99,-6.326113e+00,-6.325170e+00,7.965390e-05
100,-6.324540e+00,-6.325163e+00,7.910567e-05
101,-6.324627e+00,-6.325158e+00,7.850047e-05
102,-6.325371e+00,-6.325160e+00,7.775863e-05
103,-6.324270e+00,-6.325152e+00,7.748229e-05
104,-6.324489e+00,-6.325145e+00,7.699875e-05
105,-6.324523e+00,-6.325139e+00,7.649283e-05
106,-6.324687e+00,-6.325135e+00,7.589032e-05
107,-6.324886e+00,-6.325133e+00,7.521664e-05
108,-6.325221e+00,-6.325133e+00,7.452465e-05
109,-6.325191e+00,-6.325134e+00,7.384278e-05
110,-6.324530e+00,-6.325128e+00,7.337548e-05
111,-6.323295e+00,-6.325112e+00,7.455019e-05
112,-6.325127e+00,-6.325112e+00,7.388468e-05
113,-6.324001e+00,-6.325102e+00,7.388256e-05
114,-6.324489e+00,-6.325097e+00,7.342986e-05
115,-6.324834e+00,-6.325095e+00,7.282696e-05
116,-6.325039e+00,-6.325094e+00,7.220071e-05
117,-6.323266e+00,-6.325079e+00,7.325530e-05
118,-6.324593e+00,-6.325074e+00,7.275015e-05
119,-6.323639e+00,-6.325062e+00,7.313152e-05
120,-6.325814e+00,-6.325069e+00,7.278989e-05
121,-6.324553e+00,-6.325064e+00,7.231314e-05
122,-6.324791e+00,-6.325062e+00,7.175514e-05
123,-6.324960e+00,-6.325061e+00,7.117659e-05
124,-6.325621e+00,-6.325066e+00,7.074539e-05
125,-6.324604e+00,-6.325062e+00,7.027562e-05
126,-6.325884e+00,-6.325069e+00,7.001978e-05
127,-6.325861e+00,-6.325075e+00,6.974610e-05
128,-6.324857e+00,-6.325073e+00,6.922206e-05
129,-6.325585e+00,-6.325077e+00,6.879921e-05
130,-6.324589e+00,-6.325073e+00,6.837244e-05
131,-6.325380e+00,-6.325076e+00,6.789053e-05
132,-6.323963e+00,-6.325067e+00,6.789738e-05
133,-6.323631e+00,-6.325056e+00,6.824053e-05
