BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-1.084911e-01,-1.084911e-01,0.000000e+00
2,-2.653434e-01,-1.869173e-01,5.545567e-02
3,-3.340571e-01,-2.359639e-01,5.450255e-02
4,-3.785011e-01,-2.715982e-01,5.121791e-02
5,-4.016930e-01,-2.976171e-01,4.712201e-02
6,-3.766046e-01,-3.107817e-01,4.106610e-02
7,-3.901709e-01,-3.221230e-01,3.673222e-02
8,-3.962935e-01,-3.313943e-01,3.329019e-02
9,-4.435065e-01,-3.438512e-01,3.183672e-02
10,-4.361460e-01,-3.530807e-01,2.996101e-02
11,-3.878572e-01,-3.562422e-01,2.740357e-02
12,-3.805997e-01,-3.582720e-01,2.519500e-02
13,-3.604331e-01,-3.584382e-01,2.325748e-02
14,-3.893432e-01,-3.606457e-01,2.170074e-02
15,-4.352083e-01,-3.656166e-01,2.081555e-02
16,-4.513645e-01,-3.709758e-01,2.019271e-02
17,-4.337741e-01,-3.746698e-01,1.933984e-02
18,-4.432904e-01,-3.784821e-01,1.863735e-02
19,-4.025065e-01,-3.797465e-01,1.769928e-02
20,-3.884728e-01,-3.801828e-01,1.681969e-02
21,-3.989401e-01,-3.810760e-01,1.604245e-02
22,-3.922766e-01,-3.815852e-01,1.532132e-02
23,-3.633968e-01,-3.807944e-01,1.467557e-02
24,-3.925905e-01,-3.812859e-01,1.407232e-02
25,-3.974350e-01,-3.819318e-01,1.352424e-02
26,-3.988293e-01,-3.825817e-01,1.301969e-02
27,-3.798290e-01,-3.824798e-01,1.253788e-02
28,-3.856152e-01,-3.825918e-01,1.209059e-02
29,-3.698065e-01,-3.821509e-01,1.168171e-02
30,-3.603442e-01,-3.814240e-01,1.131492e-02
31,-3.432594e-01,-3.801929e-01,1.101669e-02
32,-4.156222e-01,-3.813001e-01,1.072791e-02
33,-3.951251e-01,-3.817190e-01,1.041100e-02
34,-4.318405e-01,-3.831932e-01,1.020863e-02
35,-4.249069e-01,-3.843850e-01,9.986279e-03
36,-4.550112e-01,-3.863468e-01,9.899712e-03
37,-3.975008e-01,-3.866483e-01,9.636741e-03
38,-4.202173e-01,-3.875317e-01,9.423546e-03
39,-4.108372e-01,-3.881293e-01,9.200844e-03
40,-4.392180e-01,-3.894065e-01,9.059038e-03
41,-4.025118e-01,-3.897261e-01,8.843723e-03
42,-4.508245e-01,-3.911808e-01,8.751986e-03
43,-3.958032e-01,-3.912883e-01,8.549112e-03
44,-3.801908e-01,-3.910361e-01,8.358533e-03
45,-4.404459e-01,-3.921341e-01,8.244590e-03
46,-3.945187e-01,-3.921859e-01,8.065523e-03
47,-3.624303e-01,-3.915529e-01,7.918724e-03
48,-3.589837e-01,-3.908743e-01,7.782767e-03
49,-3.500129e-01,-3.900404e-01,7.668480e-03
50,-3.849980e-01,-3.899396e-01,7.515774e-03
