STEP,DISTANCE,AVE_GOFR,ERROR
1,0,1.51374e+07,0.0661438
2,0.0323165,0,0
3,0.064633,0,0
4,0.0969496,0,0
5,0.129266,0,0
6,0.161583,0,0
7,0.193899,0,0
8,0.226216,0,0
9,0.258532,0,0
10,0.290849,0,0
11,0.323165,0,0
12,0.355482,0,0
13,0.387798,0,0
14,0.420115,0,0
15,0.452431,0,0
16,0.484748,0,0
17,0.517064,0,0
18,0.549381,0,0
19,0.581697,0,0
20,0.614014,0,0
21,0.64633,0,0
22,0.678647,0,0
23,0.710963,0,0
24,0.74328,0,0
25,0.775596,0,0
26,0.807913,0,0
27,0.84023,0,0
28,0.872546,0,0
29,0.904863,0,0
30,0.937179,0,0
31,0.969496,0,0
32,1.00181,0,0
33,1.03413,0,0
34,1.06645,0,0
35,1.09876,0,0
36,1.13108,0,0
37,1.16339,0,0
38,1.19571,0,0
39,1.22803,0,0
40,1.26034,0,0
41,1.29266,0,0
42,1.32498,0,0
43,1.35729,0,0
44,1.38961,0,0
45,1.42193,0,0
46,1.45424,0,0
47,1.48656,0,0
48,1.51888,0,0
49,1.55119,0,0
50,1.58351,0,0
51,1.61583,0,0
52,1.64814,0,0
53,1.68046,0,0
54,1.71278,0,0
55,1.74509,0,0
56,1.77741,0,0
57,1.80973,0,0
58,1.84204,0,0
59,1.87436,0,0
60,1.90667,0,0
61,1.93899,0,0
62,1.97131,0,0
63,2.00362,0,0
64,2.03594,0,0
65,2.06826,0,0
66,2.10057,0,0
67,2.13289,0,0
68,2.16521,0,0
69,2.19752,0,0
70,2.22984,0,0
71,2.26216,0,0
72,2.29447,0,0
73,2.32679,0,0
74,2.35911,0,0
75,2.39142,0,0
76,2.42374,0,0
77,2.45606,0,0
78,2.48837,0,0
79,2.52069,0,0
80,2.55301,0,0
81,2.58532,0,0
82,2.61764,0,0
83,2.64995,0,0
84,2.68227,0,0
85,2.71459,0,0
86,2.7469,0,0
87,2.77922,0,0
88,2.81154,0,0
89,2.84385,0,0
90,2.87617,0,0
91,2.90849,0,0
92,2.9408,0,0
93,2.97312,0,0
94,3.00544,0,0
95,3.03775,0,0
96,3.07007,0,0
97,3.10239,0,0
98,3.1347,0,0
99,3.16702,0,0
100,3.19934,0,0
101,3.23165,0,0
102,3.26397,0,0
103,3.29629,0,0
104,3.3286,0,0
105,3.36092,0,0
106,3.39323,0,0
107,3.42555,0,0
108,3.45787,0,0
109,3.49018,0,0
110,3.5225,0,0
111,3.55482,0,0
112,3.58713,0,0
113,3.61945,0,0
114,3.65177,0,0
115,3.68408,0,0
116,3.7164,0,0
117,3.74872,0,0
118,3.78103,0,0
119,3.81335,0,0
120,3.84567,0,0
121,3.87798,0,0
122,3.9103,0,0
123,3.94262,0,0
124,3.97493,0,0
125,4.00725,0,0
126,4.03957,0,0
127,4.07188,0,0
128,4.1042,0,0
129,4.13651,0,0
130,4.16883,0,0
131,4.20115,0,0
132,4.23346,0,0
133,4.26578,0,0
134,4.2981,0,0
135,4.33041,0,0
136,4.36273,0,0
137,4.39505,0,0
138,4.42736,0,0
139,4.45968,0,0
140,4.492,0,0
141,4.52431,0,0
142,4.55663,0,0
143,4.58895,0,0
144,4.62126,0,0
145,4.65358,0,0
146,4.6859,0,0
147,4.71821,0,0
148,4.75053,0,0
149,4.78285,0,0
150,4.81516,0,0
151,4.84748,0,0
152,4.87979,0,0
153,4.91211,0,0
154,4.94443,0,0
155,4.97674,0,0
156,5.00906,0,0
157,5.04138,0,0
158,5.07369,0,0
159,5.10601,0,0
160,5.13833,0,0
161,5.17064,0,0
162,5.20296,0,0
163,5.23528,0,0
164,5.26759,0,0
165,5.29991,0,0
166,5.33223,0,0
167,5.36454,0,0
168,5.39686,0,0
169,5.42918,0,0
170,5.46149,0,0
171,5.49381,0,0
172,5.52612,0,0
173,5.55844,0,0
174,5.59076,0,0
175,5.62307,0,0
176,5.65539,0,0
177,5.68771,0,0
178,5.72002,0,0
179,5.75234,0,0
180,5.78466,0,0
181,5.81697,0,0
182,5.84929,0,0
183,5.88161,0,0
184,5.91392,0,0
185,5.94624,0,0
186,5.97856,0,0
187,6.01087,0,0
188,6.04319,0,0
189,6.07551,0,0
190,6.10782,0,0
191,6.14014,0,0
192,6.17246,0,0
193,6.20477,0,0
194,6.23709,0,0
195,6.2694,0,0
196,6.30172,0,0
197,6.33404,0,0
198,6.36635,0,0
199,6.39867,0,0
200,6.43099,0,0
