BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,1.40406,1.40406,0
2,1.40389,1.40397,5.92696e-05
3,1.40382,1.40392,5.79609e-05
4,1.40376,1.40388,5.57081e-05
5,1.40382,1.40387,4.60965e-05
6,1.40393,1.40388,3.93851e-05
7,1.40376,1.40386,3.72968e-05
8,1.40373,1.40384,3.62489e-05
9,1.40386,1.40385,3.22433e-05
10,1.40375,1.40384,3.0331e-05
11,1.40389,1.40384,2.79973e-05
12,1.40379,1.40384,2.59315e-05
13,1.40384,1.40384,2.39408e-05
14,1.40383,1.40384,2.22431e-05
15,1.40375,1.40383,2.15856e-05
16,1.40376,1.40383,2.07503e-05
17,1.40382,1.40383,1.95312e-05
18,1.40382,1.40383,1.84466e-05
19,1.4038,1.40382,1.75202e-05
20,1.4039,1.40383,1.7016e-05
21,1.40385,1.40383,1.62291e-05
22,1.40396,1.40383,1.6474e-05
23,1.40394,1.40384,1.64041e-05
24,1.40391,1.40384,1.59876e-05
25,1.40386,1.40384,1.53566e-05
26,1.40374,1.40384,1.52591e-05
27,1.40381,1.40384,1.47204e-05
28,1.4039,1.40384,1.43481e-05
29,1.40381,1.40384,1.38988e-05
30,1.40376,1.40384,1.36631e-05
31,1.40382,1.40384,1.32371e-05
32,1.40376,1.40383,1.30338e-05
33,1.40379,1.40383,1.26934e-05
34,1.40396,1.40384,1.28657e-05
35,1.40386,1.40384,1.25123e-05
36,1.40389,1.40384,1.22543e-05
37,1.40387,1.40384,1.19506e-05
38,1.40382,1.40384,1.16468e-05
39,1.40382,1.40384,1.13537e-05
40,1.40387,1.40384,1.10966e-05
41,1.40389,1.40384,1.0905e-05
42,1.40374,1.40384,1.08809e-05
43,1.40377,1.40384,1.07532e-05
44,1.40388,1.40384,1.05496e-05
45,1.40389,1.40384,1.03911e-05
46,1.40386,1.40384,1.01793e-05
47,1.4037,1.40384,1.04002e-05
48,1.40362,1.40383,1.11103e-05
49,1.40372,1.40383,1.11085e-05
50,1.40361,1.40383,1.1695e-05
