STEP,DISTANCE,AVE_GOFR,ERROR
123,3.942615e+00,1.004924e+00,1.086002e-02
124,3.974932e+00,1.013255e+00,9.863821e-03
125,4.007249e+00,1.005850e+00,1.028147e-02
126,4.039565e+00,9.958537e-01,9.987698e-03
127,4.071882e+00,9.903309e-01,1.003965e-02
128,4.104198e+00,9.866412e-01,1.110018e-02
129,4.136515e+00,9.860863e-01,1.116133e-02
130,4.168831e+00,9.876121e-01,8.976888e-03
131,4.201148e+00,1.003627e+00,8.590571e-03
132,4.233464e+00,9.935676e-01,8.258599e-03
133,4.265781e+00,9.888285e-01,9.072823e-03
134,4.298097e+00,1.001262e+00,1.023379e-02
135,4.330414e+00,9.968815e-01,7.493682e-03
136,4.362730e+00,9.824072e-01,7.643978e-03
137,4.395047e+00,9.880235e-01,7.987464e-03
138,4.427363e+00,9.789508e-01,7.301440e-03
139,4.459680e+00,9.737802e-01,7.768229e-03
140,4.491996e+00,9.795401e-01,8.311233e-03
141,4.524313e+00,9.782041e-01,8.386850e-03
142,4.556629e+00,9.756525e-01,7.816478e-03
143,4.588946e+00,9.765929e-01,8.017948e-03
144,4.621262e+00,9.818177e-01,7.311757e-03
145,4.653579e+00,9.844511e-01,8.197739e-03
146,4.685895e+00,9.799842e-01,8.244954e-03
147,4.718212e+00,9.693864e-01,7.517849e-03
148,4.750528e+00,9.741422e-01,7.021542e-03
149,4.782845e+00,9.785961e-01,7.364163e-03
150,4.815162e+00,9.909590e-01,6.606873e-03
151,4.847478e+00,9.915717e-01,6.199806e-03
152,4.879795e+00,9.913275e-01,7.720477e-03
153,4.912111e+00,9.895963e-01,7.811567e-03
154,4.944428e+00,9.897579e-01,7.718970e-03
155,4.976744e+00,9.849818e-01,7.832232e-03
156,5.009061e+00,9.909396e-01,7.063881e-03
157,5.041377e+00,9.837199e-01,7.689404e-03
158,5.073694e+00,9.869938e-01,6.909964e-03
159,5.106010e+00,9.833422e-01,8.725296e-03
160,5.138327e+00,9.859068e-01,7.858242e-03
161,5.170643e+00,9.866336e-01,9.476081e-03
162,5.202960e+00,9.902497e-01,1.249569e-02
163,5.235276e+00,1.003994e+00,2.031404e-02
164,5.267593e+00,1.017163e+00,2.507036e-02
165,5.299909e+00,9.971090e-01,1.425156e-02
166,5.332226e+00,9.859197e-01,1.051061e-02
167,5.364542e+00,9.871777e-01,9.333503e-03
168,5.396859e+00,9.879554e-01,7.436684e-03
169,5.429175e+00,9.702553e-01,6.099362e-03
170,5.461492e+00,9.743632e-01,6.754184e-03
171,5.493808e+00,9.784208e-01,7.779605e-03
172,5.526125e+00,9.795046e-01,6.402792e-03
173,5.558442e+00,9.850221e-01,6.391459e-03
174,5.590758e+00,9.826118e-01,4.964513e-03
175,5.623075e+00,9.883622e-01,6.026489e-03
176,5.655391e+00,9.888651e-01,5.464073e-03
177,5.687708e+00,9.813425e-01,5.133462e-03
178,5.720024e+00,9.794895e-01,6.110822e-03
179,5.752341e+00,9.749409e-01,6.217041e-03
180,5.784657e+00,9.841805e-01,6.468185e-03
181,5.816974e+00,9.825573e-01,6.628853e-03
