BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-0.00335096,-0.00335096,0
2,-0.00335096,-0.00335096,0
3,-0.00335096,-0.00335096,2.37632e-11
4,-0.00335096,-0.00335096,2.05795e-11
5,-0.00335096,-0.00335096,1.84069e-11
6,-0.00335096,-0.00335096,1.68031e-11
7,-0.00335096,-0.00335096,2.20004e-11
8,-0.00335096,-0.00335096,2.05795e-11
9,-0.00335096,-0.00335096,1.94026e-11
10,-0.00335096,-0.00335096,1.84069e-11
11,-0.00335096,-0.00335096,2.14946e-11
12,-0.00335096,-0.00335096,1.18816e-11
13,-0.00335096,-0.00335096,1.14155e-11
14,-0.00335096,-0.00335096,1.10002e-11
15,-0.00335096,-0.00335096,0
16,-0.00335096,-0.00335096,0
17,-0.00335096,-0.00335096,0
18,-0.00335096,-0.00335096,0
19,-0.00335096,-0.00335096,0
20,-0.00335096,-0.00335096,9.20344e-12
21,-0.00335096,-0.00335096,8.98164e-12
22,-0.00335096,-0.00335096,1.5199e-11
23,-0.00335096,-0.00335096,1.21371e-11
24,-0.00335096,-0.00335096,1.45519e-11
25,-0.00335096,-0.00335096,1.42579e-11
26,-0.00335096,-0.00335096,1.14155e-11
27,-0.00335096,-0.00335096,1.37197e-11
28,-0.00335096,-0.00335096,1.10002e-11
29,-0.00335096,-0.00335096,1.08089e-11
30,-0.00335096,-0.00335096,1.50292e-11
31,-0.00335096,-0.00335096,1.2804e-11
32,-0.00335096,-0.00335096,1.26023e-11
33,-0.00335096,-0.00335096,1.24099e-11
34,-0.00335096,-0.00335096,9.98253e-12
35,-0.00335096,-0.00335096,1.39143e-11
36,-0.00335096,-0.00335096,1.37197e-11
37,-0.00335096,-0.00335096,1.3533e-11
38,-0.00335096,-0.00335096,6.67688e-12
39,-0.00335096,-0.00335096,6.59072e-12
40,-0.00335096,-0.00335096,1.12719e-11
41,-0.00335096,-0.00335096,1.11336e-11
42,-0.00335096,-0.00335096,1.10002e-11
43,-0.00335096,-0.00335096,8.87659e-12
44,-0.00335096,-0.00335096,8.77514e-12
45,-0.00335096,-0.00335096,1.06272e-11
46,-0.00335096,-0.00335096,1.05111e-11
47,-0.00335096,-0.00335096,1.47059e-11
48,-0.00335096,-0.00335096,1.45519e-11
49,-0.00335096,-0.00335096,1.55567e-11
50,-0.00335096,-0.00335096,1.54003e-11
