#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.899387    0.899387           0
           2    0.568157    0.733772    0.117107
           3    0.591889    0.686478   0.0870995
           4    0.568539    0.656993   0.0701379
           5    0.563111    0.638216   0.0585697
           6    0.594334    0.630903   0.0492626
           7    0.566976     0.62177   0.0430633
           8    0.590666    0.617882   0.0378555
           9     0.58454    0.614178   0.0338301
          10    0.578541    0.610614   0.0306342
          11    0.573586    0.607248   0.0280336
          12    0.585597    0.605444   0.0257555
          13     0.58873    0.604158   0.0238064
          14    0.551745    0.600414   0.0223983
          15    0.573334    0.598609   0.0209777
          16    0.578643    0.597361   0.0197037
          17    0.585764    0.596679   0.0185565
          18    0.569793    0.595185   0.0175856
          19    0.583743    0.594583   0.0166703
          20    0.571266    0.593417   0.0158775
          21    0.552409    0.591464   0.0152411
          22     0.57184    0.590572   0.0145744
          23    0.524848    0.587715   0.0142181
          24    0.596794    0.588093   0.0136307
          25    0.547856    0.586484   0.0131801
          26     0.51172    0.583608   0.0129831
          27    0.576977    0.583362   0.0125046
          28    0.547414    0.582079   0.0121237
          29    0.525077    0.580113   0.0118639
          30    0.565414    0.579623   0.0114786
          31    0.586188    0.579835   0.0111102
          32    0.572958     0.57962   0.0107651
          33    0.542897    0.578507   0.0104963
          34    0.534745     0.57722   0.0102662
          35    0.554929    0.576583  0.00999259
          36    0.546232     0.57574  0.00975052
          37    0.569829     0.57558   0.0094883
          38    0.538369    0.574601    0.009289
          39     0.52315    0.573282  0.00914402
          40    0.585964    0.573599  0.00892092
          41    0.573367    0.573593  0.00870334
          42    0.598155    0.574178  0.00851574
          43    0.556991    0.573778  0.00832707
          44    0.521318    0.572586  0.00822273
          45    0.523658    0.571499  0.00811157
          46     0.58182    0.571723  0.00793834
          47    0.527148    0.570775  0.00782588
          48    0.538209    0.570096   0.0076922
          49    0.571297    0.570121  0.00753525
          50    0.513375    0.568986  0.00746953
          51    0.485589    0.567351  0.00749992
          52    0.512856    0.566303  0.00742855
          53     0.52541    0.565531  0.00732835
          54    0.538668    0.565034   0.0072095
          55    0.528191    0.564364  0.00710947
          56    0.525025    0.563661  0.00701714
          57    0.562223    0.563636  0.00689407
          58    0.543637    0.563291  0.00678383
          59     0.54434     0.56297  0.00667645
          60     0.54103    0.562604  0.00657518
          61    0.556552    0.562505  0.00646814
          62    0.555197    0.562387  0.00636489
          63    0.581969    0.562698  0.00627144
          64    0.547722    0.562464  0.00617782
          65    0.549512    0.562265  0.00608598
          66    0.585167    0.562612  0.00600366
          67    0.524766    0.562047  0.00594056
          68    0.509032    0.561267  0.00590414
          69    0.541512    0.560981  0.00582551
          70    0.566136    0.561055  0.00574275
          71    0.573135    0.561225  0.00566439
          72    0.516876    0.560609  0.00561911
          73    0.553006    0.560505   0.0055431
          74    0.571202    0.560649  0.00547008
          75    0.575733     0.56085  0.00540084
          76    0.583877    0.561153  0.00533827
          77    0.558239    0.561115  0.00526907
          78    0.590211    0.561489  0.00521471
          79    0.544188     0.56127  0.00515329
          80    0.609322     0.56187  0.00512376
          81    0.599787    0.562338  0.00508185
          82    0.567479    0.562401  0.00502026
          83    0.538154    0.562109  0.00496827
          84    0.571511    0.562221  0.00491038
          85    0.540915     0.56197  0.00485901
          86    0.555647    0.561897  0.00480306
          87     0.56426    0.561924  0.00474793
          88    0.575069    0.562073  0.00469633
          89    0.558911    0.562038  0.00464369
          90    0.560176    0.562017  0.00459214
          91     0.54856    0.561869  0.00454406
          92    0.546575    0.561703  0.00449771
          93    0.590422    0.562012  0.00445993
          94    0.594784     0.56236  0.00442609
          95    0.580344     0.56255  0.00438355
          96    0.550269    0.562422  0.00433975
          97    0.571075    0.562511  0.00429593
          98    0.547131    0.562354  0.00425496
          99     0.56789     0.56241  0.00421235
         100    0.564138    0.562427  0.00417026
