BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-3.350961e-03,-3.350961e-03,0.000000e+00
2,-3.350961e-03,-3.350961e-03,0.000000e+00
3,-3.350961e-03,-3.350961e-03,0.000000e+00
4,-3.350961e-03,-3.350961e-03,0.000000e+00
5,-3.350961e-03,-3.350961e-03,2.603126e-11
6,-3.350961e-03,-3.350961e-03,0.000000e+00
7,-3.350961e-03,-3.350961e-03,1.555665e-11
8,-3.350961e-03,-3.350961e-03,1.455192e-11
9,-3.350961e-03,-3.350961e-03,1.371968e-11
10,-3.350961e-03,-3.350961e-03,0.000000e+00
11,-3.350961e-03,-3.350961e-03,1.755027e-11
12,-3.350961e-03,-3.350961e-03,1.188159e-11
13,-3.350961e-03,-3.350961e-03,1.141546e-11
14,-3.350961e-03,-3.350961e-03,1.100021e-11
15,-3.350961e-03,-3.350961e-03,0.000000e+00
16,-3.350961e-03,-3.350961e-03,0.000000e+00
17,-3.350961e-03,-3.350961e-03,0.000000e+00
18,-3.350961e-03,-3.350961e-03,0.000000e+00
19,-3.350961e-03,-3.350961e-03,9.442529e-12
20,-3.350961e-03,-3.350961e-03,1.594082e-11
21,-3.350961e-03,-3.350961e-03,1.555665e-11
22,-3.350961e-03,-3.350961e-03,1.962180e-11
23,-3.350961e-03,-3.350961e-03,1.919050e-11
24,-3.350961e-03,-3.350961e-03,1.878644e-11
25,-3.350961e-03,-3.350961e-03,1.840688e-11
26,-3.350961e-03,-3.350961e-03,1.977216e-11
27,-3.350961e-03,-3.350961e-03,1.940255e-11
28,-3.350961e-03,-3.350961e-03,2.057952e-11
29,-3.350961e-03,-3.350961e-03,2.022158e-11
30,-3.350961e-03,-3.350961e-03,1.988170e-11
31,-3.350961e-03,-3.350961e-03,1.955840e-11
32,-3.350961e-03,-3.350961e-03,1.925037e-11
33,-3.350961e-03,-3.350961e-03,1.895646e-11
34,-3.350961e-03,-3.350961e-03,1.996506e-11
35,-3.350961e-03,-3.350961e-03,1.967778e-11
36,-3.350961e-03,-3.350961e-03,1.940255e-11
