BLOCK,ACTUAL_P,P_AVE,ERROR
161,0.0538841,0.0525682,0.000142804
162,0.053658,0.0525749,0.000142081
163,0.0543874,0.052586,0.000141644
164,0.0568145,0.0526118,0.000143108
165,0.0561708,0.0526334,0.000143857
166,0.0548789,0.0526469,0.000143625
167,0.0535177,0.0526521,0.000142859
168,0.0541717,0.0526611,0.000142295
169,0.0533968,0.0526655,0.000141519
170,0.0532639,0.052669,0.000140731
171,0.0545853,0.0526802,0.000140353
172,0.0566423,0.0527033,0.000141415
173,0.0564479,0.0527249,0.000142244
174,0.0558597,0.0527429,0.000142563
175,0.0572264,0.0527685,0.000144032
176,0.057042,0.0527928,0.000145246
177,0.0543632,0.0528017,0.000144696
178,0.0545478,0.0528115,0.000144215
179,0.0538784,0.0528175,0.000143533
180,0.0530642,0.0528188,0.000142742
181,0.0544581,0.0528279,0.00014224
182,0.052558,0.0528264,0.000141467
183,0.0529807,0.0528273,0.000140696
184,0.0534462,0.0528306,0.000139972
185,0.0541383,0.0528377,0.000139393
186,0.0532169,0.0528397,0.000138659
187,0.0543901,0.052848,0.000138165
188,0.0556089,0.0528627,0.000138208
189,0.0553298,0.0528758,0.000138092
190,0.0535745,0.0528794,0.000137414
191,0.0517596,0.0528736,0.00013682
192,0.0524786,0.0528715,0.000136123
193,0.0505477,0.0528595,0.000135949
194,0.0503405,0.0528465,0.000135867
195,0.0517144,0.0528407,0.000135294
196,0.0521393,0.0528371,0.000134651
197,0.0515734,0.0528307,0.00013412
198,0.0518695,0.0528258,0.000133531
199,0.0523748,0.0528236,0.000132879
200,0.0528372,0.0528236,0.000132215
