BLOCK,ACTUAL_KE,KE_AVE,ERROR
240,1.77057,1.78842,0.00329413
241,1.79503,1.78844,0.00328058
242,1.80563,1.78852,0.00326779
243,1.80226,1.78857,0.00325483
244,1.77738,1.78853,0.00324181
245,1.79959,1.78857,0.0032289
246,1.8175,1.78869,0.00321791
247,1.84183,1.7889,0.00321207
248,1.82054,1.78903,0.00320165
249,1.80966,1.78911,0.00318986
250,1.78399,1.78909,0.00317717
251,1.80228,1.78915,0.00316494
252,1.83155,1.78931,0.00315686
253,1.86857,1.78963,0.00315988
254,1.8446,1.78984,0.00315484
255,1.85815,1.79011,0.00315382
256,1.88222,1.79047,0.00316196
257,1.8231,1.7906,0.0031522
258,1.83537,1.79077,0.00314476
259,1.78776,1.79076,0.00313264
260,1.7891,1.79075,0.0031206
261,1.75706,1.79063,0.00311131
262,1.74778,1.79046,0.00310373
263,1.80335,1.79051,0.00309231
264,1.79839,1.79054,0.00308074
265,1.75975,1.79042,0.00307131
266,1.81602,1.79052,0.00306127
267,1.79345,1.79053,0.00304983
268,1.77166,1.79046,0.00303926
269,1.83533,1.79063,0.00303253
270,1.85793,1.79088,0.00303153
271,1.8276,1.79101,0.00302337
272,1.83604,1.79118,0.00301678
273,1.81378,1.79126,0.00300687
274,1.82574,1.79139,0.00299852
275,1.87922,1.79171,0.00300458
276,1.87728,1.79202,0.00300965
277,1.86084,1.79227,0.00300902
278,1.7897,1.79226,0.00299821
279,1.82012,1.79236,0.00298913
280,1.84043,1.79253,0.00298338
281,1.78083,1.79249,0.00297305
282,1.71877,1.79222,0.00297398
283,1.77501,1.79216,0.00296409
284,1.84197,1.79234,0.00295884
285,1.78044,1.7923,0.00294875
286,1.79244,1.7923,0.00293844
287,1.79131,1.79229,0.0029282
288,1.7541,1.79216,0.00292104
289,1.78952,1.79215,0.00291094
290,1.79772,1.79217,0.00290097
291,1.81561,1.79225,0.00289212
292,1.88072,1.79256,0.00289804
293,1.81054,1.79262,0.0028888
294,1.78877,1.7926,0.002879
295,1.79009,1.7926,0.00286926
296,1.80818,1.79265,0.00286005
297,1.76853,1.79257,0.00285157
298,1.78112,1.79253,0.00284226
299,1.82097,1.79262,0.00283435
300,1.8494,1.79281,0.00283121
