BLOCK,ACTUAL_P,P_AVE,ERROR
57,5.372490e-02,5.224462e-02,3.021224e-04
58,5.413613e-02,5.227724e-02,2.986683e-04
59,5.261803e-02,5.228301e-02,2.936620e-04
60,5.351141e-02,5.230349e-02,2.894804e-04
61,5.470971e-02,5.234293e-02,2.874099e-04
62,5.630884e-02,5.240690e-02,2.898050e-04
63,5.530537e-02,5.245291e-02,2.888338e-04
64,5.314174e-02,5.246367e-02,2.845212e-04
65,5.333658e-02,5.247710e-02,2.804607e-04
66,5.236219e-02,5.247536e-02,2.762167e-04
67,5.401459e-02,5.249833e-02,2.730478e-04
68,5.375452e-02,5.251680e-02,2.696566e-04
69,5.411651e-02,5.253999e-02,2.667433e-04
70,5.465371e-02,5.257018e-02,2.646363e-04
71,5.222897e-02,5.256538e-02,2.609527e-04
72,5.333367e-02,5.257605e-02,2.575464e-04
73,5.373499e-02,5.259193e-02,2.545072e-04
74,5.421016e-02,5.261379e-02,2.520057e-04
75,5.557265e-02,5.265324e-02,2.517147e-04
76,5.523724e-02,5.268724e-02,2.506884e-04
77,5.455077e-02,5.271145e-02,2.485982e-04
78,5.490237e-02,5.273954e-02,2.469928e-04
79,5.550921e-02,5.277459e-02,2.463419e-04
80,5.496532e-02,5.280198e-02,2.447800e-04
81,5.482842e-02,5.282700e-02,2.430331e-04
82,5.466572e-02,5.284942e-02,2.411015e-04
83,5.516986e-02,5.287738e-02,2.398121e-04
84,5.409528e-02,5.289188e-02,2.373951e-04
85,5.415121e-02,5.290669e-02,2.350641e-04
86,5.421623e-02,5.292192e-02,2.328234e-04
87,5.356796e-02,5.292934e-02,2.302657e-04
88,5.374153e-02,5.293857e-02,2.278339e-04
89,5.304188e-02,5.293973e-02,2.252769e-04
90,5.264425e-02,5.293645e-02,2.227978e-04
91,5.394664e-02,5.294755e-02,2.206258e-04
92,5.377021e-02,5.295649e-02,2.184089e-04
93,5.332921e-02,5.296050e-02,2.160971e-04
94,5.298424e-02,5.296075e-02,2.137984e-04
95,5.389877e-02,5.297063e-02,2.117758e-04
96,5.226130e-02,5.296324e-02,2.096986e-04
97,5.355372e-02,5.296933e-02,2.076251e-04
98,5.460293e-02,5.298600e-02,2.061746e-04
99,5.381005e-02,5.299432e-02,2.042600e-04
100,5.377033e-02,5.300208e-02,2.023647e-04
101,5.402128e-02,5.301217e-02,2.006125e-04
102,5.294119e-02,5.301148e-02,1.986470e-04
103,5.363167e-02,5.301750e-02,1.968096e-04
104,5.461669e-02,5.303287e-02,1.955170e-04
105,5.472899e-02,5.304903e-02,1.943210e-04
106,5.646206e-02,5.308123e-02,1.951372e-04
107,5.448063e-02,5.309430e-02,1.937513e-04
108,5.290587e-02,5.309256e-02,1.919651e-04
109,5.176137e-02,5.308035e-02,1.905921e-04
110,5.099785e-02,5.306141e-02,1.897973e-04
111,5.284952e-02,5.305951e-02,1.880971e-04
112,5.174199e-02,5.304774e-02,1.867851e-04
113,5.125546e-02,5.303188e-02,1.858043e-04
114,5.021771e-02,5.300720e-02,1.858071e-04
115,5.130491e-02,5.299239e-02,1.847801e-04
116,5.105171e-02,5.297566e-02,1.839429e-04
117,5.109404e-02,5.295958e-02,1.830725e-04
118,5.252845e-02,5.295593e-02,1.815575e-04
119,5.177021e-02,5.294596e-02,1.803050e-04
120,5.136811e-02,5.293281e-02,1.792812e-04
121,5.239712e-02,5.292839e-02,1.778542e-04
122,5.157156e-02,5.291727e-02,1.767438e-04
123,5.079159e-02,5.289998e-02,1.761497e-04
124,5.256653e-02,5.289729e-02,1.747497e-04
125,5.240949e-02,5.289339e-02,1.733953e-04
126,5.250128e-02,5.289028e-02,1.720470e-04
127,5.354027e-02,5.289540e-02,1.707684e-04
128,5.187671e-02,5.288744e-02,1.696196e-04
129,5.217918e-02,5.288195e-02,1.683936e-04
130,5.250158e-02,5.287902e-02,1.671237e-04
131,5.124510e-02,5.286655e-02,1.663127e-04
132,5.086548e-02,5.285139e-02,1.657422e-04
133,5.160059e-02,5.284199e-02,1.647626e-04
134,5.305442e-02,5.284357e-02,1.635407e-04
135,5.245948e-02,5.284073e-02,1.623540e-04
136,5.180384e-02,5.283310e-02,1.613392e-04
137,5.127127e-02,5.282170e-02,1.605638e-04
138,5.316356e-02,5.282418e-02,1.594194e-04
139,5.327939e-02,5.282745e-02,1.583061e-04
140,5.226729e-02,5.282345e-02,1.572259e-04
141,5.320837e-02,5.282618e-02,1.561345e-04
142,5.419645e-02,5.283583e-02,1.553329e-04
143,5.417036e-02,5.284517e-02,1.545268e-04
144,5.378042e-02,5.285166e-02,1.535901e-04
145,5.462971e-02,5.286392e-02,1.530196e-04
146,5.388002e-02,5.287088e-02,1.521297e-04
147,5.380327e-02,5.287722e-02,1.512269e-04
148,5.514003e-02,5.289251e-02,1.509760e-04
149,5.420483e-02,5.290132e-02,1.502195e-04
150,5.264423e-02,5.289961e-02,1.492278e-04
151,5.108343e-02,5.288758e-02,1.487234e-04
152,5.191870e-02,5.288121e-02,1.478815e-04
153,5.294414e-02,5.288162e-02,1.469155e-04
154,5.244825e-02,5.287880e-02,1.459885e-04
155,5.286635e-02,5.287872e-02,1.450467e-04
156,5.289952e-02,5.287886e-02,1.441169e-04
157,5.182383e-02,5.287214e-02,1.433556e-04
158,5.244603e-02,5.286944e-02,1.424736e-04
159,5.407754e-02,5.287704e-02,1.417800e-04
160,5.387586e-02,5.288328e-02,1.410313e-04
161,5.391798e-02,5.288971e-02,1.403017e-04
162,5.375571e-02,5.289505e-02,1.395374e-04
163,5.373488e-02,5.290020e-02,1.387764e-04
164,5.254920e-02,5.289806e-02,1.379467e-04
165,5.208747e-02,5.289315e-02,1.371981e-04
166,5.327007e-02,5.289542e-02,1.363904e-04
167,5.396348e-02,5.290182e-02,1.357236e-04
168,5.389548e-02,5.290773e-02,1.350445e-04
169,5.405471e-02,5.291452e-02,1.344159e-04
170,5.403982e-02,5.292114e-02,1.337881e-04
171,5.402806e-02,5.292761e-02,1.331622e-04
172,5.689612e-02,5.295068e-02,1.343720e-04
173,5.823419e-02,5.298123e-02,1.370220e-04
174,5.639701e-02,5.300086e-02,1.376336e-04
175,5.412222e-02,5.300726e-02,1.369962e-04
176,5.339043e-02,5.300944e-02,1.362351e-04
177,5.377998e-02,5.301379e-02,1.355350e-04
178,5.390258e-02,5.301879e-02,1.348655e-04
179,5.418532e-02,5.302530e-02,1.342694e-04
180,5.272247e-02,5.302362e-02,1.335340e-04
181,5.217300e-02,5.301892e-02,1.328789e-04
182,5.307710e-02,5.301924e-02,1.321492e-04
183,5.313508e-02,5.301987e-02,1.314286e-04
184,5.344943e-02,5.302221e-02,1.307350e-04
185,5.491360e-02,5.303243e-02,1.304275e-04
186,5.409821e-02,5.303816e-02,1.298521e-04
187,5.256730e-02,5.303565e-02,1.291821e-04
188,5.160999e-02,5.302806e-02,1.287173e-04
189,5.339249e-02,5.302999e-02,1.280507e-04
190,5.285309e-02,5.302906e-02,1.273802e-04
191,5.488651e-02,5.303878e-02,1.270840e-04
192,5.377930e-02,5.304264e-02,1.264806e-04
193,5.581900e-02,5.305703e-02,1.266406e-04
194,5.623889e-02,5.307343e-02,1.270455e-04
195,5.648261e-02,5.309091e-02,1.275912e-04
196,5.508554e-02,5.310109e-02,1.273455e-04
197,5.369280e-02,5.310409e-02,1.267345e-04
198,5.331453e-02,5.310515e-02,1.260988e-04
199,5.404582e-02,5.310988e-02,1.255537e-04
200,5.408242e-02,5.311474e-02,1.250201e-04
201,5.422662e-02,5.312027e-02,1.245204e-04
202,5.354867e-02,5.312240e-02,1.239221e-04
203,5.371902e-02,5.312533e-02,1.233465e-04
204,5.244185e-02,5.312198e-02,1.227873e-04
205,5.420608e-02,5.312727e-02,1.223022e-04
206,5.495423e-02,5.313614e-02,1.220296e-04
207,5.679361e-02,5.315381e-02,1.227126e-04
208,5.608551e-02,5.316790e-02,1.229294e-04
209,5.551447e-02,5.317913e-02,1.228529e-04
210,5.494886e-02,5.318756e-02,1.225566e-04
211,5.553946e-02,5.319871e-02,1.224816e-04
212,5.405975e-02,5.320277e-02,1.219711e-04
213,5.421210e-02,5.320751e-02,1.214905e-04
214,5.461927e-02,5.321410e-02,1.211018e-04
215,5.584628e-02,5.322635e-02,1.211558e-04
216,5.470703e-02,5.323320e-02,1.207886e-04
217,5.451490e-02,5.323911e-02,1.203763e-04
218,5.365429e-02,5.324101e-02,1.198392e-04
219,5.533527e-02,5.325057e-02,1.196729e-04
220,5.613101e-02,5.326367e-02,1.198431e-04
221,5.568346e-02,5.327462e-02,1.197999e-04
222,5.637082e-02,5.328856e-02,1.200694e-04
223,5.596331e-02,5.330056e-02,1.201285e-04
224,5.505942e-02,5.330841e-02,1.198486e-04
225,5.499073e-02,5.331589e-02,1.195489e-04
226,5.405374e-02,5.331915e-02,1.190645e-04
227,5.249013e-02,5.331550e-02,1.185960e-04
228,5.286469e-02,5.331352e-02,1.180923e-04
229,5.576099e-02,5.332421e-02,1.180593e-04
230,5.537399e-02,5.333312e-02,1.178819e-04
231,5.503626e-02,5.334050e-02,1.176019e-04
232,5.403422e-02,5.334349e-02,1.171330e-04
233,5.484307e-02,5.334992e-02,1.168070e-04
234,5.349385e-02,5.335054e-02,1.163094e-04
235,5.360894e-02,5.335164e-02,1.158197e-04
236,5.116188e-02,5.334236e-02,1.157000e-04
237,5.246102e-02,5.333864e-02,1.152716e-04
238,5.279098e-02,5.333634e-02,1.148102e-04
239,5.125451e-02,5.332763e-02,1.146598e-04
240,5.239479e-02,5.332374e-02,1.142479e-04
241,5.272859e-02,5.332127e-02,1.138005e-04
242,5.258993e-02,5.331825e-02,1.133704e-04
243,5.276816e-02,5.331599e-02,1.129264e-04
244,5.304448e-02,5.331487e-02,1.124691e-04
245,5.241660e-02,5.331121e-02,1.120698e-04
246,5.244270e-02,5.330768e-02,1.116698e-04
247,5.226498e-02,5.330345e-02,1.112975e-04
248,5.152384e-02,5.329628e-02,1.110798e-04
249,5.359276e-02,5.329747e-02,1.106401e-04
250,5.348385e-02,5.329821e-02,1.102000e-04
251,5.311041e-02,5.329747e-02,1.097635e-04
252,5.185977e-02,5.329176e-02,1.094761e-04
253,5.180783e-02,5.328590e-02,1.092004e-04
254,5.312970e-02,5.328528e-02,1.087722e-04
255,5.219518e-02,5.328101e-02,1.084296e-04
256,5.191184e-02,5.327566e-02,1.081379e-04
257,5.208317e-02,5.327102e-02,1.078166e-04
258,5.119807e-02,5.326298e-02,1.076977e-04
259,5.261596e-02,5.326048e-02,1.073109e-04
260,5.316749e-02,5.326013e-02,1.068987e-04
261,5.255269e-02,5.325742e-02,1.065235e-04
262,5.269469e-02,5.325527e-02,1.061386e-04
263,5.105469e-02,5.324690e-02,1.060643e-04
264,5.279049e-02,5.324517e-02,1.056766e-04
265,5.586339e-02,5.325505e-02,1.057387e-04
266,5.568510e-02,5.326419e-02,1.057351e-04
267,5.532329e-02,5.327190e-02,1.056200e-04
268,5.402592e-02,5.327471e-02,1.052633e-04
269,5.677276e-02,5.328772e-02,1.056722e-04
270,5.638784e-02,5.329920e-02,1.059028e-04
271,5.530504e-02,5.330660e-02,1.057703e-04
272,5.459826e-02,5.331135e-02,1.054880e-04
273,5.266042e-02,5.330897e-02,1.051285e-04
274,5.200248e-02,5.330420e-02,1.048529e-04
275,5.336763e-02,5.330443e-02,1.044719e-04
276,5.638222e-02,5.331558e-02,1.046868e-04
277,5.523387e-02,5.332250e-02,1.045377e-04
278,5.478866e-02,5.332778e-02,1.042946e-04
279,5.266363e-02,5.332540e-02,1.039480e-04
280,5.245493e-02,5.332229e-02,1.036232e-04
281,5.194767e-02,5.331740e-02,1.033699e-04
282,5.371120e-02,5.331879e-02,1.030127e-04
283,5.351521e-02,5.331949e-02,1.026511e-04
284,5.099265e-02,5.331129e-02,1.026161e-04
285,5.286005e-02,5.330971e-02,1.022682e-04
286,5.188860e-02,5.330474e-02,1.020313e-04
287,5.217157e-02,5.330079e-02,1.017521e-04
288,5.167206e-02,5.329514e-02,1.015559e-04
289,5.155950e-02,5.328913e-02,1.013819e-04
290,5.198595e-02,5.328464e-02,1.011318e-04
291,5.156759e-02,5.327874e-02,1.009563e-04
292,5.235533e-02,5.327558e-02,1.006601e-04
293,5.234806e-02,5.327241e-02,1.003663e-04
294,5.287509e-02,5.327106e-02,1.000340e-04
295,5.246424e-02,5.326832e-02,9.973228e-05
296,5.165405e-02,5.326287e-02,9.954434e-05
297,5.146120e-02,5.325680e-02,9.939384e-05
298,5.326500e-02,5.325683e-02,9.906031e-05
299,5.411017e-02,5.325969e-02,9.877011e-05
300,5.371964e-02,5.326122e-02,9.845277e-05
