BLOCK,ACTUAL_X,X_AVE,ERROR
1,8.734984e-01,8.734984e-01,0.000000e+00
2,8.698730e-01,8.716857e-01,1.281771e-03
3,8.376000e-01,8.603238e-01,9.316229e-03
4,8.255746e-01,8.516365e-01,1.026754e-02
5,8.583937e-01,8.529879e-01,8.302498e-03
6,8.873429e-01,8.587138e-01,8.671212e-03
7,8.745079e-01,8.609701e-01,7.720443e-03
8,8.594889e-01,8.607849e-01,6.757607e-03
9,8.632127e-01,8.610547e-01,6.012144e-03
10,9.050063e-01,8.654498e-01,6.831098e-03
11,8.759143e-01,8.664012e-01,6.275981e-03
12,8.487238e-01,8.649280e-01,5.923346e-03
13,9.123460e-01,8.685756e-01,6.494374e-03
14,9.133683e-01,8.717751e-01,6.772907e-03
15,8.738762e-01,8.719151e-01,6.322828e-03
16,8.715270e-01,8.718909e-01,5.927698e-03
17,8.842635e-01,8.726187e-01,5.623512e-03
18,8.442032e-01,8.710400e-01,5.528235e-03
19,8.870984e-01,8.718852e-01,5.301488e-03
20,8.867937e-01,8.726306e-01,5.088549e-03
21,8.874857e-01,8.733380e-01,4.895159e-03
22,8.761397e-01,8.734654e-01,4.674308e-03
23,8.779492e-01,8.736603e-01,4.475141e-03
24,8.724254e-01,8.736089e-01,4.288972e-03
25,8.730508e-01,8.735865e-01,4.117472e-03
26,8.699111e-01,8.734452e-01,3.961533e-03
27,8.710730e-01,8.733573e-01,3.815784e-03
28,8.922032e-01,8.740304e-01,3.738396e-03
29,8.769556e-01,8.741313e-01,3.610846e-03
30,9.049429e-01,8.751583e-01,3.633615e-03
31,8.928032e-01,8.757275e-01,3.560703e-03
32,8.828349e-01,8.759496e-01,3.456352e-03
33,8.764984e-01,8.759662e-01,3.351654e-03
34,8.555778e-01,8.753666e-01,3.306285e-03
35,8.663778e-01,8.751098e-01,3.221778e-03
36,9.170730e-01,8.762754e-01,3.336494e-03
37,8.652762e-01,8.759781e-01,3.259535e-03
38,8.717587e-01,8.758671e-01,3.175649e-03
39,8.916952e-01,8.762729e-01,3.120048e-03
40,8.563810e-01,8.757756e-01,3.081424e-03
41,8.663016e-01,8.755446e-01,3.014919e-03
42,8.752508e-01,8.755376e-01,2.943143e-03
43,8.858921e-01,8.757784e-01,2.884532e-03
44,8.747460e-01,8.757549e-01,2.819070e-03
45,8.827429e-01,8.759102e-01,2.760698e-03
46,8.726254e-01,8.758388e-01,2.701606e-03
47,8.635111e-01,8.755765e-01,2.656827e-03
48,8.656095e-01,8.753688e-01,2.609578e-03
49,9.017333e-01,8.759069e-01,2.611201e-03
50,8.989810e-01,8.763684e-01,2.599436e-03
51,8.707587e-01,8.762584e-01,2.550793e-03
52,8.759048e-01,8.762516e-01,2.501748e-03
53,8.812857e-01,8.763466e-01,2.456348e-03
54,8.637746e-01,8.761138e-01,2.421868e-03
55,8.921365e-01,8.764051e-01,2.395291e-03
56,8.711397e-01,8.763111e-01,2.354363e-03
57,8.780698e-01,8.763419e-01,2.313260e-03
58,8.649143e-01,8.761449e-01,2.281752e-03
59,8.917587e-01,8.764095e-01,2.258373e-03
60,8.830127e-01,8.765196e-01,2.223413e-03
61,8.894159e-01,8.767310e-01,2.196992e-03
62,8.548730e-01,8.763784e-01,2.189660e-03
63,8.584698e-01,8.760942e-01,2.173277e-03
64,8.542317e-01,8.757526e-01,2.166000e-03
65,8.999810e-01,8.761253e-01,2.164512e-03
66,8.638762e-01,8.759397e-01,2.139658e-03
67,8.712540e-01,8.758698e-01,2.108866e-03
68,8.922063e-01,8.761100e-01,2.091493e-03
69,8.731873e-01,8.760677e-01,2.061610e-03
70,8.642032e-01,8.758982e-01,2.039114e-03
71,8.733016e-01,8.758616e-01,2.010722e-03
72,9.019968e-01,8.762246e-01,2.015294e-03
73,8.862540e-01,8.763620e-01,1.992364e-03
74,8.557841e-01,8.760839e-01,1.984752e-03
75,8.693302e-01,8.759939e-01,1.960330e-03
76,8.600349e-01,8.757839e-01,1.945750e-03
77,8.899968e-01,8.759685e-01,1.929216e-03
78,8.521429e-01,8.756630e-01,1.928513e-03
79,8.781587e-01,8.756946e-01,1.904360e-03
80,8.816222e-01,8.757687e-01,1.881997e-03
81,8.679079e-01,8.756716e-01,1.861262e-03
82,8.626730e-01,8.755131e-01,1.845302e-03
83,8.840317e-01,8.756158e-01,1.825922e-03
84,8.797016e-01,8.756644e-01,1.804832e-03
85,8.804032e-01,8.757201e-01,1.784460e-03
86,8.946317e-01,8.759401e-01,1.777208e-03
87,8.526349e-01,8.756722e-01,1.776854e-03
88,8.868889e-01,8.757996e-01,1.761228e-03
89,8.574921e-01,8.755939e-01,1.753410e-03
90,8.643238e-01,8.754687e-01,1.738394e-03
91,8.816762e-01,8.755369e-01,1.720629e-03
92,8.860571e-01,8.756513e-01,1.705722e-03
93,9.053810e-01,8.759710e-01,1.717075e-03
94,8.885111e-01,8.761044e-01,1.703982e-03
95,8.634762e-01,8.759714e-01,1.691223e-03
96,8.893111e-01,8.761104e-01,1.679305e-03
97,8.968889e-01,8.763246e-01,1.675599e-03
98,8.625968e-01,8.761845e-01,1.664346e-03
99,9.080095e-01,8.765060e-01,1.678292e-03
100,8.710159e-01,8.764511e-01,1.662407e-03
