BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.492614e+01,1.492614e+01,0.000000e+00
2,1.522015e+01,1.507314e+01,1.039482e-01
3,1.593366e+01,1.535998e+01,2.442399e-01
4,1.497965e+01,1.526490e+01,2.008371e-01
5,1.562380e+01,1.533668e+01,1.730221e-01
6,1.558207e+01,1.537758e+01,1.489403e-01
7,1.367447e+01,1.513428e+01,2.589148e-01
8,1.332218e+01,1.490776e+01,3.101925e-01
9,1.499884e+01,1.491788e+01,2.758917e-01
10,1.366951e+01,1.479305e+01,2.751001e-01
11,1.467286e+01,1.478212e+01,2.503079e-01
12,1.509158e+01,1.480791e+01,2.307735e-01
13,1.486430e+01,1.481225e+01,2.130625e-01
14,1.531598e+01,1.484823e+01,2.008589e-01
15,1.379333e+01,1.477790e+01,1.994003e-01
16,1.581388e+01,1.484265e+01,1.971702e-01
17,1.504417e+01,1.485450e+01,1.859279e-01
18,1.688749e+01,1.496745e+01,2.070808e-01
19,1.483045e+01,1.496024e+01,1.963073e-01
20,1.734768e+01,1.507961e+01,2.198101e-01
21,1.598551e+01,1.512275e+01,2.135339e-01
22,1.666360e+01,1.519279e+01,2.150075e-01
23,1.639532e+01,1.524507e+01,2.119211e-01
24,1.421708e+01,1.520224e+01,2.073745e-01
25,1.556025e+01,1.521656e+01,1.995734e-01
26,1.377276e+01,1.516103e+01,1.994736e-01
27,1.629718e+01,1.520311e+01,1.964740e-01
28,1.532619e+01,1.520750e+01,1.895062e-01
29,1.623287e+01,1.524286e+01,1.862408e-01
30,1.456696e+01,1.522033e+01,1.813904e-01
31,1.580836e+01,1.523930e+01,1.765281e-01
32,1.517328e+01,1.523724e+01,1.710236e-01
33,1.594803e+01,1.525878e+01,1.671920e-01
34,1.467553e+01,1.524162e+01,1.631522e-01
35,1.616515e+01,1.526801e+01,1.606103e-01
36,1.492128e+01,1.525838e+01,1.564374e-01
37,1.474295e+01,1.524445e+01,1.528284e-01
38,1.474098e+01,1.523120e+01,1.493797e-01
39,1.515670e+01,1.522929e+01,1.455617e-01
40,1.625896e+01,1.525503e+01,1.441809e-01
41,1.574014e+01,1.526686e+01,1.411489e-01
42,1.521049e+01,1.526552e+01,1.377946e-01
43,1.516356e+01,1.526315e+01,1.346105e-01
44,1.701821e+01,1.530303e+01,1.373338e-01
45,1.286280e+01,1.524881e+01,1.445922e-01
46,1.535001e+01,1.525101e+01,1.414657e-01
47,1.311024e+01,1.520546e+01,1.456039e-01
48,1.732286e+01,1.524957e+01,1.491030e-01
49,1.660504e+01,1.527723e+01,1.486041e-01
50,1.450084e+01,1.526171e+01,1.464410e-01
51,1.380490e+01,1.523314e+01,1.463290e-01
52,1.533665e+01,1.523513e+01,1.435285e-01
53,1.601928e+01,1.524993e+01,1.415810e-01
54,1.488479e+01,1.524317e+01,1.391205e-01
55,1.482445e+01,1.523555e+01,1.367991e-01
56,1.389826e+01,1.521167e+01,1.364247e-01
57,1.665317e+01,1.523696e+01,1.363551e-01
58,1.429854e+01,1.522078e+01,1.349607e-01
59,1.485201e+01,1.521453e+01,1.328179e-01
60,1.523482e+01,1.521487e+01,1.306047e-01
61,1.556944e+01,1.522068e+01,1.285929e-01
62,1.363981e+01,1.519518e+01,1.290220e-01
63,1.432130e+01,1.518131e+01,1.277175e-01
64,1.517746e+01,1.518125e+01,1.257219e-01
65,1.452790e+01,1.517120e+01,1.241889e-01
66,1.521379e+01,1.517185e+01,1.223089e-01
67,1.447215e+01,1.516140e+01,1.209284e-01
68,1.517098e+01,1.516154e+01,1.191502e-01
69,1.597711e+01,1.517336e+01,1.180081e-01
70,1.701244e+01,1.519964e+01,1.192110e-01
71,1.452853e+01,1.519018e+01,1.179061e-01
72,1.393930e+01,1.517281e+01,1.175415e-01
73,1.459815e+01,1.516494e+01,1.161947e-01
74,1.519342e+01,1.516532e+01,1.146251e-01
75,1.659572e+01,1.518440e+01,1.146725e-01
76,1.466889e+01,1.517761e+01,1.133641e-01
77,1.556499e+01,1.518264e+01,1.120034e-01
78,1.611949e+01,1.519465e+01,1.112096e-01
79,1.415855e+01,1.518154e+01,1.105725e-01
80,1.589970e+01,1.519052e+01,1.095541e-01
81,1.652068e+01,1.520694e+01,1.094255e-01
82,1.419883e+01,1.519464e+01,1.087795e-01
83,1.450490e+01,1.518633e+01,1.077858e-01
84,1.646381e+01,1.520154e+01,1.075702e-01
85,1.315464e+01,1.517746e+01,1.089668e-01
86,1.452684e+01,1.516990e+01,1.079620e-01
87,1.415068e+01,1.515818e+01,1.073548e-01
88,1.497022e+01,1.515604e+01,1.061561e-01
89,1.376897e+01,1.514046e+01,1.061013e-01
90,1.526635e+01,1.514186e+01,1.049316e-01
91,1.345162e+01,1.512328e+01,1.054096e-01
92,1.597334e+01,1.513252e+01,1.046680e-01
93,1.500846e+01,1.513119e+01,1.035510e-01
94,1.693128e+01,1.515034e+01,1.042051e-01
95,1.384176e+01,1.513657e+01,1.040146e-01
96,1.522850e+01,1.513752e+01,1.029355e-01
97,1.530262e+01,1.513922e+01,1.018884e-01
98,1.626200e+01,1.515068e+01,1.014908e-01
99,1.534749e+01,1.515267e+01,1.004851e-01
100,1.473699e+01,1.514851e+01,9.956622e-02
