BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.337656e-01,1.337656e-01,0.000000e+00
2,1.358679e-01,1.348168e-01,7.432677e-04
3,1.366765e-01,1.354367e-01,7.083178e-04
4,1.342934e-01,1.351508e-01,5.860751e-04
5,1.360665e-01,1.353340e-01,4.966487e-04
6,1.322764e-01,1.348244e-01,6.226541e-04
7,1.370657e-01,1.351446e-01,6.105064e-04
8,1.398422e-01,1.357318e-01,7.662055e-04
9,1.350759e-01,1.356589e-01,6.845287e-04
10,1.369583e-01,1.357888e-01,6.282870e-04
11,1.387201e-01,1.360553e-01,6.251312e-04
12,1.312516e-01,1.356550e-01,6.893965e-04
13,1.375610e-01,1.358016e-01,6.517704e-04
14,1.354494e-01,1.357765e-01,6.057008e-04
15,1.334945e-01,1.356243e-01,5.841137e-04
16,1.357623e-01,1.356330e-01,5.476702e-04
17,1.374425e-01,1.357394e-01,5.256968e-04
18,1.347650e-01,1.356853e-01,4.992705e-04
19,1.349592e-01,1.356471e-01,4.744532e-04
20,1.320650e-01,1.354680e-01,4.833548e-04
21,1.384639e-01,1.356106e-01,4.809309e-04
22,1.336949e-01,1.355235e-01,4.668872e-04
23,1.327085e-01,1.354011e-01,4.623521e-04
24,1.321931e-01,1.352675e-01,4.620059e-04
25,1.366435e-01,1.353225e-01,4.467922e-04
26,1.357461e-01,1.353388e-01,4.299048e-04
27,1.337481e-01,1.352799e-01,4.179996e-04
28,1.398561e-01,1.354433e-01,4.338480e-04
29,1.346967e-01,1.354176e-01,4.196511e-04
30,1.359838e-01,1.354365e-01,4.060869e-04
31,1.375562e-01,1.355048e-01,3.987028e-04
32,1.310516e-01,1.353657e-01,4.098115e-04
33,1.345948e-01,1.353423e-01,3.980582e-04
34,1.364463e-01,1.353748e-01,3.876727e-04
35,1.343627e-01,1.353459e-01,3.776732e-04
36,1.346379e-01,1.353262e-01,3.676940e-04
37,1.322765e-01,1.352438e-01,3.668781e-04
38,1.322370e-01,1.351646e-01,3.656566e-04
39,1.335049e-01,1.351221e-01,3.587488e-04
40,1.322473e-01,1.350502e-01,3.569065e-04
41,1.363152e-01,1.350811e-01,3.495325e-04
42,1.362654e-01,1.351093e-01,3.423459e-04
43,1.345805e-01,1.350970e-01,3.346051e-04
44,1.359952e-01,1.351174e-01,3.276225e-04
45,1.354890e-01,1.351256e-01,3.204461e-04
46,1.322721e-01,1.350636e-01,3.194276e-04
47,1.343928e-01,1.350493e-01,3.129500e-04
48,1.383380e-01,1.351179e-01,3.138406e-04
49,1.369184e-01,1.351546e-01,3.095793e-04
50,1.341724e-01,1.351350e-01,3.040104e-04
51,1.357967e-01,1.351479e-01,2.983262e-04
52,1.332577e-01,1.351116e-01,2.947955e-04
53,1.346660e-01,1.351032e-01,2.893532e-04
54,1.316019e-01,1.350383e-01,2.911686e-04
55,1.345896e-01,1.350302e-01,2.859889e-04
56,1.373043e-01,1.350708e-01,2.837504e-04
57,1.356409e-01,1.350808e-01,2.789486e-04
58,1.330551e-01,1.350459e-01,2.763169e-04
59,1.355161e-01,1.350538e-01,2.717485e-04
60,1.349726e-01,1.350525e-01,2.672228e-04
61,1.352512e-01,1.350557e-01,2.628619e-04
62,1.332371e-01,1.350264e-01,2.602537e-04
63,1.337342e-01,1.350059e-01,2.569297e-04
64,1.351741e-01,1.350085e-01,2.529286e-04
65,1.395786e-01,1.350788e-01,2.586252e-04
66,1.356800e-01,1.350879e-01,2.548670e-04
67,1.318089e-01,1.350390e-01,2.557189e-04
68,1.342258e-01,1.350270e-01,2.522378e-04
69,1.356948e-01,1.350367e-01,2.487678e-04
70,1.362284e-01,1.350537e-01,2.457958e-04
71,1.337322e-01,1.350351e-01,2.430376e-04
72,1.344722e-01,1.350273e-01,2.397878e-04
73,1.361907e-01,1.350432e-01,2.370320e-04
74,1.366336e-01,1.350647e-01,2.348011e-04
75,1.338377e-01,1.350484e-01,2.322397e-04
76,1.378131e-01,1.350848e-01,2.320155e-04
77,1.368370e-01,1.351075e-01,2.301156e-04
78,1.329836e-01,1.350803e-01,2.287709e-04
79,1.310972e-01,1.350299e-01,2.313643e-04
80,1.346852e-01,1.350256e-01,2.285124e-04
81,1.355446e-01,1.350320e-01,2.257811e-04
82,1.342295e-01,1.350222e-01,2.232396e-04
83,1.368751e-01,1.350445e-01,2.216634e-04
84,1.345447e-01,1.350386e-01,2.191044e-04
85,1.351113e-01,1.350394e-01,2.165284e-04
86,1.343259e-01,1.350311e-01,2.141695e-04
87,1.339521e-01,1.350187e-01,2.120666e-04
88,1.373272e-01,1.350449e-01,2.112730e-04
89,1.326133e-01,1.350176e-01,2.106584e-04
90,1.357822e-01,1.350261e-01,2.084890e-04
91,1.347558e-01,1.350231e-01,2.062190e-04
92,1.311537e-01,1.349811e-01,2.082225e-04
93,1.328928e-01,1.349586e-01,2.071907e-04
94,1.344035e-01,1.349527e-01,2.050707e-04
95,1.395155e-01,1.350008e-01,2.084608e-04
96,1.387576e-01,1.350399e-01,2.099304e-04
97,1.341516e-01,1.350307e-01,2.079659e-04
98,1.343178e-01,1.350235e-01,2.059710e-04
99,1.349598e-01,1.350228e-01,2.038914e-04
100,1.329011e-01,1.350016e-01,2.029534e-04
