BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.670400e-02,1.670400e-02,0.000000e+00
2,1.835600e-02,1.753000e-02,5.840702e-04
3,2.016800e-02,1.840933e-02,8.167629e-04
4,1.390800e-02,1.728400e-02,1.151098e-03
5,1.238000e-02,1.630320e-02,1.271846e-03
6,1.234800e-02,1.564400e-02,1.218790e-03
7,1.672400e-02,1.579829e-02,1.054397e-03
8,1.638800e-02,1.587200e-02,9.251705e-04
9,1.187600e-02,1.542800e-02,9.227842e-04
10,1.789600e-02,1.567480e-02,8.628784e-04
11,1.976800e-02,1.604691e-02,8.609387e-04
12,1.014000e-02,1.555467e-02,9.192049e-04
13,1.868000e-02,1.579508e-02,8.793737e-04
14,2.136400e-02,1.619286e-02,9.020528e-04
15,1.988800e-02,1.643920e-02,8.749067e-04
16,2.133600e-02,1.674525e-02,8.721132e-04
17,1.554000e-02,1.667435e-02,8.236891e-04
18,1.611200e-02,1.664311e-02,7.785209e-04
19,1.967200e-02,1.680253e-02,7.536909e-04
20,1.369600e-02,1.664720e-02,7.318367e-04
21,1.153600e-02,1.640381e-02,7.363487e-04
22,1.160800e-02,1.618582e-02,7.344373e-04
23,1.638400e-02,1.619443e-02,7.025558e-04
24,1.938400e-02,1.632733e-02,6.857373e-04
25,1.790000e-02,1.639024e-02,6.611869e-04
26,1.461600e-02,1.632200e-02,6.392684e-04
27,1.435200e-02,1.624904e-02,6.197416e-04
28,1.379200e-02,1.616129e-02,6.037885e-04
29,2.554800e-02,1.648497e-02,6.640842e-04
30,1.480800e-02,1.642907e-02,6.442964e-04
31,1.811600e-02,1.648348e-02,6.258065e-04
32,2.168800e-02,1.664613e-02,6.270284e-04
33,1.990400e-02,1.674485e-02,6.157503e-04
34,2.560000e-02,1.700529e-02,6.503925e-04
35,2.072400e-02,1.711154e-02,6.404295e-04
36,2.177600e-02,1.724111e-02,6.356115e-04
37,3.048400e-02,1.759903e-02,7.121100e-04
38,2.272000e-02,1.773379e-02,7.060066e-04
39,1.821600e-02,1.774615e-02,6.880121e-04
40,1.764000e-02,1.774350e-02,6.708170e-04
41,1.208400e-02,1.760546e-02,6.685069e-04
42,2.285600e-02,1.773048e-02,6.641761e-04
43,1.487600e-02,1.766409e-02,6.520391e-04
44,2.691600e-02,1.787436e-02,6.702673e-04
45,1.677600e-02,1.784996e-02,6.558167e-04
46,2.105600e-02,1.791965e-02,6.452527e-04
47,2.386000e-02,1.804604e-02,6.437835e-04
48,1.818400e-02,1.804892e-02,6.303777e-04
49,1.616400e-02,1.801045e-02,6.186855e-04
50,2.380400e-02,1.812632e-02,6.170669e-04
51,1.041200e-02,1.797506e-02,6.232311e-04
52,1.934400e-02,1.800138e-02,6.118016e-04
53,1.991200e-02,1.803743e-02,6.013194e-04
54,1.856800e-02,1.804726e-02,5.902641e-04
55,1.689600e-02,1.802633e-02,5.799030e-04
56,1.965600e-02,1.805543e-02,5.702773e-04
57,1.681200e-02,1.803361e-02,5.606896e-04
58,2.360800e-02,1.812972e-02,5.591991e-04
59,2.161200e-02,1.818875e-02,5.528272e-04
60,1.988400e-02,1.821700e-02,5.443349e-04
61,2.049200e-02,1.825430e-02,5.366875e-04
62,2.354800e-02,1.833968e-02,5.347799e-04
63,1.249600e-02,1.824692e-02,5.342751e-04
64,1.625200e-02,1.821575e-02,5.268355e-04
65,2.053200e-02,1.825138e-02,5.199341e-04
66,1.216400e-02,1.815915e-02,5.201728e-04
67,1.620400e-02,1.812997e-02,5.132269e-04
68,2.112000e-02,1.817394e-02,5.075596e-04
69,1.788400e-02,1.816974e-02,5.002210e-04
70,2.720400e-02,1.829880e-02,5.094524e-04
71,1.554000e-02,1.825994e-02,5.037566e-04
72,2.382000e-02,1.833717e-02,5.026441e-04
73,2.350400e-02,1.840795e-02,5.007170e-04
74,1.701600e-02,1.838914e-02,4.943037e-04
75,1.644800e-02,1.836325e-02,4.883901e-04
76,1.333600e-02,1.829711e-02,4.864229e-04
77,1.652800e-02,1.827413e-02,4.806480e-04
78,1.574400e-02,1.824169e-02,4.755792e-04
79,2.204800e-02,1.828987e-02,4.719935e-04
80,1.703600e-02,1.827420e-02,4.663537e-04
81,2.002000e-02,1.829575e-02,4.610940e-04
82,2.448400e-02,1.837122e-02,4.616054e-04
83,2.212800e-02,1.841648e-02,4.582576e-04
84,2.089600e-02,1.844600e-02,4.537518e-04
85,2.222400e-02,1.849045e-02,4.505852e-04
86,2.159200e-02,1.852651e-02,4.467868e-04
87,2.019200e-02,1.854566e-02,4.420612e-04
88,2.031200e-02,1.856573e-02,4.374933e-04
89,2.098800e-02,1.859294e-02,4.334234e-04
90,1.420400e-02,1.854418e-02,4.313423e-04
91,1.212000e-02,1.847358e-02,4.323406e-04
92,1.717200e-02,1.845943e-02,4.278727e-04
93,1.969200e-02,1.847269e-02,4.234771e-04
94,2.220000e-02,1.851234e-02,4.208243e-04
95,1.647200e-02,1.849086e-02,4.169423e-04
96,2.733200e-02,1.858296e-02,4.226479e-04
97,1.080800e-02,1.850280e-02,4.258234e-04
98,2.329600e-02,1.855171e-02,4.242779e-04
99,2.170000e-02,1.858352e-02,4.211824e-04
100,1.843600e-02,1.858204e-02,4.169731e-04
