BLOCK,ACTUAL_X,X_AVE,ERROR
1,33.4526,33.4526,0
2,25.6659,29.5593,2.75299
3,38.6618,32.5934,3.08317
4,22.9688,30.1873,3.11277
5,36.6785,31.4855,2.74764
6,23.5478,30.1626,2.58868
7,11.8568,27.5475,3.28408
8,29.5389,27.7964,2.88299
9,16.2165,26.5097,2.83527
10,16.4582,25.5046,2.7241
11,15.5363,24.5984,2.62285
12,20.0133,24.2163,2.43195
13,34.4603,25.0043,2.36911
14,18.6615,24.5512,2.24279
15,39.1258,25.5229,2.29411
16,14.5182,24.8351,2.25147
17,19.8469,24.5416,2.13806
18,34.1646,25.0763,2.08505
19,21.9598,24.9122,1.98175
20,29.0665,25.1199,1.89352
21,24.1211,25.0724,1.80395
22,24.5947,25.0507,1.72208
23,27.5749,25.1604,1.6507
24,39.9545,25.7768,1.69311
25,20.8528,25.5799,1.6368
26,31.565,25.8101,1.58995
27,23.4291,25.7219,1.53351
28,28.7834,25.8312,1.48263
29,28.5223,25.924,1.43441
30,30.2933,26.0697,1.39397
31,25.9218,26.0649,1.34901
32,21.1421,25.9111,1.3156
33,17.5065,25.6564,1.30015
34,32.5802,25.86,1.27776
35,12.4472,25.4768,1.29745
36,18.9485,25.2955,1.27402
37,13.5973,24.9793,1.27821
38,25.8041,25.001,1.24476
39,21.6786,24.9158,1.21575
40,20.4415,24.8039,1.19049
41,25.6266,24.824,1.16163
42,26.4075,24.8617,1.13458
43,25.6354,24.8797,1.10834
44,20.0217,24.7693,1.08863
45,22.4226,24.7172,1.06569
46,32.6407,24.8894,1.05635
47,35.0285,25.1051,1.05567
48,22.2083,25.0448,1.0354
49,18.9032,24.9194,1.02183
50,32.8643,25.0783,1.01367
51,32.0006,25.2141,1.00284
52,31.5418,25.3358,0.990914
53,21.3654,25.2608,0.975046
54,23.0266,25.2195,0.957867
55,35.505,25.4065,0.958533
56,17.9273,25.2729,0.950675
57,22.3246,25.2212,0.935402
58,17.1064,25.0813,0.929679
59,15.0458,24.9112,0.929352
60,21.5973,24.856,0.915502
61,21.7855,24.8056,0.901877
62,29.4902,24.8812,0.89049
63,27.8566,24.9284,0.877606
64,17.5473,24.8131,0.871439
65,26.4397,24.8381,0.858391
66,27.8614,24.8839,0.846607
67,32.4193,24.9964,0.841408
68,29.553,25.0634,0.831699
69,25.2727,25.0664,0.819651
70,19.5153,24.9871,0.811768
71,34.6294,25.1229,0.811616
72,20.8259,25.0632,0.802534
73,28.7555,25.1138,0.793133
74,23.4973,25.092,0.782716
75,21.8455,25.0487,0.773476
76,24.1899,25.0374,0.763381
77,17.0055,24.9331,0.76056
78,30.0707,24.999,0.753656
79,25.6222,25.0068,0.744157
80,21.3731,24.9614,0.73624
81,12.2771,24.8048,0.743618
82,21.9539,24.7701,0.735362
83,24.3699,24.7652,0.726518
84,22.6267,24.7398,0.718315
85,27.2473,24.7693,0.71047
86,17.4873,24.6846,0.707236
87,26.9954,24.7112,0.699605
88,24.9718,24.7141,0.691662
89,31.9657,24.7956,0.688673
90,34.3874,24.9022,0.689218
91,27.7705,24.9337,0.682365
92,34.6683,25.0395,0.683102
93,26.0264,25.0501,0.675839
94,22.6456,25.0245,0.669133
95,27.5472,25.0511,0.662617
96,30.5898,25.1088,0.658221
97,32.2976,25.1829,0.655595
98,24.3301,25.1742,0.648963
99,22.3811,25.146,0.64302
100,30.5357,25.1999,0.638845
