BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.71916,1.71916,0
2,1.69513,1.70714,0.00849486
3,1.70938,1.70789,0.00569593
4,1.66246,1.69653,0.0107228
5,1.69806,1.69684,0.00858259
6,1.70125,1.69757,0.00718361
7,1.72553,1.70157,0.00718242
8,1.64993,1.69511,0.00871507
9,1.64387,1.68942,0.00942492
10,1.71364,1.69184,0.00878827
11,1.76703,1.69868,0.0103103
12,1.70954,1.69958,0.00949082
13,1.74267,1.7029,0.00932157
14,1.68575,1.70167,0.00873586
15,1.67884,1.70015,0.00828504
16,1.66855,1.69817,0.0079992
17,1.66881,1.69645,0.00771285
18,1.72691,1.69814,0.00746771
19,1.59481,1.6927,0.00883589
20,1.73508,1.69482,0.00864441
21,1.65022,1.6927,0.00848966
22,1.71995,1.69393,0.00819368
23,1.75694,1.69667,0.00828267
24,1.64896,1.69469,0.00817267
25,1.76614,1.69754,0.00833062
26,1.6954,1.69746,0.00801062
27,1.75221,1.69949,0.00796645
28,1.76825,1.70195,0.0080515
29,1.67418,1.70099,0.00783058
30,1.76725,1.7032,0.00787494
31,1.7622,1.7051,0.00784757
32,1.65704,1.7036,0.00774471
33,1.69086,1.70321,0.00751963
34,1.64864,1.70161,0.00746777
35,1.68892,1.70124,0.00726321
36,1.62443,1.69911,0.00736824
37,1.67506,1.69846,0.00719773
38,1.72969,1.69928,0.00705507
39,1.7286,1.70003,0.0069141
40,1.74499,1.70116,0.00683198
41,1.73491,1.70198,0.00671478
42,1.75615,1.70327,0.00667761
43,1.71343,1.70351,0.0065265
44,1.66244,1.70257,0.00644457
45,1.74099,1.70343,0.00635764
46,1.67659,1.70284,0.00624614
47,1.76596,1.70419,0.00625591
48,1.72047,1.70453,0.00613477
49,1.7023,1.70448,0.00600974
50,1.69339,1.70426,0.00589364
51,1.75355,1.70523,0.00585677
52,1.69372,1.705,0.00574832
53,1.65206,1.704,0.00572601
54,1.64906,1.70299,0.00570967
55,1.6358,1.70177,0.00573506
56,1.64782,1.7008,0.00571296
57,1.69218,1.70065,0.00561474
58,1.76596,1.70178,0.00562971
59,1.72844,1.70223,0.0055524
60,1.69072,1.70204,0.00546317
61,1.66502,1.70143,0.0054072
62,1.67481,1.701,0.00533701
63,1.73859,1.7016,0.00528555
64,1.67115,1.70112,0.00522433
65,1.67489,1.70072,0.00515952
66,1.62266,1.69954,0.00521514
67,1.7381,1.70011,0.00516897
68,1.68835,1.69994,0.00509585
69,1.70294,1.69998,0.00502218
70,1.65534,1.69934,0.00499077
71,1.68284,1.69911,0.00492589
72,1.69889,1.69911,0.00485747
73,1.67369,1.69876,0.0048034
74,1.7004,1.69878,0.00473854
75,1.70722,1.6989,0.00467669
76,1.70558,1.69898,0.00461598
77,1.67165,1.69863,0.00456966
78,1.72884,1.69902,0.00452746
79,1.72268,1.69932,0.00448005
80,1.75816,1.70005,0.00448402
81,1.71583,1.70025,0.0044329
82,1.72568,1.70056,0.00438967
83,1.73812,1.70101,0.00436005
84,1.76431,1.70176,0.00437279
85,1.74957,1.70232,0.00435737
86,1.64678,1.70168,0.0043543
87,1.6874,1.70151,0.00430734
88,1.66493,1.7011,0.0042784
89,1.69997,1.70109,0.00423035
90,1.6735,1.70078,0.00419443
91,1.64006,1.70011,0.00420108
92,1.71028,1.70022,0.00415687
93,1.70351,1.70026,0.00411232
94,1.70766,1.70034,0.00406933
95,1.74174,1.70077,0.00404976
96,1.72006,1.70097,0.00401256
97,1.63048,1.70025,0.00403647
98,1.68974,1.70014,0.00399671
99,1.75601,1.7007,0.00399598
100,1.7516,1.70121,0.0039883
