BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-9.438458e-01,-9.438458e-01,0.000000e+00
2,-9.503293e-01,-9.470876e-01,2.292242e-03
3,-9.336229e-01,-9.425993e-01,3.970482e-03
4,-9.400773e-01,-9.419688e-01,3.027511e-03
5,-9.376068e-01,-9.410964e-01,2.544601e-03
6,-9.504696e-01,-9.426586e-01,2.555434e-03
7,-9.508173e-01,-9.438241e-01,2.441743e-03
8,-9.320948e-01,-9.423580e-01,2.538835e-03
9,-9.459838e-01,-9.427608e-01,2.288482e-03
10,-9.448642e-01,-9.429712e-01,2.069277e-03
11,-9.451654e-01,-9.431706e-01,1.890751e-03
12,-9.431014e-01,-9.431649e-01,1.733197e-03
13,-9.460500e-01,-9.433868e-01,1.614021e-03
14,-9.392746e-01,-9.430931e-01,1.525226e-03
15,-9.385866e-01,-9.427926e-01,1.452832e-03
16,-9.462850e-01,-9.430109e-01,1.378329e-03
17,-9.519882e-01,-9.435390e-01,1.394747e-03
18,-9.478814e-01,-9.437802e-01,1.337962e-03
19,-9.542342e-01,-9.443304e-01,1.376030e-03
20,-9.439047e-01,-9.443092e-01,1.307394e-03
21,-9.495694e-01,-9.445596e-01,1.268905e-03
22,-9.416416e-01,-9.444270e-01,1.218141e-03
23,-9.446270e-01,-9.444357e-01,1.165209e-03
24,-9.423369e-01,-9.443482e-01,1.119935e-03
25,-9.512363e-01,-9.446238e-01,1.108512e-03
26,-9.421306e-01,-9.445279e-01,1.070016e-03
27,-9.452164e-01,-9.445534e-01,1.030690e-03
28,-9.494586e-01,-9.447286e-01,1.008658e-03
29,-9.482734e-01,-9.448508e-01,9.812553e-04
30,-9.333332e-01,-9.444669e-01,1.020893e-03
31,-9.419193e-01,-9.443847e-01,9.912632e-04
32,-9.394818e-01,-9.442315e-01,9.720553e-04
33,-9.522378e-01,-9.444741e-01,9.724048e-04
34,-9.445309e-01,-9.444758e-01,9.438061e-04
35,-9.518957e-01,-9.446878e-01,9.403482e-04
36,-9.502730e-01,-9.448429e-01,9.269374e-04
37,-9.519914e-01,-9.450361e-01,9.217996e-04
38,-9.407878e-01,-9.449243e-01,9.042957e-04
39,-9.459564e-01,-9.449508e-01,8.814958e-04
40,-9.438214e-01,-9.449225e-01,8.599105e-04
41,-9.475970e-01,-9.449878e-01,8.414074e-04
42,-9.366838e-01,-9.447901e-01,8.442840e-04
43,-9.444438e-01,-9.447820e-01,8.246879e-04
44,-9.295366e-01,-9.444355e-01,8.757125e-04
45,-9.426895e-01,-9.443967e-01,8.571113e-04
46,-9.442087e-01,-9.443926e-01,8.384882e-04
47,-9.334272e-01,-9.441593e-01,8.524889e-04
48,-9.466367e-01,-9.442109e-01,8.362896e-04
49,-9.367368e-01,-9.440584e-01,8.330169e-04
50,-9.309215e-01,-9.437957e-01,8.567896e-04
51,-9.417409e-01,-9.437554e-01,8.409366e-04
52,-9.474094e-01,-9.438256e-01,8.276954e-04
53,-9.482463e-01,-9.439091e-01,8.162703e-04
54,-9.531866e-01,-9.440809e-01,8.190352e-04
55,-9.422770e-01,-9.440481e-01,8.048001e-04
56,-9.396634e-01,-9.439698e-01,7.942283e-04
57,-9.432442e-01,-9.439570e-01,7.803964e-04
58,-9.416157e-01,-9.439167e-01,7.679847e-04
59,-9.571376e-01,-9.441408e-01,7.869810e-04
60,-9.428524e-01,-9.441193e-01,7.741575e-04
61,-9.543833e-01,-9.442875e-01,7.795378e-04
62,-9.554034e-01,-9.444668e-01,7.873123e-04
63,-9.390499e-01,-9.443808e-01,7.794963e-04
64,-9.368469e-01,-9.442631e-01,7.761545e-04
65,-9.384685e-01,-9.441740e-01,7.693164e-04
66,-9.472089e-01,-9.442200e-01,7.590331e-04
67,-9.323105e-01,-9.440422e-01,7.682359e-04
68,-9.428050e-01,-9.440240e-01,7.571537e-04
69,-9.526834e-01,-9.441495e-01,7.565096e-04
70,-9.370045e-01,-9.440474e-01,7.525568e-04
71,-9.354106e-01,-9.439258e-01,7.517248e-04
72,-9.400055e-01,-9.438713e-01,7.432534e-04
73,-9.499294e-01,-9.439543e-01,7.376903e-04
74,-9.470062e-01,-9.439956e-01,7.288735e-04
75,-9.428965e-01,-9.439809e-01,7.193024e-04
76,-9.395515e-01,-9.439226e-01,7.121952e-04
77,-9.515751e-01,-9.440220e-01,7.098462e-04
78,-9.391587e-01,-9.439597e-01,7.034785e-04
79,-9.418665e-01,-9.439332e-01,6.950726e-04
80,-9.425469e-01,-9.439158e-01,6.866001e-04
81,-9.459672e-01,-9.439412e-01,6.785905e-04
82,-9.422145e-01,-9.439201e-01,6.706416e-04
83,-9.474198e-01,-9.439623e-01,6.638858e-04
84,-9.469463e-01,-9.439978e-01,6.569322e-04
85,-9.434534e-01,-9.439914e-01,6.492348e-04
86,-9.437211e-01,-9.439883e-01,6.416931e-04
87,-9.389188e-01,-9.439300e-01,6.369575e-04
88,-9.457839e-01,-9.439511e-01,6.300676e-04
89,-9.520822e-01,-9.440424e-01,6.295771e-04
90,-9.565499e-01,-9.441814e-01,6.377357e-04
91,-9.505094e-01,-9.442509e-01,6.345075e-04
92,-9.391762e-01,-9.441958e-01,6.300038e-04
93,-9.429113e-01,-9.441820e-01,6.233810e-04
94,-9.511123e-01,-9.442557e-01,6.210938e-04
95,-9.440410e-01,-9.442534e-01,6.145601e-04
96,-9.389074e-01,-9.441977e-01,6.106763e-04
97,-9.387619e-01,-9.441417e-01,6.069465e-04
98,-9.527098e-01,-9.442291e-01,6.070176e-04
99,-9.435019e-01,-9.442218e-01,6.009305e-04
100,-9.417342e-01,-9.441969e-01,5.954359e-04
