BLOCK,ACTUAL_X,X_AVE,ERROR
1,8.158824e-01,8.158824e-01,0.000000e+00
2,7.663059e-01,7.910941e-01,1.752793e-02
3,7.814618e-01,7.878833e-01,1.197575e-02
4,7.617618e-01,7.813529e-01,1.061402e-02
5,7.939441e-01,7.838712e-01,8.784874e-03
6,7.623824e-01,7.802897e-01,8.017617e-03
7,7.510147e-01,7.761076e-01,7.887929e-03
8,7.716853e-01,7.755548e-01,6.921280e-03
9,7.513088e-01,7.728608e-01,6.655928e-03
10,7.913324e-01,7.747079e-01,6.241387e-03
11,7.633735e-01,7.736775e-01,5.758415e-03
12,7.617324e-01,7.726821e-01,5.363895e-03
13,7.812118e-01,7.733382e-01,4.991256e-03
14,7.867441e-01,7.742958e-01,4.725699e-03
15,7.349794e-01,7.716747e-01,5.085860e-03
16,7.769441e-01,7.720040e-01,4.778645e-03
17,7.573059e-01,7.711394e-01,4.575095e-03
18,7.598794e-01,7.705139e-01,4.363480e-03
19,7.825912e-01,7.711495e-01,4.179866e-03
20,7.651912e-01,7.708516e-01,3.981475e-03
21,7.442412e-01,7.695845e-01,3.988434e-03
22,7.727706e-01,7.697293e-01,3.809770e-03
23,7.965206e-01,7.708941e-01,3.818052e-03
24,7.968471e-01,7.719755e-01,3.809026e-03
25,7.524235e-01,7.711934e-01,3.736092e-03
26,7.600324e-01,7.707641e-01,3.616973e-03
27,7.887294e-01,7.714295e-01,3.543685e-03
28,7.748324e-01,7.715511e-01,3.419208e-03
29,7.411824e-01,7.705039e-01,3.457949e-03
30,7.534382e-01,7.699350e-01,3.389151e-03
31,7.653765e-01,7.697880e-01,3.283013e-03
32,7.611824e-01,7.695190e-01,3.191414e-03
33,7.411294e-01,7.686587e-01,3.208562e-03
34,7.790206e-01,7.689635e-01,3.128632e-03
35,7.765088e-01,7.691791e-01,3.046661e-03
36,7.434000e-01,7.684630e-01,3.045023e-03
37,7.787735e-01,7.687417e-01,2.975449e-03
38,7.661235e-01,7.686728e-01,2.897945e-03
39,7.735529e-01,7.687979e-01,2.826339e-03
40,7.680265e-01,7.687786e-01,2.755746e-03
41,7.591176e-01,7.685430e-01,2.698588e-03
42,7.460029e-01,7.680063e-01,2.687170e-03
43,7.727676e-01,7.681170e-01,2.626958e-03
44,7.532882e-01,7.677800e-01,2.588782e-03
45,7.561618e-01,7.675218e-01,2.544096e-03
46,7.786882e-01,7.677646e-01,2.500344e-03
47,7.743647e-01,7.679050e-01,2.451085e-03
48,7.565912e-01,7.676693e-01,2.411327e-03
49,7.492647e-01,7.672937e-01,2.391191e-03
50,7.762412e-01,7.674726e-01,2.350054e-03
51,7.559147e-01,7.672460e-01,2.314876e-03
52,7.773941e-01,7.674412e-01,2.278570e-03
53,7.799029e-01,7.676763e-01,2.247677e-03
54,7.840412e-01,7.679794e-01,2.226390e-03
55,7.928500e-01,7.684316e-01,2.231359e-03
56,7.508324e-01,7.681173e-01,2.213534e-03
57,7.718176e-01,7.681822e-01,2.175652e-03
58,7.736971e-01,7.682773e-01,2.140218e-03
59,7.920471e-01,7.686802e-01,2.141526e-03
60,7.754941e-01,7.687937e-01,2.108843e-03
61,7.612412e-01,7.686699e-01,2.077904e-03
62,7.749059e-01,7.687705e-01,2.046822e-03
63,7.984147e-01,7.692410e-01,2.067712e-03
64,7.568824e-01,7.690479e-01,2.044401e-03
65,7.763412e-01,7.691601e-01,2.016025e-03
66,7.571618e-01,7.689783e-01,1.993659e-03
67,7.518794e-01,7.687231e-01,1.980170e-03
68,7.748265e-01,7.688129e-01,1.953083e-03
69,7.683559e-01,7.688063e-01,1.924789e-03
70,7.602441e-01,7.686839e-01,1.901174e-03
71,7.589324e-01,7.685466e-01,1.879352e-03
72,7.695176e-01,7.685601e-01,1.853298e-03
73,7.678000e-01,7.685497e-01,1.827940e-03
74,7.632824e-01,7.684785e-01,1.804623e-03
75,7.558618e-01,7.683103e-01,1.788385e-03
76,7.503235e-01,7.680736e-01,1.780445e-03
77,7.748088e-01,7.681611e-01,1.759469e-03
78,7.654029e-01,7.681257e-01,1.737267e-03
79,7.610206e-01,7.680358e-01,1.717603e-03
80,7.835529e-01,7.682297e-01,1.707050e-03
81,7.721824e-01,7.682785e-01,1.686673e-03
82,7.519412e-01,7.680793e-01,1.677829e-03
83,7.590471e-01,7.679705e-01,1.661140e-03
84,7.658412e-01,7.679451e-01,1.641558e-03
85,7.702176e-01,7.679719e-01,1.622463e-03
86,7.861118e-01,7.681828e-01,1.617250e-03
87,7.589294e-01,7.680764e-01,1.602155e-03
88,7.775971e-01,7.681846e-01,1.587597e-03
89,7.662500e-01,7.681629e-01,1.569908e-03
90,7.838941e-01,7.683377e-01,1.562164e-03
91,7.862647e-01,7.685347e-01,1.557370e-03
92,7.545971e-01,7.683832e-01,1.547793e-03
93,7.826353e-01,7.685364e-01,1.538718e-03
94,7.699941e-01,7.685519e-01,1.522427e-03
95,7.759824e-01,7.686302e-01,1.508409e-03
96,7.689735e-01,7.686337e-01,1.492701e-03
97,7.937000e-01,7.688921e-01,1.499513e-03
98,7.746412e-01,7.689508e-01,1.485359e-03
99,7.676059e-01,7.689372e-01,1.470418e-03
100,7.831471e-01,7.690793e-01,1.462564e-03
