BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-8.665840e-01,-8.665840e-01,0.000000e+00
2,-8.761440e-01,-8.713640e-01,3.379970e-03
3,-8.604000e-01,-8.677093e-01,3.739226e-03
4,-8.628880e-01,-8.665040e-01,2.992389e-03
5,-8.646480e-01,-8.661328e-01,2.416825e-03
6,-8.619760e-01,-8.654400e-01,2.110985e-03
7,-8.652080e-01,-8.654069e-01,1.809676e-03
8,-8.652240e-01,-8.653840e-01,1.583610e-03
9,-8.660480e-01,-8.654578e-01,1.409371e-03
10,-8.680080e-01,-8.657128e-01,1.291301e-03
11,-8.692160e-01,-8.660313e-01,1.212546e-03
12,-8.658720e-01,-8.660180e-01,1.111574e-03
13,-8.657280e-01,-8.659957e-01,1.026292e-03
14,-8.655440e-01,-8.659634e-01,9.534921e-04
15,-8.632160e-01,-8.657803e-01,9.073478e-04
16,-8.621520e-01,-8.655535e-01,8.785187e-04
17,-8.654080e-01,-8.655449e-01,8.268828e-04
18,-8.703200e-01,-8.658102e-01,8.223985e-04
19,-8.651920e-01,-8.657777e-01,7.797578e-04
20,-8.641520e-01,-8.656964e-01,7.449945e-04
21,-8.696880e-01,-8.658865e-01,7.333656e-04
22,-8.633200e-01,-8.657698e-01,7.092486e-04
23,-8.727040e-01,-8.660713e-01,7.397192e-04
24,-8.624800e-01,-8.659217e-01,7.238744e-04
25,-8.722880e-01,-8.661763e-01,7.383546e-04
26,-8.635120e-01,-8.660738e-01,7.170321e-04
27,-8.644400e-01,-8.660133e-01,6.930241e-04
28,-8.651760e-01,-8.659834e-01,6.689181e-04
29,-8.645760e-01,-8.659349e-01,6.476101e-04
30,-8.671600e-01,-8.659757e-01,6.273093e-04
31,-8.606320e-01,-8.658034e-01,6.303127e-04
32,-8.669120e-01,-8.658380e-01,6.115668e-04
33,-8.669600e-01,-8.658720e-01,5.939789e-04
34,-8.688560e-01,-8.659598e-01,5.829568e-04
35,-8.636160e-01,-8.658928e-01,5.701340e-04
36,-8.655440e-01,-8.658831e-01,5.543793e-04
37,-8.648400e-01,-8.658549e-01,5.401124e-04
38,-8.641760e-01,-8.658107e-01,5.277030e-04
39,-8.625520e-01,-8.657272e-01,5.207454e-04
40,-8.644160e-01,-8.656944e-01,5.087574e-04
41,-8.681040e-01,-8.657532e-01,4.997317e-04
42,-8.629280e-01,-8.656859e-01,4.923397e-04
43,-8.631840e-01,-8.656277e-01,4.843157e-04
44,-8.616480e-01,-8.655373e-01,4.816803e-04
45,-8.673440e-01,-8.655774e-01,4.726466e-04
46,-8.705520e-01,-8.656856e-01,4.745822e-04
47,-8.654080e-01,-8.656797e-01,4.645215e-04
48,-8.662960e-01,-8.656925e-01,4.550214e-04
49,-8.676640e-01,-8.657327e-01,4.475105e-04
50,-8.623760e-01,-8.656656e-01,4.435674e-04
51,-8.665680e-01,-8.656833e-01,4.352228e-04
52,-8.660800e-01,-8.656909e-01,4.269200e-04
53,-8.706160e-01,-8.657838e-01,4.288591e-04
54,-8.627760e-01,-8.657281e-01,4.245191e-04
55,-8.706000e-01,-8.658167e-01,4.259417e-04
56,-8.647120e-01,-8.657970e-01,4.187922e-04
57,-8.657760e-01,-8.657966e-01,4.114451e-04
58,-8.631760e-01,-8.657514e-01,4.068246e-04
59,-8.661920e-01,-8.657589e-01,3.999978e-04
60,-8.664000e-01,-8.657696e-01,3.934738e-04
61,-8.709280e-01,-8.658542e-01,3.960063e-04
62,-8.671920e-01,-8.658757e-01,3.902065e-04
63,-8.627840e-01,-8.658267e-01,3.870865e-04
64,-8.597200e-01,-8.657313e-01,3.926223e-04
65,-8.620400e-01,-8.656745e-01,3.906672e-04
66,-8.665680e-01,-8.656880e-01,3.849826e-04
67,-8.637840e-01,-8.656596e-01,3.802840e-04
68,-8.626960e-01,-8.656160e-01,3.771806e-04
69,-8.715120e-01,-8.657014e-01,3.812705e-04
70,-8.648240e-01,-8.656889e-01,3.760298e-04
71,-8.611440e-01,-8.656249e-01,3.761427e-04
72,-8.655040e-01,-8.656232e-01,3.709223e-04
73,-8.659760e-01,-8.656281e-01,3.658726e-04
74,-8.636880e-01,-8.656018e-01,3.618665e-04
75,-8.700640e-01,-8.656613e-01,3.618995e-04
76,-8.686640e-01,-8.657008e-01,3.592878e-04
77,-8.663440e-01,-8.657092e-01,3.547188e-04
78,-8.666240e-01,-8.657209e-01,3.503649e-04
79,-8.654000e-01,-8.657169e-01,3.459535e-04
80,-8.633440e-01,-8.656872e-01,3.428982e-04
81,-8.715680e-01,-8.657598e-01,3.462657e-04
82,-8.632640e-01,-8.657294e-01,3.433780e-04
83,-8.643600e-01,-8.657129e-01,3.396371e-04
84,-8.705040e-01,-8.657699e-01,3.403494e-04
85,-8.664400e-01,-8.657778e-01,3.364366e-04
86,-8.690640e-01,-8.658160e-01,3.346875e-04
87,-8.642240e-01,-8.657977e-01,3.313404e-04
88,-8.652480e-01,-8.657915e-01,3.276340e-04
89,-8.611200e-01,-8.657390e-01,3.281302e-04
90,-8.715520e-01,-8.658036e-01,3.307801e-04
91,-8.671040e-01,-8.658178e-01,3.274537e-04
92,-8.646000e-01,-8.658046e-01,3.241619e-04
93,-8.647680e-01,-8.657935e-01,3.208679e-04
94,-8.688720e-01,-8.658262e-01,3.191214e-04
95,-8.642480e-01,-8.658096e-01,3.161943e-04
96,-8.632640e-01,-8.657831e-01,3.140105e-04
97,-8.672000e-01,-8.657977e-01,3.111129e-04
98,-8.711360e-01,-8.658522e-01,3.126707e-04
99,-8.691600e-01,-8.658856e-01,3.112925e-04
100,-8.631920e-01,-8.658586e-01,3.093428e-04
