BLOCK,ACTUAL_M,M_AVE,ERROR
1,7.210400e-02,7.210400e-02,0.000000e+00
2,8.626400e-02,7.918400e-02,5.006316e-03
3,9.198400e-02,8.345067e-02,4.824468e-03
4,9.285200e-02,8.580100e-02,4.151568e-03
5,7.228000e-02,8.309680e-02,4.108636e-03
6,9.412400e-02,8.493467e-02,3.812825e-03
7,6.379600e-02,8.191486e-02,4.300838e-03
8,9.687600e-02,8.378500e-02,4.149962e-03
9,1.030120e-01,8.592133e-02,4.202912e-03
10,8.662000e-02,8.599120e-02,3.783201e-03
11,9.496800e-02,8.680727e-02,3.526193e-03
12,6.028000e-02,8.459667e-02,3.863624e-03
13,9.374400e-02,8.530031e-02,3.629930e-03
14,9.454000e-02,8.596029e-02,3.430122e-03
15,1.005440e-01,8.693253e-02,3.336392e-03
16,8.560800e-02,8.684975e-02,3.128894e-03
17,6.246400e-02,8.541529e-02,3.257103e-03
18,9.885200e-02,8.616178e-02,3.160537e-03
19,9.586400e-02,8.667242e-02,3.035165e-03
20,8.001600e-02,8.633960e-02,2.901597e-03
21,8.233600e-02,8.614895e-02,2.769682e-03
22,7.188400e-02,8.550055e-02,2.718627e-03
23,8.184000e-02,8.534139e-02,2.605080e-03
24,8.449600e-02,8.530617e-02,2.496773e-03
25,8.071200e-02,8.512240e-02,2.403655e-03
26,7.357200e-02,8.467815e-02,2.351902e-03
27,8.470000e-02,8.467896e-02,2.264795e-03
28,8.644400e-02,8.474200e-02,2.184786e-03
29,8.334400e-02,8.469379e-02,2.109980e-03
30,7.048800e-02,8.422027e-02,2.092108e-03
31,9.265600e-02,8.449239e-02,2.042241e-03
32,1.087400e-01,8.525013e-02,2.114326e-03
33,6.515600e-02,8.464121e-02,2.136138e-03
34,7.683600e-02,8.441165e-02,2.085610e-03
35,8.044000e-02,8.429817e-02,2.029106e-03
36,8.550400e-02,8.433167e-02,1.973018e-03
37,7.562400e-02,8.409632e-02,1.933678e-03
38,8.138800e-02,8.402505e-02,1.884105e-03
39,9.417600e-02,8.428533e-02,1.853686e-03
40,9.004400e-02,8.442930e-02,1.812925e-03
41,5.907600e-02,8.381093e-02,1.871199e-03
42,8.096400e-02,8.374314e-02,1.827874e-03
43,6.873600e-02,8.339414e-02,1.818378e-03
44,9.113200e-02,8.357000e-02,1.785535e-03
45,8.176800e-02,8.352996e-02,1.746306e-03
46,8.520000e-02,8.356626e-02,1.708720e-03
47,5.705200e-02,8.300213e-02,1.763031e-03
48,7.323200e-02,8.279858e-02,1.738011e-03
49,8.916400e-02,8.292849e-02,1.707389e-03
50,8.226000e-02,8.291512e-02,1.673294e-03
51,8.678000e-02,8.299090e-02,1.642199e-03
52,7.928400e-02,8.291962e-02,1.612165e-03
53,7.238800e-02,8.272091e-02,1.593946e-03
54,8.510000e-02,8.276496e-02,1.565037e-03
55,9.785200e-02,8.303927e-02,1.560436e-03
56,6.866400e-02,8.278257e-02,1.553542e-03
57,8.410400e-02,8.280575e-02,1.526460e-03
58,6.717600e-02,8.253628e-02,1.523743e-03
59,8.538000e-02,8.258447e-02,1.498679e-03
60,8.809200e-02,8.267627e-02,1.476509e-03
61,7.774800e-02,8.259548e-02,1.454513e-03
62,6.636400e-02,8.233368e-02,1.454423e-03
63,9.411600e-02,8.252070e-02,1.443311e-03
64,8.616800e-02,8.257769e-02,1.421884e-03
65,8.677200e-02,8.264222e-02,1.401472e-03
66,7.313600e-02,8.249818e-02,1.387619e-03
67,7.554800e-02,8.239445e-02,1.370781e-03
68,8.578800e-02,8.244435e-02,1.351530e-03
69,9.556000e-02,8.263443e-02,1.345243e-03
70,8.616000e-02,8.268480e-02,1.326968e-03
71,9.340800e-02,8.283583e-02,1.316845e-03
72,7.970800e-02,8.279239e-02,1.299272e-03
73,6.982800e-02,8.261479e-02,1.293554e-03
74,9.457600e-02,8.277643e-02,1.286133e-03
75,7.121200e-02,8.262224e-02,1.278194e-03
76,7.444800e-02,8.251468e-02,1.265893e-03
77,8.325600e-02,8.252431e-02,1.249489e-03
78,7.805600e-02,8.246703e-02,1.234783e-03
79,6.173600e-02,8.220461e-02,1.246725e-03
80,8.492400e-02,8.223860e-02,1.231605e-03
81,6.442000e-02,8.201862e-02,1.235890e-03
82,9.178400e-02,8.213771e-02,1.226542e-03
83,6.688000e-02,8.195388e-02,1.225463e-03
84,7.768400e-02,8.190305e-02,1.211928e-03
85,7.182800e-02,8.178452e-02,1.203452e-03
86,8.499200e-02,8.182181e-02,1.190036e-03
87,9.892800e-02,8.201844e-02,1.192490e-03
88,1.048560e-01,8.227795e-02,1.206848e-03
89,6.615200e-02,8.209676e-02,1.206813e-03
90,8.538000e-02,8.213324e-02,1.193955e-03
91,9.486000e-02,8.227310e-02,1.188997e-03
92,7.540800e-02,8.219848e-02,1.178413e-03
93,8.825600e-02,8.226361e-02,1.167540e-03
94,5.829200e-02,8.200860e-02,1.182643e-03
95,1.030920e-01,8.223053e-02,1.190835e-03
96,6.689200e-02,8.207075e-02,1.189101e-03
97,1.207560e-01,8.246957e-02,1.241923e-03
98,1.077960e-01,8.272800e-02,1.255851e-03
99,6.030400e-02,8.250149e-02,1.263427e-03
100,7.886000e-02,8.246508e-02,1.251317e-03
