BLOCK,ACTUAL_M,M_AVE,ERROR
1,3.258840e-01,3.258840e-01,0.000000e+00
2,3.444480e-01,3.351660e-01,6.563365e-03
3,3.112760e-01,3.272027e-01,7.837227e-03
4,3.236240e-01,3.263080e-01,5.928766e-03
5,3.316520e-01,3.273768e-01,4.838392e-03
6,3.698640e-01,3.344580e-01,7.618604e-03
7,3.717840e-01,3.397903e-01,8.186288e-03
8,4.208440e-01,3.499220e-01,1.187976e-02
9,3.333680e-01,3.480827e-01,1.070123e-02
10,3.458640e-01,3.478608e-01,9.633410e-03
11,3.859760e-01,3.513258e-01,9.360086e-03
12,3.004280e-01,3.470843e-01,9.492564e-03
13,2.704000e-01,3.411855e-01,1.043543e-02
14,3.329920e-01,3.406003e-01,9.706442e-03
15,2.778400e-01,3.364163e-01,9.920217e-03
16,4.513800e-01,3.436015e-01,1.161441e-02
17,3.733680e-01,3.453525e-01,1.106241e-02
18,4.017680e-01,3.484867e-01,1.088277e-02
19,3.932480e-01,3.508425e-01,1.056191e-02
20,3.519160e-01,3.508962e-01,1.003395e-02
21,3.733720e-01,3.519665e-01,9.613055e-03
22,4.198840e-01,3.550536e-01,9.659095e-03
23,2.624520e-01,3.510275e-01,1.004325e-02
24,3.465320e-01,3.508402e-01,9.626523e-03
25,4.072680e-01,3.530973e-01,9.502389e-03
26,3.652760e-01,3.535657e-01,9.148450e-03
27,3.429400e-01,3.531721e-01,8.818080e-03
28,4.566920e-01,3.568693e-01,9.245766e-03
29,3.333400e-01,3.560579e-01,8.962475e-03
30,3.281360e-01,3.551272e-01,8.711919e-03
31,4.125680e-01,3.569801e-01,8.625688e-03
32,3.117200e-01,3.555658e-01,8.471301e-03
33,4.104160e-01,3.572279e-01,8.376069e-03
34,3.753360e-01,3.577605e-01,8.146629e-03
35,3.602640e-01,3.578320e-01,7.914182e-03
36,4.798800e-01,3.612222e-01,8.389116e-03
37,3.811640e-01,3.617612e-01,8.179678e-03
38,3.528600e-01,3.615269e-01,7.967776e-03
39,3.792320e-01,3.619809e-01,7.776397e-03
40,3.114840e-01,3.607185e-01,7.683775e-03
41,3.542680e-01,3.605612e-01,7.497976e-03
42,3.386840e-01,3.600403e-01,7.337523e-03
43,3.408400e-01,3.595938e-01,7.180457e-03
44,3.046640e-01,3.583454e-01,7.124963e-03
45,4.103800e-01,3.595017e-01,7.059838e-03
46,3.087640e-01,3.583987e-01,6.991995e-03
47,2.565080e-01,3.562308e-01,7.171438e-03
48,2.232000e-01,3.534593e-01,7.538568e-03
49,3.896960e-01,3.541989e-01,7.420904e-03
50,3.303440e-01,3.537218e-01,7.287806e-03
51,3.678360e-01,3.539985e-01,7.150161e-03
52,3.163880e-01,3.532752e-01,7.049145e-03
53,3.915160e-01,3.539968e-01,6.952970e-03
54,3.726280e-01,3.543418e-01,6.832767e-03
55,4.226000e-01,3.555828e-01,6.820312e-03
56,2.707440e-01,3.540679e-01,6.864718e-03
57,2.567480e-01,3.523605e-01,6.953368e-03
58,3.762400e-01,3.527722e-01,6.845661e-03
59,3.474960e-01,3.526828e-01,6.730217e-03
60,2.938680e-01,3.517025e-01,6.689051e-03
61,3.784600e-01,3.521412e-01,6.593762e-03
62,3.606200e-01,3.522779e-01,6.488829e-03
63,3.228760e-01,3.518112e-01,6.402593e-03
64,2.969840e-01,3.509546e-01,6.359606e-03
65,3.172560e-01,3.504361e-01,6.282862e-03
66,2.889520e-01,3.495045e-01,6.256350e-03
67,2.969400e-01,3.487200e-01,6.211968e-03
68,3.522600e-01,3.487721e-01,6.120833e-03
69,4.117840e-01,3.496853e-01,6.099870e-03
70,2.902920e-01,3.488368e-01,6.071453e-03
71,2.676760e-01,3.476937e-01,6.092599e-03
72,3.109960e-01,3.471840e-01,6.029262e-03
73,3.692960e-01,3.474869e-01,5.954273e-03
74,3.933840e-01,3.481071e-01,5.906025e-03
75,3.445840e-01,3.480602e-01,5.827465e-03
76,2.970120e-01,3.473885e-01,5.789368e-03
77,3.506600e-01,3.474310e-01,5.714338e-03
78,3.269000e-01,3.471677e-01,5.647136e-03
79,3.033680e-01,3.466133e-01,5.602804e-03
80,3.150640e-01,3.462190e-01,5.546630e-03
81,3.535280e-01,3.463092e-01,5.478887e-03
82,3.771040e-01,3.466847e-01,5.424927e-03
83,3.286640e-01,3.464676e-01,5.363910e-03
84,3.295560e-01,3.462663e-01,5.303831e-03
85,3.263760e-01,3.460323e-01,5.246592e-03
86,3.305520e-01,3.458523e-01,5.188672e-03
87,3.579640e-01,3.459915e-01,5.130899e-03
88,3.502800e-01,3.460402e-01,5.072825e-03
89,3.553040e-01,3.461443e-01,5.016895e-03
90,3.217200e-01,3.458729e-01,4.968486e-03
91,3.812960e-01,3.462622e-01,4.929113e-03
92,3.147960e-01,3.459202e-01,4.887387e-03
93,4.308640e-01,3.468335e-01,4.919442e-03
94,3.551440e-01,3.469220e-01,4.867902e-03
95,2.902120e-01,3.463250e-01,4.853124e-03
96,3.483240e-01,3.463458e-01,4.802616e-03
97,3.611560e-01,3.464985e-01,4.755530e-03
98,3.839600e-01,3.468808e-01,4.722343e-03
99,4.007040e-01,3.474244e-01,4.705834e-03
100,3.015080e-01,3.469653e-01,4.681123e-03
