BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-1.82207,-1.82207,0
2,-1.86277,-1.84242,0.0143899
3,-1.8072,-1.83068,0.0135615
4,-1.85235,-1.8361,0.0112007
5,-1.89407,-1.84769,0.0137048
6,-1.78706,-1.83759,0.0146815
7,-1.81745,-1.83471,0.0128628
8,-1.8237,-1.83333,0.0113283
9,-1.81957,-1.83181,0.0101723
10,-1.84189,-1.83281,0.00920486
11,-1.83584,-1.83309,0.00837217
12,-1.86807,-1.836,0.00816619
13,-1.79812,-1.83309,0.00804117
14,-1.83207,-1.83302,0.00746713
15,-1.86754,-1.83532,0.00731545
16,-1.82696,-1.8348,0.00687686
17,-1.80036,-1.83277,0.00676412
18,-1.81263,-1.83165,0.00648022
19,-1.80934,-1.83048,0.00624467
20,-1.81139,-1.82952,0.00600494
21,-1.83235,-1.82966,0.00572051
22,-1.78334,-1.82755,0.00583508
23,-1.8256,-1.82747,0.005582
24,-1.82138,-1.82721,0.00535518
25,-1.77427,-1.8251,0.00554393
26,-1.82211,-1.82498,0.00533189
27,-1.80253,-1.82415,0.00519882
28,-1.80982,-1.82364,0.00503828
29,-1.86045,-1.82491,0.00502188
30,-1.81893,-1.82471,0.00485843
31,-1.78565,-1.82345,0.00486234
32,-1.85234,-1.82435,0.00479351
33,-1.79044,-1.82332,0.00475713
34,-1.84425,-1.82394,0.00465688
35,-1.77276,-1.82248,0.00474788
36,-1.81655,-1.82231,0.00461885
37,-1.77787,-1.82111,0.00464758
38,-1.84896,-1.82184,0.0045827
39,-1.81712,-1.82172,0.0044668
40,-1.79541,-1.82106,0.00440329
41,-1.84351,-1.82161,0.00432978
42,-1.87625,-1.82291,0.00441783
43,-1.78986,-1.82214,0.00438146
44,-1.84803,-1.82273,0.00432121
45,-1.86368,-1.82364,0.00431993
46,-1.83102,-1.8238,0.004229
47,-1.80527,-1.82341,0.00415736
48,-1.77839,-1.82247,0.00417518
49,-1.82137,-1.82245,0.00409004
50,-1.81159,-1.82223,0.004014
51,-1.79751,-1.82175,0.00396444
52,-1.83773,-1.82205,0.00390011
53,-1.86764,-1.82291,0.00392023
54,-1.83668,-1.82317,0.00385591
55,-1.83279,-1.82334,0.00378977
56,-1.82417,-1.82336,0.00372213
57,-1.85043,-1.82383,0.00368699
58,-1.80152,-1.82345,0.00364345
59,-1.76456,-1.82245,0.0037159
60,-1.84794,-1.82288,0.00367817
61,-1.88038,-1.82382,0.00373674
62,-1.81943,-1.82375,0.00367714
63,-1.86427,-1.82439,0.0036746
64,-1.80302,-1.82406,0.00363232
65,-1.85716,-1.82457,0.00361196
66,-1.80017,-1.8242,0.0035761
67,-1.76858,-1.82337,0.00361779
68,-1.83371,-1.82352,0.00356778
69,-1.85867,-1.82403,0.00355226
70,-1.80776,-1.8238,0.0035091
71,-1.76499,-1.82297,0.00355607
72,-1.83936,-1.8232,0.00351396
73,-1.83104,-1.8233,0.00346747
74,-1.77375,-1.82263,0.00348466
75,-1.81753,-1.82257,0.00343886
76,-1.79048,-1.82214,0.00341943
77,-1.78361,-1.82164,0.00341143
78,-1.81958,-1.82162,0.0033678
79,-1.80992,-1.82147,0.00332842
80,-1.78819,-1.82105,0.00331271
81,-1.851,-1.82142,0.00329238
82,-1.81602,-1.82136,0.00325289
83,-1.77012,-1.82074,0.00327174
84,-1.83793,-1.82094,0.00323918
85,-1.84088,-1.82118,0.00320956
86,-1.82583,-1.82123,0.00317269
87,-1.81264,-1.82113,0.00313776
88,-1.83674,-1.82131,0.00310711
89,-1.82342,-1.82133,0.00307229
90,-1.78468,-1.82093,0.00306503
91,-1.79198,-1.82061,0.00304781
92,-1.83403,-1.82075,0.00301817
93,-1.84594,-1.82103,0.00299784
94,-1.78728,-1.82067,0.00298737
95,-1.82573,-1.82072,0.0029564
96,-1.82027,-1.82072,0.00292561
97,-1.85244,-1.82104,0.00291367
98,-1.8561,-1.8214,0.00290581
99,-1.81108,-1.8213,0.00287833
100,-1.77787,-1.82086,0.00288212
