BLOCK,ACTUAL_X,X_AVE,ERROR
1,5.024600e+00,5.024600e+00,0.000000e+00
2,5.187700e+00,5.106150e+00,5.766456e-02
3,5.172107e+00,5.128136e+00,4.242776e-02
4,5.583464e+00,5.241968e+00,1.035900e-01
5,5.062064e+00,5.205987e+00,8.890137e-02
6,5.620364e+00,5.275050e+00,9.727919e-02
7,5.199243e+00,5.264220e+00,8.398280e-02
8,5.525286e+00,5.296854e+00,7.957290e-02
9,5.411043e+00,5.309541e+00,7.173585e-02
10,5.772143e+00,5.355801e+00,7.806592e-02
11,5.679021e+00,5.385185e+00,7.629881e-02
12,5.291050e+00,5.377340e+00,7.034269e-02
13,5.078700e+00,5.354368e+00,6.858033e-02
14,5.416071e+00,5.358776e+00,6.382320e-02
15,5.827864e+00,5.390048e+00,6.679192e-02
16,5.091786e+00,5.371407e+00,6.516690e-02
17,5.381350e+00,5.371992e+00,6.133618e-02
18,5.412086e+00,5.374219e+00,5.796904e-02
19,5.365214e+00,5.373745e+00,5.491998e-02
20,5.119993e+00,5.361058e+00,5.361950e-02
21,4.916700e+00,5.339898e+00,5.508335e-02
22,5.082943e+00,5.328218e+00,5.380359e-02
23,5.525036e+00,5.336775e+00,5.214037e-02
24,5.735300e+00,5.353380e+00,5.254551e-02
25,5.545500e+00,5.361065e+00,5.100254e-02
26,5.340686e+00,5.360281e+00,4.904693e-02
27,5.605036e+00,5.369346e+00,4.806078e-02
28,5.152229e+00,5.361592e+00,4.696570e-02
29,5.215586e+00,5.356557e+00,4.561525e-02
30,5.455857e+00,5.359867e+00,4.421467e-02
31,5.700886e+00,5.370868e+00,4.413565e-02
32,5.250071e+00,5.367093e+00,4.291754e-02
33,5.908207e+00,5.383490e+00,4.463970e-02
34,5.341843e+00,5.382266e+00,4.334357e-02
35,5.243271e+00,5.378294e+00,4.228672e-02
36,5.415814e+00,5.379337e+00,4.112493e-02
37,5.138243e+00,5.372820e+00,4.052637e-02
38,5.854764e+00,5.385503e+00,4.139688e-02
39,5.061700e+00,5.377201e+00,4.115960e-02
40,4.936536e+00,5.366184e+00,4.157881e-02
41,4.900950e+00,5.354837e+00,4.208458e-02
42,5.285643e+00,5.353189e+00,4.111480e-02
43,5.388264e+00,5.354005e+00,4.016674e-02
44,5.067171e+00,5.347486e+00,3.977934e-02
45,5.300379e+00,5.346439e+00,3.890913e-02
46,5.078471e+00,5.340614e+00,3.849689e-02
47,5.329707e+00,5.340382e+00,3.767851e-02
48,5.740514e+00,5.348718e+00,3.780444e-02
49,5.475214e+00,5.351299e+00,3.712096e-02
50,5.513600e+00,5.354545e+00,3.652019e-02
51,5.909700e+00,5.365431e+00,3.739121e-02
52,4.770336e+00,5.353987e+00,3.838354e-02
53,4.877600e+00,5.344998e+00,3.869744e-02
54,5.035557e+00,5.339268e+00,3.840276e-02
55,5.483071e+00,5.341882e+00,3.779343e-02
56,4.972929e+00,5.335294e+00,3.768845e-02
57,5.595879e+00,5.339866e+00,3.730349e-02
58,5.475329e+00,5.342201e+00,3.673337e-02
59,5.759843e+00,5.349280e+00,3.678649e-02
60,5.332114e+00,5.348994e+00,3.617450e-02
61,5.205900e+00,5.346648e+00,3.565745e-02
62,5.253007e+00,5.345138e+00,3.511430e-02
63,5.324864e+00,5.344816e+00,3.455841e-02
64,5.405371e+00,5.345762e+00,3.403138e-02
65,5.322900e+00,5.345410e+00,3.350964e-02
66,5.675493e+00,5.350412e+00,3.337304e-02
67,5.229657e+00,5.348609e+00,3.292357e-02
68,5.084521e+00,5.344726e+00,3.266765e-02
69,5.810450e+00,5.351475e+00,3.288410e-02
70,5.364350e+00,5.351659e+00,3.241485e-02
71,5.662164e+00,5.356032e+00,3.225197e-02
72,5.094393e+00,5.352399e+00,3.200809e-02
73,5.771393e+00,5.358138e+00,3.208010e-02
74,5.265579e+00,5.356887e+00,3.167096e-02
75,5.420479e+00,5.357735e+00,3.126003e-02
76,5.447493e+00,5.358916e+00,3.087102e-02
77,5.530279e+00,5.361142e+00,3.055021e-02
78,5.830307e+00,5.367157e+00,3.074497e-02
79,5.537221e+00,5.369309e+00,3.043106e-02
80,5.389043e+00,5.369556e+00,3.005167e-02
81,5.155914e+00,5.366919e+00,2.979619e-02
82,5.940229e+00,5.373910e+00,3.024197e-02
83,5.463571e+00,5.374990e+00,2.989690e-02
84,5.549143e+00,5.377064e+00,2.961278e-02
85,5.326257e+00,5.376466e+00,2.927043e-02
86,5.143986e+00,5.373763e+00,2.905464e-02
87,5.386793e+00,5.373912e+00,2.872106e-02
88,5.081971e+00,5.370595e+00,2.858564e-02
89,5.344843e+00,5.370306e+00,2.826592e-02
90,5.395950e+00,5.370591e+00,2.795329e-02
91,5.225429e+00,5.368995e+00,2.769159e-02
92,5.197450e+00,5.367131e+00,2.745330e-02
93,5.198957e+00,5.365322e+00,2.721759e-02
94,5.485529e+00,5.366601e+00,2.695807e-02
95,5.828064e+00,5.371459e+00,2.710840e-02
96,5.134850e+00,5.368994e+00,2.693783e-02
97,5.505679e+00,5.370403e+00,2.669695e-02
98,5.096764e+00,5.367611e+00,2.657015e-02
99,5.281393e+00,5.366740e+00,2.631603e-02
100,5.329471e+00,5.366367e+00,2.605551e-02
