BLOCK,ACTUAL_M,M_AVE,ERROR
1,9.999880e-01,9.999880e-01,0.000000e+00
2,9.995440e-01,9.997660e-01,1.569777e-04
3,1.000000e+00,9.998440e-01,1.225071e-04
4,9.999920e-01,9.998810e-01,9.730750e-05
5,9.998920e-01,9.998832e-01,7.787087e-05
6,1.000000e+00,9.999027e-01,6.728161e-05
7,9.997360e-01,9.998789e-01,6.173922e-05
8,1.000000e+00,9.998940e-01,5.584801e-05
9,9.999600e-01,9.999013e-01,5.012183e-05
10,9.998720e-01,9.998984e-01,4.519540e-05
11,9.999840e-01,9.999062e-01,4.175129e-05
12,9.998240e-01,9.998993e-01,3.882964e-05
13,9.975120e-01,9.997157e-01,1.800405e-04
14,9.998640e-01,9.997263e-01,1.674918e-04
15,9.999800e-01,9.997432e-01,1.571774e-04
16,9.999880e-01,9.997585e-01,1.480966e-04
17,1.000000e+00,9.997727e-01,1.400647e-04
18,9.999960e-01,9.997851e-01,1.328316e-04
19,9.999360e-01,9.997931e-01,1.260776e-04
20,9.999880e-01,9.998028e-01,1.201499e-04
21,9.999680e-01,9.998107e-01,1.146858e-04
22,1.000000e+00,9.998193e-01,1.097952e-04
23,9.974680e-01,9.997170e-01,1.450033e-04
24,9.996280e-01,9.997133e-01,1.390089e-04
25,9.999920e-01,9.997245e-01,1.338947e-04
26,1.000000e+00,9.997351e-01,1.291636e-04
27,9.999920e-01,9.997446e-01,1.247298e-04
28,9.999920e-01,9.997534e-01,1.205877e-04
29,9.999880e-01,9.997615e-01,1.167005e-04
30,1.000000e+00,9.997695e-01,1.130809e-04
31,9.999520e-01,9.997754e-01,1.095863e-04
32,1.000000e+00,9.997824e-01,1.063864e-04
33,9.999000e-01,9.997859e-01,1.032222e-04
34,9.994320e-01,9.997755e-01,1.007098e-04
35,1.000000e+00,9.997819e-01,9.803641e-05
36,1.000000e+00,9.997880e-01,9.550011e-05
37,9.994120e-01,9.997778e-01,9.345814e-05
38,9.997600e-01,9.997774e-01,9.099990e-05
39,9.992840e-01,9.997647e-01,8.954156e-05
40,1.000000e+00,9.997706e-01,8.749601e-05
41,1.000000e+00,9.997762e-01,8.554067e-05
42,1.000000e+00,9.997815e-01,8.366979e-05
43,9.999480e-01,9.997854e-01,8.181350e-05
44,1.000000e+00,9.997903e-01,8.009936e-05
45,9.998480e-01,9.997916e-01,7.832965e-05
46,9.999840e-01,9.997957e-01,7.673847e-05
47,1.000000e+00,9.998001e-01,7.522870e-05
48,9.995560e-01,9.997950e-01,7.383310e-05
49,9.999960e-01,9.997991e-01,7.244016e-05
50,1.000000e+00,9.998031e-01,7.110270e-05
51,9.996920e-01,9.998009e-01,6.974191e-05
52,9.994520e-01,9.997942e-01,6.872279e-05
53,9.999720e-01,9.997976e-01,6.750793e-05
54,9.999560e-01,9.998005e-01,6.632150e-05
55,9.999880e-01,9.998039e-01,6.520319e-05
56,9.999400e-01,9.998064e-01,6.408411e-05
57,9.994400e-01,9.997999e-01,6.328132e-05
58,9.999880e-01,9.998032e-01,6.227329e-05
59,9.999600e-01,9.998058e-01,6.127451e-05
60,1.000000e+00,9.998091e-01,6.033866e-05
61,9.997840e-01,9.998087e-01,5.935090e-05
62,1.000000e+00,9.998117e-01,5.847382e-05
63,9.998520e-01,9.998124e-01,5.754915e-05
64,9.975040e-01,9.997763e-01,6.700614e-05
65,1.000000e+00,9.997798e-01,6.606359e-05
66,9.999920e-01,9.997830e-01,6.514085e-05
67,9.997840e-01,9.997830e-01,6.416860e-05
68,9.997800e-01,9.997829e-01,6.322496e-05
69,9.999080e-01,9.997848e-01,6.233463e-05
70,9.999640e-01,9.997873e-01,6.149670e-05
71,9.993800e-01,9.997816e-01,6.089755e-05
72,9.992840e-01,9.997747e-01,6.044261e-05
73,1.000000e+00,9.997778e-01,5.969339e-05
74,1.000000e+00,9.997808e-01,5.896223e-05
75,9.999240e-01,9.997827e-01,5.820699e-05
76,1.000000e+00,9.997855e-01,5.751131e-05
77,9.997960e-01,9.997857e-01,5.676457e-05
78,9.999080e-01,9.997872e-01,5.605849e-05
79,9.982320e-01,9.997675e-01,5.870392e-05
80,9.998680e-01,9.997688e-01,5.798355e-05
81,9.992920e-01,9.997629e-01,5.756572e-05
82,9.990640e-01,9.997544e-01,5.749123e-05
83,9.994640e-01,9.997509e-01,5.690492e-05
84,9.999640e-01,9.997534e-01,5.628401e-05
85,9.999920e-01,9.997562e-01,5.569178e-05
86,1.000000e+00,9.997591e-01,5.511629e-05
87,1.000000e+00,9.997618e-01,5.455229e-05
88,9.999680e-01,9.997642e-01,5.398266e-05
89,9.999360e-01,9.997661e-01,5.341062e-05
90,1.000000e+00,9.997687e-01,5.288036e-05
91,9.998720e-01,9.997698e-01,5.231143e-05
92,9.999840e-01,9.997722e-01,5.179460e-05
93,9.999240e-01,9.997738e-01,5.126339e-05
94,9.999640e-01,9.997758e-01,5.075795e-05
95,9.999920e-01,9.997781e-01,5.027463e-05
96,1.000000e+00,9.997804e-01,4.980404e-05
97,9.999960e-01,9.997826e-01,4.934016e-05
98,9.994200e-01,9.997789e-01,4.897526e-05
99,1.000000e+00,9.997812e-01,4.853143e-05
100,9.998600e-01,9.997820e-01,4.805252e-05
