BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.19804,-0.19804,0
2,-0.195685,-0.196862,0.000832442
3,-0.19867,-0.197465,0.000741629
4,-0.200481,-0.198219,0.000857797
5,-0.197455,-0.198066,0.00069972
6,-0.194701,-0.197505,0.00077595
7,-0.19956,-0.197799,0.000718494
8,-0.197682,-0.197784,0.00062883
9,-0.20256,-0.198315,0.000750138
10,-0.200073,-0.198491,0.000695415
11,-0.202309,-0.198838,0.00071358
12,-0.198564,-0.198815,0.00065448
13,-0.200026,-0.198908,0.000610729
14,-0.200114,-0.198994,0.00057315
15,-0.202633,-0.199237,0.000584018
16,-0.200682,-0.199327,0.000554456
17,-0.194228,-0.199027,0.000597499
18,-0.199066,-0.199029,0.000564308
19,-0.200517,-0.199108,0.000540012
20,-0.199031,-0.199104,0.000513025
21,-0.201797,-0.199232,0.00050437
22,-0.1976,-0.199158,0.000486868
23,-0.197849,-0.199101,0.000469014
24,-0.198408,-0.199072,0.00045036
25,-0.197528,-0.19901,0.000436561
26,-0.191317,-0.198714,0.000510284
27,-0.202207,-0.198844,0.000507515
28,-0.195159,-0.198712,0.000506166
29,-0.196758,-0.198645,0.000493177
30,-0.196874,-0.198586,0.000480255
31,-0.199959,-0.19863,0.000466803
32,-0.200331,-0.198683,0.000455233
33,-0.199716,-0.198714,0.000442513
34,-0.203142,-0.198845,0.000448248
35,-0.200004,-0.198878,0.000436662
36,-0.204974,-0.199047,0.000456184
37,-0.19782,-0.199014,0.000445059
38,-0.200401,-0.19905,0.000434841
39,-0.198047,-0.199025,0.000424453
40,-0.202868,-0.199121,0.000424577
41,-0.199661,-0.199134,0.000414426
42,-0.197533,-0.199096,0.000406307
43,-0.196821,-0.199043,0.000400289
44,-0.196052,-0.198975,0.00039692
45,-0.202292,-0.199049,0.000394883
46,-0.1976,-0.199017,0.000387553
47,-0.196472,-0.198963,0.000383072
48,-0.193853,-0.198857,0.000389604
49,-0.196089,-0.1988,0.000385726
50,-0.197116,-0.198766,0.00037948
51,-0.199291,-0.198777,0.000372178
52,-0.198323,-0.198768,0.000365123
53,-0.200188,-0.198795,0.000359215
54,-0.197674,-0.198774,0.000353162
55,-0.197616,-0.198753,0.000347368
56,-0.198323,-0.198745,0.00034125
57,-0.204747,-0.198851,0.00035113
58,-0.201819,-0.198902,0.000348785
59,-0.197633,-0.19888,0.000343536
60,-0.198006,-0.198866,0.000338119
61,-0.197558,-0.198844,0.000333255
62,-0.197727,-0.198826,0.000328367
63,-0.198525,-0.198821,0.000323189
64,-0.203867,-0.1989,0.000327616
65,-0.194363,-0.19883,0.000329928
66,-0.196041,-0.198788,0.000327626
67,-0.204058,-0.198867,0.000332042
68,-0.195128,-0.198812,0.00033168
69,-0.19859,-0.198809,0.000326889
70,-0.199119,-0.198813,0.000322249
71,-0.202663,-0.198867,0.000322241
72,-0.199803,-0.19888,0.000318028
73,-0.198757,-0.198879,0.000313676
74,-0.191465,-0.198778,0.00032504
75,-0.200156,-0.198797,0.000321225
76,-0.200115,-0.198814,0.000317466
77,-0.201699,-0.198852,0.000315545
78,-0.197363,-0.198833,0.000312077
79,-0.19602,-0.198797,0.000310151
80,-0.199371,-0.198804,0.000306357
81,-0.198467,-0.1988,0.000302603
82,-0.197975,-0.19879,0.00029908
83,-0.196645,-0.198764,0.000296591
84,-0.203289,-0.198818,0.000297911
85,-0.198265,-0.198811,0.000294477
86,-0.197009,-0.19879,0.000291798
87,-0.1999,-0.198803,0.000288723
88,-0.194533,-0.198755,0.00028949
89,-0.197579,-0.198741,0.000286539
90,-0.200329,-0.198759,0.000283897
91,-0.195864,-0.198727,0.000282555
92,-0.198608,-0.198726,0.000279487
93,-0.192326,-0.198657,0.000284829
94,-0.19432,-0.198611,0.000285512
95,-0.199424,-0.19862,0.000282635
96,-0.196517,-0.198598,0.000280537
97,-0.199534,-0.198607,0.000277811
98,-0.199127,-0.198613,0.000275027
99,-0.197157,-0.198598,0.000272642
100,-0.196965,-0.198582,0.000270404
