BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.611227e-01,1.611227e-01,0.000000e+00
2,1.645915e-01,1.628571e-01,1.226417e-03
3,1.625120e-01,1.627421e-01,8.229875e-04
4,1.673265e-01,1.638882e-01,1.168826e-03
5,1.681833e-01,1.647472e-01,1.210235e-03
6,1.656932e-01,1.649049e-01,1.018747e-03
7,1.633266e-01,1.646794e-01,8.978159e-04
8,1.607870e-01,1.641928e-01,9.079019e-04
9,1.661770e-01,1.644133e-01,8.333623e-04
10,1.659602e-01,1.645680e-01,7.642481e-04
11,1.648631e-01,1.645948e-01,6.952418e-04
12,1.624121e-01,1.644129e-01,6.606711e-04
13,1.675200e-01,1.646519e-01,6.516504e-04
14,1.602732e-01,1.643392e-01,6.760074e-04
15,1.633180e-01,1.642711e-01,6.343587e-04
16,1.687769e-01,1.645527e-01,6.542401e-04
17,1.649062e-01,1.645735e-01,6.160858e-04
18,1.678997e-01,1.647583e-01,6.089419e-04
19,1.659001e-01,1.648184e-01,5.798501e-04
20,1.648888e-01,1.648219e-01,5.508682e-04
21,1.659547e-01,1.648758e-01,5.272707e-04
22,1.643265e-01,1.648509e-01,5.038949e-04
23,1.646460e-01,1.648420e-01,4.820651e-04
24,1.635001e-01,1.647861e-01,4.652103e-04
25,1.670515e-01,1.648767e-01,4.553419e-04
26,1.640993e-01,1.648468e-01,4.388092e-04
27,1.625986e-01,1.647635e-01,4.303846e-04
28,1.695390e-01,1.649341e-01,4.475328e-04
29,1.626987e-01,1.648570e-01,4.386887e-04
30,1.662115e-01,1.649021e-01,4.263828e-04
31,1.673909e-01,1.649824e-01,4.201185e-04
32,1.587148e-01,1.647865e-01,4.503379e-04
33,1.666067e-01,1.648417e-01,4.400558e-04
34,1.616469e-01,1.647477e-01,4.370299e-04
35,1.598608e-01,1.646081e-01,4.462908e-04
36,1.627118e-01,1.645554e-01,4.369914e-04
37,1.590917e-01,1.644078e-01,4.494387e-04
38,1.617634e-01,1.643382e-01,4.429658e-04
39,1.622672e-01,1.642851e-01,4.347791e-04
40,1.623488e-01,1.642367e-01,4.265958e-04
41,1.650661e-01,1.642569e-01,4.166704e-04
42,1.690319e-01,1.643706e-01,4.219753e-04
43,1.648363e-01,1.643814e-01,4.123009e-04
44,1.611467e-01,1.643079e-01,4.094321e-04
45,1.643899e-01,1.643097e-01,4.003376e-04
46,1.652098e-01,1.643293e-01,3.921125e-04
47,1.630730e-01,1.643026e-01,3.846797e-04
48,1.624380e-01,1.642637e-01,3.786216e-04
49,1.634143e-01,1.642464e-01,3.712913e-04
50,1.606346e-01,1.641741e-01,3.708258e-04
51,1.667212e-01,1.642241e-01,3.669023e-04
52,1.607616e-01,1.641575e-01,3.658389e-04
53,1.642282e-01,1.641588e-01,3.589387e-04
54,1.599236e-01,1.640804e-01,3.607585e-04
55,1.638954e-01,1.640770e-01,3.542150e-04
56,1.665804e-01,1.641217e-01,3.506991e-04
57,1.637299e-01,1.641149e-01,3.446139e-04
58,1.626487e-01,1.640896e-01,3.395981e-04
59,1.663138e-01,1.641273e-01,3.359280e-04
60,1.673906e-01,1.641817e-01,3.347031e-04
61,1.585811e-01,1.640899e-01,3.415769e-04
62,1.641572e-01,1.640910e-01,3.360693e-04
63,1.650797e-01,1.641066e-01,3.311011e-04
64,1.629685e-01,1.640889e-01,3.264049e-04
65,1.667283e-01,1.641295e-01,3.238992e-04
66,1.609412e-01,1.640812e-01,3.225738e-04
67,1.624591e-01,1.640570e-01,3.186664e-04
68,1.646126e-01,1.640651e-01,3.140849e-04
69,1.652690e-01,1.640826e-01,3.100172e-04
70,1.636237e-01,1.640760e-01,3.056576e-04
71,1.661599e-01,1.641054e-01,3.027585e-04
72,1.626454e-01,1.640851e-01,2.992317e-04
73,1.628878e-01,1.640687e-01,2.955818e-04
74,1.616978e-01,1.640367e-01,2.933187e-04
75,1.675240e-01,1.640831e-01,2.930700e-04
76,1.692975e-01,1.641518e-01,2.971362e-04
77,1.642528e-01,1.641531e-01,2.932802e-04
78,1.627324e-01,1.641349e-01,2.900852e-04
79,1.627736e-01,1.641176e-01,2.869246e-04
80,1.659119e-01,1.641401e-01,2.842133e-04
81,1.648337e-01,1.641486e-01,2.808335e-04
82,1.652609e-01,1.641622e-01,2.777361e-04
83,1.629999e-01,1.641482e-01,2.747426e-04
84,1.605292e-01,1.641051e-01,2.748292e-04
85,1.651541e-01,1.641174e-01,2.718728e-04
86,1.647736e-01,1.641251e-01,2.688186e-04
87,1.666453e-01,1.641540e-01,2.672850e-04
88,1.656890e-01,1.641715e-01,2.648163e-04
89,1.651533e-01,1.641825e-01,2.620705e-04
90,1.582682e-01,1.641168e-01,2.672706e-04
91,1.653904e-01,1.641308e-01,2.646997e-04
92,1.654408e-01,1.641450e-01,2.622053e-04
93,1.618476e-01,1.641203e-01,2.605469e-04
94,1.674463e-01,1.641557e-01,2.601666e-04
95,1.647190e-01,1.641616e-01,2.574956e-04
96,1.686768e-01,1.642087e-01,2.590732e-04
97,1.657430e-01,1.642245e-01,2.568848e-04
98,1.645918e-01,1.642282e-01,2.542909e-04
99,1.667226e-01,1.642534e-01,2.529674e-04
100,1.628913e-01,1.642398e-01,2.508042e-04
