BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,38.1393,38.1393,0
2,38.4894,38.3143,0.123776
3,39.9707,38.8665,0.458289
4,40.957,39.3891,0.568339
5,39.765,39.4643,0.459616
6,39.013,39.3891,0.389119
7,37.8296,39.1663,0.392152
8,39.2483,39.1765,0.343267
9,39.2856,39.1886,0.30534
10,39.6833,39.2381,0.278784
11,39.6393,39.2746,0.255815
12,39.2788,39.2749,0.234497
13,39.2227,39.2709,0.216493
14,39.2377,39.2685,0.201043
15,40.8431,39.3735,0.213292
16,39.2111,39.3634,0.200203
17,40.8355,39.45,0.206305
18,41.5741,39.568,0.22609
19,40.5054,39.6173,0.219508
20,39.9308,39.633,0.209092
21,40.2813,39.6639,0.201401
22,39.445,39.6539,0.192492
23,39.9459,39.6666,0.184541
24,40.0192,39.6813,0.177435
25,40.9882,39.7336,0.177872
26,38.9542,39.7036,0.173538
27,39.1803,39.6842,0.168189
28,38.1527,39.6295,0.170845
29,39.0716,39.6103,0.166033
30,39.0302,39.5909,0.161621
31,40.0516,39.6058,0.157089
32,40.1901,39.6241,0.153237
33,40.0554,39.6371,0.14915
34,40.7383,39.6695,0.148238
35,40.6094,39.6964,0.146415
36,40.3952,39.7158,0.143628
37,40.3313,39.7324,0.140707
38,39.2457,39.7196,0.137586
39,40.1274,39.7301,0.134455
40,37.5735,39.6762,0.14149
41,38.0029,39.6353,0.143805
42,39.7784,39.6387,0.140421
43,38.9665,39.6231,0.138023
44,40.0288,39.6323,0.135194
45,41.0761,39.6644,0.135943
46,40.2615,39.6774,0.133606
47,40.1451,39.6874,0.131134
48,38.9809,39.6726,0.129225
49,41.3859,39.7076,0.131233
50,40.6738,39.7269,0.130023
51,39.6011,39.7245,0.127497
52,40.4886,39.7391,0.125889
53,39.4302,39.7333,0.123649
54,39.3309,39.7259,0.121583
55,39.128,39.715,0.119857
56,40.3295,39.726,0.118218
57,37.9082,39.6941,0.120369
58,40.0459,39.7001,0.118446
59,40.5871,39.7152,0.117389
60,39.031,39.7038,0.115985
61,39.2911,39.697,0.114281
62,40.4387,39.709,0.113062
63,38.7579,39.6939,0.112271
64,40.4015,39.7049,0.111059
65,40.5298,39.7176,0.110073
66,38.9874,39.7066,0.10896
67,38.8843,39.6943,0.108023
68,38.4717,39.6763,0.10792
69,39.0966,39.6679,0.106683
70,40.3974,39.6783,0.105666
71,38.7331,39.665,0.105013
72,38.97,39.6554,0.103998
73,37.9923,39.6326,0.105039
74,40.1295,39.6393,0.103834
75,39.7266,39.6405,0.102456
76,39.6534,39.6406,0.101108
77,39.402,39.6375,0.0998421
78,38.2951,39.6203,0.100034
79,41.2121,39.6405,0.100777
80,39.4671,39.6383,0.0995405
81,38.8621,39.6287,0.0987718
82,40.0865,39.6343,0.0977249
83,39.7599,39.6358,0.0965592
84,39.2322,39.631,0.0955292
85,39.4934,39.6294,0.0944191
86,39.3826,39.6265,0.0933648
87,39.302,39.6228,0.0923661
88,40.0424,39.6276,0.0914395
89,39.9225,39.6309,0.0904721
90,38.435,39.6176,0.0904373
91,39.3812,39.615,0.0894808
92,39.4362,39.613,0.0885293
93,40.0258,39.6175,0.0876886
94,39.5984,39.6173,0.0867559
95,38.3389,39.6038,0.08688
96,39.8054,39.6059,0.0860004
97,39.2655,39.6024,0.0851854
98,39.7267,39.6037,0.0843256
99,39.9418,39.6071,0.0835429
100,39.8451,39.6095,0.0827414
