BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.388782e+02,1.388782e+02,0.000000e+00
2,1.371638e+02,1.380210e+02,6.061241e-01
3,1.388226e+02,1.382882e+02,4.592125e-01
4,1.388262e+02,1.384227e+02,3.635763e-01
5,1.343488e+02,1.376079e+02,7.846668e-01
6,1.388856e+02,1.378209e+02,6.821743e-01
7,1.287063e+02,1.365188e+02,1.339815e+00
8,1.388750e+02,1.368133e+02,1.204277e+00
9,1.314376e+02,1.362160e+02,1.209558e+00
10,1.346856e+02,1.360630e+02,1.098241e+00
11,1.350602e+02,1.359718e+02,1.002177e+00
12,1.372375e+02,1.360773e+02,9.241960e-01
13,1.329850e+02,1.358394e+02,8.831843e-01
14,1.354883e+02,1.358143e+02,8.204558e-01
15,1.388294e+02,1.360153e+02,7.899978e-01
16,1.366398e+02,1.360544e+02,7.415865e-01
17,1.386520e+02,1.362072e+02,7.135328e-01
18,1.371861e+02,1.362616e+02,6.759613e-01
19,1.370039e+02,1.363006e+02,6.415126e-01
20,1.386508e+02,1.364181e+02,6.201060e-01
21,1.388722e+02,1.365350e+02,6.014877e-01
22,1.341292e+02,1.364257e+02,5.840037e-01
23,1.386311e+02,1.365215e+02,5.664297e-01
24,1.359899e+02,1.364994e+02,5.432614e-01
25,1.388846e+02,1.365948e+02,5.298425e-01
26,1.387897e+02,1.366792e+02,5.161454e-01
27,1.388351e+02,1.367591e+02,5.031672e-01
28,1.387387e+02,1.368298e+02,4.901388e-01
29,1.316897e+02,1.366525e+02,5.042677e-01
30,1.379953e+02,1.366973e+02,4.894411e-01
31,1.350555e+02,1.366443e+02,4.765095e-01
32,1.365171e+02,1.366403e+02,4.616351e-01
33,1.386282e+02,1.367006e+02,4.515595e-01
34,1.385430e+02,1.367548e+02,4.415179e-01
35,1.334698e+02,1.366609e+02,4.387653e-01
36,1.388751e+02,1.367224e+02,4.308666e-01
37,1.384729e+02,1.367697e+02,4.218109e-01
38,1.387944e+02,1.368230e+02,4.140621e-01
39,1.373828e+02,1.368374e+02,4.036938e-01
40,1.388835e+02,1.368885e+02,3.968291e-01
41,1.382790e+02,1.369224e+02,3.885969e-01
42,1.388845e+02,1.369692e+02,3.821424e-01
43,1.359273e+02,1.369449e+02,3.740226e-01
44,1.378829e+02,1.369662e+02,3.661292e-01
45,1.376520e+02,1.369815e+02,3.583099e-01
46,1.385557e+02,1.370157e+02,3.521510e-01
47,1.388513e+02,1.370548e+02,3.468174e-01
48,1.358096e+02,1.370288e+02,3.405609e-01
49,1.388104e+02,1.370652e+02,3.355459e-01
50,1.349928e+02,1.370237e+02,3.313850e-01
51,1.388623e+02,1.370598e+02,3.268424e-01
52,1.372699e+02,1.370638e+02,3.205819e-01
53,1.388663e+02,1.370978e+02,3.163320e-01
54,1.369618e+02,1.370953e+02,3.104840e-01
55,1.387331e+02,1.371251e+02,3.062636e-01
56,1.383445e+02,1.371469e+02,3.015677e-01
57,1.386296e+02,1.371729e+02,2.973968e-01
58,1.352418e+02,1.371396e+02,2.941270e-01
59,1.383641e+02,1.371603e+02,2.898731e-01
60,1.374205e+02,1.371647e+02,2.850743e-01
61,1.387999e+02,1.371915e+02,2.816585e-01
62,1.387340e+02,1.372164e+02,2.782123e-01
63,1.377551e+02,1.372249e+02,2.739276e-01
64,1.387419e+02,1.372486e+02,2.706711e-01
65,1.365747e+02,1.372382e+02,2.667054e-01
66,1.386221e+02,1.372592e+02,2.634873e-01
67,1.382050e+02,1.372733e+02,2.599325e-01
68,1.363615e+02,1.372599e+02,2.564556e-01
69,1.386399e+02,1.372799e+02,2.535174e-01
70,1.324544e+02,1.372110e+02,2.590987e-01
71,1.352084e+02,1.371828e+02,2.569802e-01
72,1.352637e+02,1.371561e+02,2.547895e-01
73,1.387912e+02,1.371785e+02,2.522817e-01
74,1.388686e+02,1.372014e+02,2.499041e-01
75,1.329639e+02,1.371449e+02,2.528783e-01
76,1.378410e+02,1.371540e+02,2.497168e-01
77,1.355779e+02,1.371335e+02,2.473112e-01
78,1.380697e+02,1.371456e+02,2.444315e-01
79,1.360874e+02,1.371322e+02,2.417042e-01
80,1.361256e+02,1.371196e+02,2.390102e-01
81,1.387541e+02,1.371398e+02,2.369097e-01
82,1.387946e+02,1.371599e+02,2.348786e-01
83,1.338498e+02,1.371201e+02,2.354102e-01
84,1.388706e+02,1.371409e+02,2.335283e-01
85,1.339787e+02,1.371037e+02,2.337253e-01
86,1.372210e+02,1.371051e+02,2.310116e-01
87,1.387726e+02,1.371242e+02,2.291500e-01
88,1.382097e+02,1.371366e+02,2.268778e-01
89,1.384567e+02,1.371514e+02,2.248130e-01
90,1.367771e+02,1.371472e+02,2.223535e-01
91,1.387293e+02,1.371646e+02,2.205887e-01
92,1.369064e+02,1.371618e+02,2.182088e-01
93,1.378597e+02,1.371693e+02,2.159915e-01
94,1.386194e+02,1.371847e+02,2.142439e-01
95,1.388288e+02,1.372020e+02,2.126864e-01
96,1.388672e+02,1.372194e+02,2.111770e-01
97,1.383858e+02,1.372314e+02,2.093420e-01
98,1.363227e+02,1.372221e+02,2.074112e-01
99,1.386380e+02,1.372364e+02,2.058086e-01
100,1.378029e+02,1.372421e+02,2.038284e-01
