BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.004400e-02,1.004400e-02,0.000000e+00
2,1.732400e-02,1.368400e-02,2.573869e-03
3,1.846800e-02,1.527867e-02,2.153988e-03
4,2.140000e-02,1.680900e-02,2.089558e-03
5,1.450800e-02,1.634880e-02,1.721577e-03
6,1.971200e-02,1.690933e-02,1.523169e-03
7,1.528400e-02,1.667714e-02,1.323153e-03
8,1.730000e-02,1.675500e-02,1.160047e-03
9,1.488400e-02,1.654711e-02,1.049615e-03
10,1.894000e-02,1.678640e-02,9.715473e-04
11,1.824800e-02,1.691927e-02,8.922646e-04
12,1.132000e-02,1.645267e-02,9.319621e-04
13,1.552800e-02,1.638154e-02,8.629827e-04
14,2.125600e-02,1.672971e-02,8.687433e-04
15,2.043200e-02,1.697653e-02,8.451620e-04
16,2.038800e-02,1.718975e-02,8.187929e-04
17,1.664400e-02,1.715765e-02,7.712577e-04
18,1.598400e-02,1.709244e-02,7.311609e-04
19,2.353600e-02,1.743158e-02,7.673088e-04
20,1.067200e-02,1.709360e-02,7.999230e-04
21,1.362000e-02,1.692819e-02,7.787455e-04
22,1.590000e-02,1.688145e-02,7.447490e-04
23,1.776000e-02,1.691965e-02,7.133475e-04
24,2.076000e-02,1.707967e-02,7.013420e-04
25,2.305600e-02,1.731872e-02,7.128659e-04
26,1.948000e-02,1.740185e-02,6.902775e-04
27,1.815200e-02,1.742963e-02,6.652706e-04
28,1.792000e-02,1.744714e-02,6.417414e-04
29,1.861200e-02,1.748731e-02,6.208682e-04
30,1.423200e-02,1.737880e-02,6.095811e-04
31,1.580800e-02,1.732813e-02,5.920195e-04
32,1.569200e-02,1.727700e-02,5.757225e-04
33,1.740000e-02,1.728073e-02,5.582884e-04
34,2.535600e-02,1.751824e-02,5.902305e-04
35,2.134000e-02,1.762743e-02,5.833798e-04
36,1.565600e-02,1.757267e-02,5.697392e-04
37,2.850000e-02,1.786800e-02,6.262254e-04
38,2.254400e-02,1.799105e-02,6.217181e-04
39,2.137200e-02,1.807774e-02,6.117908e-04
40,1.880400e-02,1.809590e-02,5.967653e-04
41,1.380400e-02,1.799122e-02,5.913200e-04
42,1.918000e-02,1.801952e-02,5.779179e-04
43,1.351600e-02,1.791479e-02,5.738897e-04
44,2.379600e-02,1.804845e-02,5.762022e-04
45,2.340000e-02,1.816738e-02,5.755393e-04
46,2.359200e-02,1.828530e-02,5.749821e-04
47,1.341200e-02,1.818162e-02,5.720211e-04
48,2.350000e-02,1.829242e-02,5.707339e-04
49,1.610400e-02,1.824776e-02,5.608310e-04
50,2.340400e-02,1.835088e-02,5.590153e-04
51,7.684000e-03,1.814173e-02,5.858765e-04
52,2.713200e-02,1.831462e-02,5.995768e-04
53,2.030000e-02,1.835208e-02,5.894330e-04
54,2.023200e-02,1.838689e-02,5.795448e-04
55,1.470400e-02,1.831993e-02,5.728630e-04
56,1.749600e-02,1.830521e-02,5.628222e-04
57,1.325200e-02,1.821656e-02,5.598867e-04
58,2.133200e-02,1.827028e-02,5.528041e-04
59,3.079600e-02,1.848258e-02,5.827766e-04
60,2.136000e-02,1.853053e-02,5.750335e-04
61,2.062000e-02,1.856479e-02,5.666260e-04
62,2.181600e-02,1.861723e-02,5.599081e-04
63,7.928000e-03,1.844756e-02,5.761552e-04
64,1.661200e-02,1.841888e-02,5.678662e-04
65,1.938000e-02,1.843366e-02,5.593223e-04
66,1.128800e-02,1.832539e-02,5.612285e-04
67,2.108000e-02,1.836651e-02,5.543559e-04
68,1.911600e-02,1.837753e-02,5.463131e-04
69,1.976800e-02,1.839768e-02,5.387671e-04
70,2.108000e-02,1.843600e-02,5.324313e-04
71,1.499600e-02,1.838755e-02,5.271322e-04
72,1.787600e-02,1.838044e-02,5.198588e-04
73,2.538400e-02,1.847638e-02,5.215150e-04
74,2.061200e-02,1.850524e-02,5.152654e-04
75,2.035600e-02,1.852992e-02,5.089858e-04
76,1.848400e-02,1.852932e-02,5.022889e-04
77,1.367200e-02,1.846623e-02,4.997112e-04
78,1.776800e-02,1.845728e-02,4.933848e-04
79,2.869200e-02,1.858684e-02,5.038616e-04
80,2.448000e-02,1.866050e-02,5.029193e-04
81,1.486800e-02,1.861368e-02,4.988852e-04
82,2.332000e-02,1.867107e-02,4.960917e-04
83,2.327200e-02,1.872651e-02,4.932020e-04
84,1.692000e-02,1.870500e-02,4.877992e-04
85,2.005600e-02,1.872089e-02,4.823192e-04
86,2.012000e-02,1.873716e-02,4.769852e-04
87,1.532400e-02,1.869793e-02,4.731132e-04
88,1.202000e-02,1.862205e-02,4.737837e-04
89,2.496800e-02,1.869335e-02,4.737953e-04
90,1.053200e-02,1.860267e-02,4.771300e-04
91,1.634800e-02,1.857789e-02,4.725297e-04
92,1.391600e-02,1.852722e-02,4.701026e-04
93,2.440400e-02,1.859041e-02,4.692756e-04
94,2.260000e-02,1.863306e-02,4.662179e-04
95,1.878400e-02,1.863465e-02,4.613131e-04
96,2.635200e-02,1.871504e-02,4.634591e-04
97,4.700000e-03,1.857056e-02,4.806757e-04
98,2.042400e-02,1.858947e-02,4.761428e-04
99,2.207600e-02,1.862469e-02,4.726339e-04
100,2.297600e-02,1.866820e-02,4.699063e-04
