BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-4.707920e-01,-4.707920e-01,0.000000e+00
2,-4.715600e-01,-4.711760e-01,2.715290e-04
3,-4.703040e-01,-4.708853e-01,2.984841e-04
4,-4.680080e-01,-4.701660e-01,6.619630e-04
5,-4.694960e-01,-4.700320e-01,5.429637e-04
6,-4.719280e-01,-4.703480e-01,5.366025e-04
7,-4.701680e-01,-4.703223e-01,4.605607e-04
8,-4.720640e-01,-4.705400e-01,4.515263e-04
9,-4.696880e-01,-4.704453e-01,4.111608e-04
10,-4.714160e-01,-4.705424e-01,3.813304e-04
11,-4.703360e-01,-4.705236e-01,3.471253e-04
12,-4.669680e-01,-4.702273e-01,4.262972e-04
13,-4.715520e-01,-4.703292e-01,4.055005e-04
14,-4.731840e-01,-4.705331e-01,4.247230e-04
15,-4.705120e-01,-4.705317e-01,3.964105e-04
16,-4.688640e-01,-4.704275e-01,3.850948e-04
17,-4.703040e-01,-4.704202e-01,3.625107e-04
18,-4.697440e-01,-4.703827e-01,3.443124e-04
19,-4.718000e-01,-4.704573e-01,3.341738e-04
20,-4.692160e-01,-4.703952e-01,3.231769e-04
21,-4.717680e-01,-4.704606e-01,3.143296e-04
22,-4.726800e-01,-4.705615e-01,3.158163e-04
23,-4.716480e-01,-4.706087e-01,3.055980e-04
24,-4.728880e-01,-4.707037e-01,3.072677e-04
25,-4.669440e-01,-4.705533e-01,3.297316e-04
26,-4.666800e-01,-4.704043e-01,3.490840e-04
27,-4.705360e-01,-4.704092e-01,3.361890e-04
28,-4.708320e-01,-4.704243e-01,3.245212e-04
29,-4.724960e-01,-4.704957e-01,3.210976e-04
30,-4.689840e-01,-4.704453e-01,3.143235e-04
31,-4.706560e-01,-4.704521e-01,3.042575e-04
32,-4.685280e-01,-4.703920e-01,3.006323e-04
33,-4.663600e-01,-4.702698e-01,3.153747e-04
34,-4.700000e-01,-4.702619e-01,3.061988e-04
35,-4.705040e-01,-4.702688e-01,2.975284e-04
36,-4.715280e-01,-4.703038e-01,2.913125e-04
37,-4.710480e-01,-4.703239e-01,2.841327e-04
38,-4.691680e-01,-4.702935e-01,2.782790e-04
39,-4.706960e-01,-4.703038e-01,2.713350e-04
40,-4.710400e-01,-4.703222e-01,2.651751e-04
41,-4.718480e-01,-4.703594e-01,2.613057e-04
42,-4.707360e-01,-4.703684e-01,2.552379e-04
43,-4.711600e-01,-4.703868e-01,2.499652e-04
44,-4.686560e-01,-4.703475e-01,2.473599e-04
45,-4.703920e-01,-4.703484e-01,2.418650e-04
46,-4.691360e-01,-4.703221e-01,2.380389e-04
47,-4.703600e-01,-4.703229e-01,2.329756e-04
48,-4.673280e-01,-4.702605e-01,2.363292e-04
49,-4.717120e-01,-4.702901e-01,2.333553e-04
50,-4.725520e-01,-4.703354e-01,2.330317e-04
51,-4.692960e-01,-4.703150e-01,2.293519e-04
52,-4.731520e-01,-4.703695e-01,2.313394e-04
53,-4.718640e-01,-4.703977e-01,2.286865e-04
54,-4.705200e-01,-4.704000e-01,2.244628e-04
55,-4.710480e-01,-4.704118e-01,2.206906e-04
56,-4.702000e-01,-4.704080e-01,2.167821e-04
57,-4.678240e-01,-4.703627e-01,2.176674e-04
58,-4.668080e-01,-4.703014e-01,2.223753e-04
59,-4.724560e-01,-4.703379e-01,2.215846e-04
60,-4.727760e-01,-4.703785e-01,2.215861e-04
61,-4.705040e-01,-4.703806e-01,2.179631e-04
62,-4.708080e-01,-4.703875e-01,2.145565e-04
63,-4.710720e-01,-4.703983e-01,2.114258e-04
64,-4.700800e-01,-4.703934e-01,2.081808e-04
65,-4.727600e-01,-4.704298e-01,2.081376e-04
66,-4.694400e-01,-4.704148e-01,2.055235e-04
67,-4.702960e-01,-4.704130e-01,2.024637e-04
68,-4.678080e-01,-4.703747e-01,2.030782e-04
69,-4.673040e-01,-4.703302e-01,2.049533e-04
70,-4.711120e-01,-4.703414e-01,2.023295e-04
71,-4.715040e-01,-4.703577e-01,2.001413e-04
72,-4.697680e-01,-4.703496e-01,1.975291e-04
73,-4.709600e-01,-4.703579e-01,1.950001e-04
74,-4.699360e-01,-4.703522e-01,1.924483e-04
75,-4.725680e-01,-4.703818e-01,1.921367e-04
76,-4.671120e-01,-4.703387e-01,1.943658e-04
77,-4.723600e-01,-4.703650e-01,1.936060e-04
78,-4.706480e-01,-4.703686e-01,1.911579e-04
79,-4.697280e-01,-4.703605e-01,1.889101e-04
80,-4.708880e-01,-4.703671e-01,1.866638e-04
81,-4.692480e-01,-4.703533e-01,1.848699e-04
82,-4.699840e-01,-4.703488e-01,1.826702e-04
83,-4.691600e-01,-4.703345e-01,1.810300e-04
84,-4.713280e-01,-4.703463e-01,1.792608e-04
85,-4.736720e-01,-4.703854e-01,1.813715e-04
86,-4.697600e-01,-4.703781e-01,1.794083e-04
87,-4.719520e-01,-4.703962e-01,1.782558e-04
88,-4.707040e-01,-4.703997e-01,1.762645e-04
89,-4.724800e-01,-4.704231e-01,1.758270e-04
90,-4.725040e-01,-4.704462e-01,1.753869e-04
91,-4.695680e-01,-4.704366e-01,1.737249e-04
92,-4.718400e-01,-4.704518e-01,1.725051e-04
93,-4.682080e-01,-4.704277e-01,1.723292e-04
94,-4.699680e-01,-4.704228e-01,1.705653e-04
95,-4.700880e-01,-4.704193e-01,1.688062e-04
96,-4.696960e-01,-4.704118e-01,1.672159e-04
97,-4.717360e-01,-4.704254e-01,1.660484e-04
98,-4.682080e-01,-4.704028e-01,1.658884e-04
99,-4.713040e-01,-4.704119e-01,1.644624e-04
100,-4.689440e-01,-4.703972e-01,1.634715e-04
