BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.038409e+01,1.038409e+01,0.000000e+00
2,1.081550e+01,1.059980e+01,1.525261e-01
3,9.802491e+00,1.033403e+01,2.396417e-01
4,1.216221e+01,1.079107e+01,4.347082e-01
5,1.070924e+01,1.077471e+01,3.480746e-01
6,1.015463e+01,1.067136e+01,3.050187e-01
7,1.094262e+01,1.071011e+01,2.638948e-01
8,1.129583e+01,1.078332e+01,2.408501e-01
9,1.051637e+01,1.075366e+01,2.159077e-01
10,1.084236e+01,1.076253e+01,1.944991e-01
11,1.105529e+01,1.078915e+01,1.786289e-01
12,1.165562e+01,1.086135e+01,1.777387e-01
13,1.186176e+01,1.093831e+01,1.799563e-01
14,1.113619e+01,1.095244e+01,1.676565e-01
15,1.027905e+01,1.090755e+01,1.623785e-01
16,1.062120e+01,1.088965e+01,1.532130e-01
17,1.141707e+01,1.092068e+01,1.473081e-01
18,1.237669e+01,1.100157e+01,1.597974e-01
19,1.084128e+01,1.099313e+01,1.516095e-01
20,1.063134e+01,1.097504e+01,1.451042e-01
21,1.188334e+01,1.101829e+01,1.444970e-01
22,1.157781e+01,1.104373e+01,1.401492e-01
23,1.139612e+01,1.105905e+01,1.348907e-01
24,9.989682e+00,1.101449e+01,1.364309e-01
25,1.055951e+01,1.099629e+01,1.321819e-01
26,1.182999e+01,1.102836e+01,1.309295e-01
27,1.081591e+01,1.102049e+01,1.263165e-01
28,1.071552e+01,1.100960e+01,1.222739e-01
29,1.137262e+01,1.102211e+01,1.186966e-01
30,1.007332e+01,1.099049e+01,1.188788e-01
31,1.055354e+01,1.097639e+01,1.158766e-01
32,9.922255e+00,1.094345e+01,1.168441e-01
33,1.179524e+01,1.096926e+01,1.161194e-01
34,1.233811e+01,1.100952e+01,1.194798e-01
35,1.082527e+01,1.100426e+01,1.161820e-01
36,1.116771e+01,1.100880e+01,1.130434e-01
37,1.077776e+01,1.100255e+01,1.101605e-01
38,1.043029e+01,1.098750e+01,1.082860e-01
39,1.005938e+01,1.096370e+01,1.080928e-01
40,9.808445e+00,1.093482e+01,1.091807e-01
41,1.044531e+01,1.092288e+01,1.071686e-01
42,9.532718e+00,1.088978e+01,1.096092e-01
43,1.088213e+01,1.088960e+01,1.070603e-01
44,1.169201e+01,1.090784e+01,1.061689e-01
45,1.152514e+01,1.092155e+01,1.046921e-01
46,1.253596e+01,1.095665e+01,1.081389e-01
47,1.071908e+01,1.095160e+01,1.059561e-01
48,1.052267e+01,1.094266e+01,1.041248e-01
49,1.103443e+01,1.094453e+01,1.020166e-01
50,9.866045e+00,1.092296e+01,1.022312e-01
51,1.012662e+01,1.090735e+01,1.014121e-01
52,1.081545e+01,1.090558e+01,9.947726e-02
53,1.163117e+01,1.091927e+01,9.853789e-02
54,1.057549e+01,1.091290e+01,9.691856e-02
55,1.184082e+01,1.092978e+01,9.661367e-02
56,1.097292e+01,1.093055e+01,9.489150e-02
57,1.073670e+01,1.092715e+01,9.328765e-02
58,1.021780e+01,1.091492e+01,9.247746e-02
59,1.161701e+01,1.092682e+01,9.167248e-02
60,1.159033e+01,1.093787e+01,9.080916e-02
61,1.094265e+01,1.093795e+01,8.932051e-02
62,1.106379e+01,1.093998e+01,8.790292e-02
63,1.041478e+01,1.093165e+01,8.690204e-02
64,1.153781e+01,1.094112e+01,8.605878e-02
65,1.072055e+01,1.093772e+01,8.480167e-02
66,1.156954e+01,1.094730e+01,8.405539e-02
67,1.097206e+01,1.094767e+01,8.280164e-02
68,1.182149e+01,1.096052e+01,8.257510e-02
69,1.156475e+01,1.096927e+01,8.184137e-02
70,1.140792e+01,1.097554e+01,8.091175e-02
71,1.062941e+01,1.097066e+01,7.991888e-02
72,1.079447e+01,1.096822e+01,7.884635e-02
73,1.031872e+01,1.095932e+01,7.826665e-02
74,1.086911e+01,1.095810e+01,7.721849e-02
75,1.168632e+01,1.096781e+01,7.679693e-02
76,1.043349e+01,1.096078e+01,7.610758e-02
77,1.009261e+01,1.094951e+01,7.594974e-02
78,1.148932e+01,1.095643e+01,7.529067e-02
79,1.072773e+01,1.095353e+01,7.439326e-02
80,1.163952e+01,1.096211e+01,7.395588e-02
81,1.177308e+01,1.097212e+01,7.371744e-02
82,1.089903e+01,1.097123e+01,7.282383e-02
83,9.810582e+00,1.095724e+01,7.327671e-02
84,1.041652e+01,1.095081e+01,7.268657e-02
85,1.172789e+01,1.095995e+01,7.240408e-02
86,1.185709e+01,1.097038e+01,7.230978e-02
87,1.108150e+01,1.097166e+01,7.148991e-02
88,1.105925e+01,1.097265e+01,7.068445e-02
89,1.201764e+01,1.098439e+01,7.085872e-02
90,1.077208e+01,1.098203e+01,7.011065e-02
91,1.118848e+01,1.098430e+01,6.937690e-02
92,1.173970e+01,1.099251e+01,6.910698e-02
93,1.072395e+01,1.098963e+01,6.842420e-02
94,9.801700e+00,1.097699e+01,6.885343e-02
95,1.077303e+01,1.097484e+01,6.816212e-02
96,1.122576e+01,1.097746e+01,6.750220e-02
97,1.063552e+01,1.097393e+01,6.689828e-02
98,1.164461e+01,1.098077e+01,6.656477e-02
99,1.185024e+01,1.098956e+01,6.646925e-02
100,1.084786e+01,1.098814e+01,6.581966e-02
