BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,5.02936,5.02936,0
2,5.16141,5.09539,0.0466867
3,5.00745,5.06607,0.0392626
4,5.01258,5.0527,0.0316423
5,5.12771,5.0677,0.0286506
6,5.09473,5.07221,0.0242271
7,4.94993,5.05474,0.0263206
8,5.13552,5.06484,0.0248923
9,5.04045,5.06213,0.0222735
10,4.9063,5.04655,0.0249075
11,4.83177,5.02702,0.0293137
12,5.00207,5.02494,0.0269445
13,4.98755,5.02207,0.0250249
14,4.88501,5.01228,0.0250791
15,4.95339,5.00835,0.0237125
16,5.03466,5.00999,0.0222874
17,4.94757,5.00632,0.0212767
18,4.92601,5.00186,0.0205571
19,4.95411,4.99935,0.0196282
20,4.95763,4.99726,0.0187573
21,5.06484,5.00048,0.018138
22,4.92115,4.99687,0.0176683
23,4.81144,4.98881,0.0186491
24,4.92728,4.98625,0.0180474
25,5.15089,4.99283,0.0184881
26,5.0125,4.99359,0.0177925
27,5.02464,4.99474,0.0171706
28,4.99615,4.99479,0.0165575
29,4.92921,4.99253,0.0161402
30,5.06081,4.99481,0.0157618
31,4.939,4.99301,0.0153558
32,4.72148,4.98452,0.01706
33,4.98291,4.98447,0.0165431
34,4.93878,4.98313,0.016111
35,4.99214,4.98338,0.0156528
36,5.03341,4.98477,0.0152795
37,4.87164,4.98172,0.0151694
38,5.00481,4.98232,0.0147824
39,5.1539,4.98672,0.0150438
40,4.95631,4.98596,0.0146869
41,4.98825,4.98602,0.0143288
42,4.9914,4.98615,0.0139882
43,4.87475,4.98356,0.0139007
44,4.93535,4.98246,0.0136279
45,4.9976,4.9828,0.0133292
46,5.04939,4.98425,0.0131178
47,4.96616,4.98386,0.0128444
48,4.99401,4.98407,0.0125785
49,5.00775,4.98455,0.0123311
50,5.07386,4.98634,0.0122131
51,4.81071,4.9829,0.0124497
52,5.05908,4.98436,0.0122962
53,4.84161,4.98167,0.0123557
54,4.85376,4.9793,0.0123518
55,5.02366,4.98011,0.0121535
56,4.8155,4.97717,0.0122868
57,4.96459,4.97695,0.0120733
58,4.9998,4.97734,0.0118715
59,4.89793,4.97599,0.0117464
60,5.11385,4.97829,0.0117732
61,5.13412,4.98085,0.0118541
62,4.97901,4.98082,0.0116629
63,4.97049,4.98065,0.0114789
64,5.01985,4.98127,0.0113159
65,4.99695,4.98151,0.0111444
66,5.19076,4.98468,0.0114176
67,4.95757,4.98427,0.0112544
68,4.9806,4.98422,0.011089
69,5.07959,4.9856,0.0110141
70,4.78387,4.98272,0.0112274
71,4.98209,4.98271,0.0110693
72,4.99402,4.98287,0.0109167
73,4.8375,4.98088,0.0109473
74,4.89074,4.97966,0.0108669
75,4.78948,4.97712,0.0110139
76,4.94366,4.97668,0.0108777
77,4.86575,4.97524,0.0108315
78,4.8581,4.97374,0.0107962
79,4.85226,4.9722,0.0107685
80,4.96412,4.9721,0.0106344
81,4.99054,4.97233,0.0105055
82,5.02193,4.97293,0.0103948
83,4.96412,4.97283,0.0102701
84,4.94559,4.9725,0.010153
85,5.01247,4.97297,0.0100444
86,4.94079,4.9726,0.00993456
87,4.81619,4.9708,0.00998172
88,5.10446,4.97232,0.00998318
89,4.82071,4.97062,0.0100153
90,5.03308,4.97131,0.00992804
91,4.84755,4.96995,0.00991165
92,4.90752,4.96927,0.00982712
93,5.03487,4.96998,0.00974673
94,4.9112,4.96935,0.00966308
95,4.83381,4.96793,0.00966612
96,5.12729,4.96959,0.00970693
97,4.9041,4.96891,0.00963031
98,4.93694,4.96858,0.00953756
99,4.87181,4.96761,0.00949118
100,5.08561,4.96879,0.00946934
