BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,3.481795e-01,3.481795e-01,0.000000e+00
2,3.559886e-01,3.520840e-01,2.760928e-03
3,3.466146e-01,3.502609e-01,2.367228e-03
4,3.404058e-01,3.477971e-01,2.775748e-03
5,3.540664e-01,3.490510e-01,2.487723e-03
6,3.421863e-01,3.479069e-01,2.321332e-03
7,3.554272e-01,3.489812e-01,2.224469e-03
8,3.508719e-01,3.492175e-01,1.958925e-03
9,3.461287e-01,3.488743e-01,1.771075e-03
10,3.589946e-01,3.498863e-01,1.860781e-03
11,3.578113e-01,3.506068e-01,1.825770e-03
12,3.523914e-01,3.507555e-01,1.679669e-03
13,3.464848e-01,3.504270e-01,1.582263e-03
14,3.608396e-01,3.511708e-01,1.634730e-03
15,3.630874e-01,3.519652e-01,1.707915e-03
16,3.530422e-01,3.520325e-01,1.602496e-03
17,3.535369e-01,3.521210e-01,1.510673e-03
18,3.495529e-01,3.519783e-01,1.433468e-03
19,3.524372e-01,3.520025e-01,1.358226e-03
20,3.545636e-01,3.521305e-01,1.296337e-03
21,3.418203e-01,3.516396e-01,1.324320e-03
22,3.552062e-01,3.518017e-01,1.274008e-03
23,3.514328e-01,3.517857e-01,1.218717e-03
24,3.533861e-01,3.518523e-01,1.169760e-03
25,3.404237e-01,3.513952e-01,1.209002e-03
26,3.507684e-01,3.513711e-01,1.162742e-03
27,3.491084e-01,3.512873e-01,1.122694e-03
28,3.561394e-01,3.514606e-01,1.095889e-03
29,3.410687e-01,3.511022e-01,1.115149e-03
30,3.486166e-01,3.510194e-01,1.081051e-03
31,3.409238e-01,3.506937e-01,1.094132e-03
32,3.511053e-01,3.507066e-01,1.060016e-03
33,3.405652e-01,3.503993e-01,1.071516e-03
34,3.389266e-01,3.500618e-01,1.091840e-03
35,3.570995e-01,3.502629e-01,1.079001e-03
36,3.522153e-01,3.503171e-01,1.050391e-03
37,3.568510e-01,3.504937e-01,1.036740e-03
38,3.456187e-01,3.503654e-01,1.017364e-03
39,3.644221e-01,3.507259e-01,1.053189e-03
40,3.520569e-01,3.507591e-01,1.027385e-03
41,3.375289e-01,3.504365e-01,1.051783e-03
42,3.510888e-01,3.504520e-01,1.026855e-03
43,3.536714e-01,3.505269e-01,1.005701e-03
44,3.469206e-01,3.504449e-01,9.861778e-04
45,3.536848e-01,3.505169e-01,9.668874e-04
46,3.485199e-01,3.504735e-01,9.468422e-04
47,3.537689e-01,3.505436e-01,9.292890e-04
48,3.550977e-01,3.506385e-01,9.147592e-04
49,3.478309e-01,3.505812e-01,8.978833e-04
50,3.440259e-01,3.504501e-01,8.894459e-04
51,3.579469e-01,3.505971e-01,8.840693e-04
52,3.463898e-01,3.505162e-01,8.707624e-04
53,3.506551e-01,3.505188e-01,8.543369e-04
54,3.532590e-01,3.505695e-01,8.400215e-04
55,3.573852e-01,3.506934e-01,8.338387e-04
56,3.617659e-01,3.508912e-01,8.420645e-04
57,3.501513e-01,3.508782e-01,8.273915e-04
58,3.463375e-01,3.507999e-01,8.168216e-04
59,3.598730e-01,3.509537e-01,8.173250e-04
60,3.535125e-01,3.509963e-01,8.048148e-04
61,3.640008e-01,3.512095e-01,8.193704e-04
62,3.482397e-01,3.511616e-01,8.075537e-04
63,3.462439e-01,3.510836e-01,7.984991e-04
64,3.577054e-01,3.511870e-01,7.926975e-04
65,3.501701e-01,3.511714e-01,7.806566e-04
66,3.632742e-01,3.513548e-01,7.900724e-04
67,3.465047e-01,3.512824e-01,7.815895e-04
68,3.560957e-01,3.513531e-01,7.732941e-04
69,3.483106e-01,3.513091e-01,7.633431e-04
70,3.439634e-01,3.512041e-01,7.596169e-04
71,3.522644e-01,3.512191e-01,7.490648e-04
72,3.506463e-01,3.512111e-01,7.387034e-04
73,3.531570e-01,3.512378e-01,7.290649e-04
74,3.468364e-01,3.511783e-01,7.216348e-04
75,3.476274e-01,3.511309e-01,7.135644e-04
76,3.558822e-01,3.511934e-01,7.069087e-04
77,3.459976e-01,3.511260e-01,7.009412e-04
78,3.439997e-01,3.510346e-01,6.978836e-04
79,3.506031e-01,3.510291e-01,6.890711e-04
80,3.507265e-01,3.510254e-01,6.804681e-04
81,3.493104e-01,3.510042e-01,6.723965e-04
82,3.530790e-01,3.510295e-01,6.646725e-04
83,3.536914e-01,3.510616e-01,6.574376e-04
84,3.421694e-01,3.509557e-01,6.580785e-04
85,3.515630e-01,3.509628e-01,6.503751e-04
86,3.573486e-01,3.510371e-01,6.470375e-04
87,3.481562e-01,3.510040e-01,6.404471e-04
88,3.502156e-01,3.509950e-01,6.332319e-04
89,3.436041e-01,3.509120e-01,6.315388e-04
90,3.468168e-01,3.508665e-01,6.261587e-04
91,3.460160e-01,3.508132e-01,6.215424e-04
92,3.489983e-01,3.507935e-01,6.150995e-04
93,3.372087e-01,3.506474e-01,6.255895e-04
94,3.542529e-01,3.506857e-01,6.201091e-04
95,3.418457e-01,3.505927e-01,6.205242e-04
96,3.553270e-01,3.506420e-01,6.160169e-04
97,3.492187e-01,3.506273e-01,6.098410e-04
98,3.426894e-01,3.505463e-01,6.089736e-04
99,3.525031e-01,3.505661e-01,6.031430e-04
100,3.403922e-01,3.504644e-01,6.056315e-04
