BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.318944e-01,2.318944e-01,0.000000e+00
2,2.227444e-01,2.273194e-01,3.235033e-03
3,2.645927e-01,2.397438e-01,1.037121e-02
4,2.933173e-01,2.531372e-01,1.396568e-02
5,1.976663e-01,2.420430e-01,1.494290e-02
6,2.290942e-01,2.398849e-01,1.260730e-02
7,3.271398e-01,2.523499e-01,1.580995e-02
8,3.635284e-01,2.662472e-01,1.898328e-02
9,3.194580e-01,2.721595e-01,1.777088e-02
10,3.777208e-01,2.827156e-01,1.887035e-02
11,2.932358e-01,2.836720e-01,1.717908e-02
12,3.588217e-01,2.899345e-01,1.685034e-02
13,3.707371e-01,2.961501e-01,1.666114e-02
14,3.275039e-01,2.983896e-01,1.562085e-02
15,2.818527e-01,2.972872e-01,1.461831e-02
16,3.479552e-01,3.004539e-01,1.404349e-02
17,1.801865e-01,2.933794e-01,1.489311e-02
18,2.218182e-01,2.894037e-01,1.458670e-02
19,3.312885e-01,2.916082e-01,1.398457e-02
20,3.509244e-01,2.945740e-01,1.359619e-02
21,3.048106e-01,2.950615e-01,1.295749e-02
22,4.030521e-01,2.999701e-01,1.326574e-02
23,2.827921e-01,2.992233e-01,1.270998e-02
24,2.925933e-01,2.989470e-01,1.218340e-02
25,1.736788e-01,2.939363e-01,1.268467e-02
26,3.247469e-01,2.951213e-01,1.225203e-02
27,3.020888e-01,2.953794e-01,1.180097e-02
28,3.002167e-01,2.955521e-01,1.138077e-02
29,2.911778e-01,2.954013e-01,1.098933e-02
30,2.935083e-01,2.953382e-01,1.062320e-02
31,2.148833e-01,2.927429e-01,1.059280e-02
32,2.994272e-01,2.929518e-01,1.026383e-02
33,2.940050e-01,2.929837e-01,9.952858e-03
34,3.355842e-01,2.942366e-01,9.738674e-03
35,3.139732e-01,2.948005e-01,9.476738e-03
36,2.705967e-01,2.941282e-01,9.237314e-03
37,1.584571e-01,2.904614e-01,9.688133e-03
38,2.498069e-01,2.893916e-01,9.492070e-03
39,2.195253e-01,2.876001e-01,9.416216e-03
40,2.029044e-01,2.854827e-01,9.415867e-03
41,3.454339e-01,2.869449e-01,9.299055e-03
42,2.627097e-01,2.863679e-01,9.095535e-03
43,2.654333e-01,2.858811e-01,8.897031e-03
44,2.601928e-01,2.852972e-01,8.713960e-03
45,2.472608e-01,2.844520e-01,8.561213e-03
46,2.934944e-01,2.846486e-01,8.377356e-03
47,3.319420e-01,2.856548e-01,8.259326e-03
48,2.780039e-01,2.854954e-01,8.088794e-03
49,2.839482e-01,2.854638e-01,7.923779e-03
50,3.247842e-01,2.862502e-01,7.804230e-03
51,2.520747e-01,2.855801e-01,7.679921e-03
52,2.964617e-01,2.857894e-01,7.535081e-03
53,2.677104e-01,2.854483e-01,7.400626e-03
54,2.469580e-01,2.847355e-01,7.297822e-03
55,2.904744e-01,2.848398e-01,7.165881e-03
56,2.431653e-01,2.840957e-01,7.076456e-03
57,2.690108e-01,2.838310e-01,6.957254e-03
58,3.513564e-01,2.849952e-01,6.934029e-03
59,2.470144e-01,2.843515e-01,6.846320e-03
60,2.294338e-01,2.834362e-01,6.793123e-03
61,2.696132e-01,2.832096e-01,6.685539e-03
62,3.662973e-01,2.845497e-01,6.710678e-03
63,2.727469e-01,2.843624e-01,6.606774e-03
64,3.460764e-01,2.853267e-01,6.573536e-03
65,3.048822e-01,2.856275e-01,6.479286e-03
66,2.702994e-01,2.853953e-01,6.385276e-03
67,3.700860e-01,2.866593e-01,6.413869e-03
68,3.173611e-01,2.871108e-01,6.335419e-03
69,2.281154e-01,2.862558e-01,6.301031e-03
70,3.595420e-01,2.873027e-01,6.297393e-03
71,2.312933e-01,2.865139e-01,6.257913e-03
72,2.573810e-01,2.861093e-01,6.184065e-03
73,2.706858e-01,2.858980e-01,6.102959e-03
74,2.881163e-01,2.859280e-01,6.020561e-03
75,2.728271e-01,2.857533e-01,5.942820e-03
76,3.098022e-01,2.860697e-01,5.873043e-03
77,2.711731e-01,2.858762e-01,5.799956e-03
78,1.819102e-01,2.845433e-01,5.876760e-03
79,3.697250e-01,2.856216e-01,5.900458e-03
80,2.879161e-01,2.856503e-01,5.826772e-03
81,2.960561e-01,2.857787e-01,5.756252e-03
82,2.756653e-01,2.856554e-01,5.687375e-03
83,3.025969e-01,2.858595e-01,5.622514e-03
84,2.850671e-01,2.858501e-01,5.555588e-03
85,3.923394e-01,2.871029e-01,5.629714e-03
86,3.112817e-01,2.873841e-01,5.571268e-03
87,2.675844e-01,2.871565e-01,5.511877e-03
88,2.733662e-01,2.869998e-01,5.451469e-03
89,2.439858e-01,2.865165e-01,5.411598e-03
90,2.057021e-01,2.856185e-01,5.425455e-03
91,2.813044e-01,2.855711e-01,5.366041e-03
92,2.405309e-01,2.850815e-01,5.330001e-03
93,1.654194e-01,2.837949e-01,5.425773e-03
94,3.011722e-01,2.839797e-01,5.371201e-03
95,2.912497e-01,2.840562e-01,5.315207e-03
96,3.221941e-01,2.844535e-01,5.274666e-03
97,2.992278e-01,2.846058e-01,5.222486e-03
98,2.969876e-01,2.847322e-01,5.170724e-03
99,2.524142e-01,2.844057e-01,5.128788e-03
100,2.168878e-01,2.837305e-01,5.121750e-03
