BLOCK,ACTUAL_M,M_AVE,ERROR
1,6.006920e-01,6.006920e-01,0.000000e+00
2,6.188640e-01,6.097780e-01,6.424772e-03
3,3.371440e-01,5.189000e-01,7.432509e-02
4,5.482640e-01,5.262410e-01,5.610518e-02
5,6.123400e-01,5.434608e-01,4.745317e-02
6,5.858800e-01,5.505307e-01,4.006751e-02
7,6.476640e-01,5.644069e-01,3.666774e-02
8,4.415400e-01,5.490485e-01,3.515387e-02
9,5.823880e-01,5.527529e-01,3.144246e-02
10,6.316080e-01,5.606384e-01,2.927032e-02
11,5.726680e-01,5.617320e-01,2.662981e-02
12,6.062680e-01,5.654433e-01,2.466792e-02
13,4.989000e-01,5.603246e-01,2.329542e-02
14,5.609320e-01,5.603680e-01,2.163150e-02
15,5.317280e-01,5.584587e-01,2.027349e-02
16,6.714480e-01,5.655205e-01,2.019890e-02
17,6.142080e-01,5.683845e-01,1.921270e-02
18,6.720720e-01,5.741449e-01,1.898926e-02
19,6.173080e-01,5.764166e-01,1.812520e-02
20,5.884360e-01,5.770176e-01,1.722890e-02
21,6.172680e-01,5.789343e-01,1.651475e-02
22,5.588800e-01,5.780227e-01,1.578921e-02
23,5.721480e-01,5.777673e-01,1.510479e-02
24,5.940440e-01,5.784455e-01,1.449064e-02
25,6.114160e-01,5.797643e-01,1.397090e-02
26,5.529320e-01,5.787323e-01,1.347162e-02
27,5.628200e-01,5.781430e-01,1.298556e-02
28,7.097320e-01,5.828426e-01,1.334514e-02
29,6.024720e-01,5.835194e-01,1.290211e-02
30,4.382600e-01,5.786775e-01,1.334973e-02
31,5.499640e-01,5.777512e-01,1.295118e-02
32,4.352880e-01,5.732993e-01,1.328963e-02
33,5.926880e-01,5.738868e-01,1.289990e-02
34,6.149440e-01,5.750944e-01,1.257688e-02
35,6.559840e-01,5.774055e-01,1.242808e-02
36,6.632480e-01,5.797900e-01,1.230948e-02
37,7.035680e-01,5.831354e-01,1.242306e-02
38,4.745920e-01,5.802789e-01,1.242018e-02
39,6.290200e-01,5.815287e-01,1.216443e-02
40,5.846680e-01,5.816072e-01,1.186057e-02
41,6.210480e-01,5.825692e-01,1.161023e-02
42,5.425880e-01,5.816172e-01,1.137276e-02
43,5.413920e-01,5.806818e-01,1.114668e-02
44,4.076280e-01,5.767487e-01,1.156643e-02
45,5.980760e-01,5.772227e-01,1.131910e-02
46,4.932360e-01,5.753969e-01,1.121932e-02
47,4.973600e-01,5.737365e-01,1.110279e-02
48,6.198360e-01,5.746969e-01,1.091294e-02
49,4.708400e-01,5.725774e-01,1.089412e-02
50,4.428760e-01,5.699834e-01,1.098073e-02
51,4.826440e-01,5.682708e-01,1.089814e-02
52,5.884680e-01,5.686592e-01,1.069548e-02
53,6.215160e-01,5.696565e-01,1.054007e-02
54,7.117280e-01,5.722875e-01,1.066820e-02
55,5.406480e-01,5.717122e-01,1.048973e-02
56,5.351680e-01,5.710596e-01,1.032269e-02
57,6.066120e-01,5.716834e-01,1.016042e-02
58,4.847840e-01,5.701851e-01,1.009510e-02
59,6.416800e-01,5.713969e-01,9.996462e-03
60,6.010200e-01,5.718906e-01,9.842039e-03
61,6.923640e-01,5.738656e-01,9.876862e-03
62,6.969720e-01,5.758512e-01,9.915135e-03
63,5.624960e-01,5.756392e-01,9.760018e-03
64,5.779440e-01,5.756752e-01,9.607584e-03
65,5.814240e-01,5.757636e-01,9.460182e-03
66,5.784440e-01,5.758042e-01,9.316933e-03
67,4.179240e-01,5.734478e-01,9.471179e-03
68,6.154520e-01,5.740655e-01,9.352018e-03
69,6.081680e-01,5.745598e-01,9.229532e-03
70,5.042240e-01,5.735550e-01,9.152213e-03
71,4.409280e-01,5.716870e-01,9.211967e-03
72,5.202760e-01,5.709729e-01,9.111654e-03
73,6.344720e-01,5.718428e-01,9.028262e-03
74,5.287120e-01,5.712599e-01,8.925052e-03
75,4.800240e-01,5.700435e-01,8.888568e-03
76,5.623760e-01,5.699426e-01,8.772185e-03
77,6.675560e-01,5.712103e-01,8.749382e-03
78,5.651360e-01,5.711324e-01,8.637557e-03
79,5.493240e-01,5.708564e-01,8.532631e-03
80,4.925440e-01,5.698775e-01,8.481940e-03
81,6.319600e-01,5.706439e-01,8.411783e-03
82,5.971240e-01,5.709668e-01,8.315396e-03
83,6.541920e-01,5.719695e-01,8.275446e-03
84,6.173160e-01,5.725094e-01,8.194518e-03
85,5.046680e-01,5.717112e-01,8.136887e-03
86,6.060560e-01,5.721106e-01,8.052067e-03
87,5.755400e-01,5.721500e-01,7.959611e-03
88,6.099960e-01,5.725801e-01,7.880771e-03
89,6.505080e-01,5.734557e-01,7.840713e-03
90,6.698960e-01,5.745272e-01,7.826475e-03
91,6.762720e-01,5.756453e-01,7.819924e-03
92,5.772080e-01,5.756623e-01,7.734944e-03
93,5.835640e-01,5.757473e-01,7.652239e-03
94,6.280160e-01,5.763033e-01,7.591008e-03
95,5.736520e-01,5.762754e-01,7.511154e-03
96,4.849680e-01,5.753243e-01,7.492890e-03
97,5.116960e-01,5.746683e-01,7.444301e-03
98,5.666920e-01,5.745869e-01,7.368784e-03
99,5.058960e-01,5.738931e-01,7.326945e-03
100,5.231120e-01,5.733853e-01,7.271252e-03
