BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.33808,-0.33808,0
2,-0.34056,-0.33932,0.000876812
3,-0.33184,-0.336827,0.00211806
4,-0.33552,-0.3365,0.00161354
5,-0.34744,-0.338688,0.00234438
6,-0.33824,-0.338613,0.00195484
7,-0.33432,-0.338,0.00176918
8,-0.334,-0.3375,0.00161714
9,-0.33576,-0.337307,0.00144897
10,-0.32808,-0.336384,0.0015706
11,-0.32808,-0.335629,0.00159898
12,-0.32472,-0.33472,0.00170469
13,-0.33624,-0.334837,0.00157756
14,-0.34192,-0.335343,0.00154388
15,-0.33808,-0.335525,0.0014517
16,-0.34168,-0.33591,0.00141101
17,-0.3332,-0.335751,0.00133698
18,-0.33128,-0.335502,0.00128557
19,-0.3356,-0.335507,0.00121792
20,-0.33944,-0.335704,0.00117279
21,-0.34376,-0.336088,0.00117801
22,-0.33528,-0.336051,0.00112504
23,-0.34168,-0.336296,0.00110242
24,-0.34056,-0.336473,0.00107071
25,-0.33584,-0.336448,0.00102818
26,-0.33656,-0.336452,0.000988645
27,-0.342,-0.336658,0.000973146
28,-0.3392,-0.336749,0.000942617
29,-0.3408,-0.336888,0.000920407
30,-0.34328,-0.337101,0.000914054
31,-0.32392,-0.336676,0.000978482
32,-0.34528,-0.336945,0.000984152
33,-0.33192,-0.336793,0.000966038
34,-0.33712,-0.336802,0.000937673
35,-0.34416,-0.337013,0.00093415
36,-0.34392,-0.337204,0.000927697
37,-0.33704,-0.3372,0.000902635
38,-0.34032,-0.337282,0.000882608
39,-0.34048,-0.337364,0.000863777
40,-0.33784,-0.337376,0.000842265
41,-0.34344,-0.337524,0.000834606
42,-0.33184,-0.337389,0.000825634
43,-0.34568,-0.337581,0.000828644
44,-0.34056,-0.337649,0.000812572
45,-0.34472,-0.337806,0.000809565
46,-0.33448,-0.337734,0.000795188
47,-0.33152,-0.337602,0.000789184
48,-0.33976,-0.337647,0.000774022
49,-0.33608,-0.337615,0.000758886
50,-0.34312,-0.337725,0.000751653
51,-0.34144,-0.337798,0.000740437
52,-0.334,-0.337725,0.00072979
53,-0.3388,-0.337745,0.000716303
54,-0.32656,-0.337538,0.000732372
55,-0.33872,-0.337559,0.000719372
56,-0.34464,-0.337686,0.000717552
57,-0.33392,-0.33762,0.000707998
58,-0.33944,-0.337651,0.000696487
59,-0.34144,-0.337715,0.000687636
60,-0.33832,-0.337725,0.000676249
61,-0.34184,-0.337793,0.000668519
62,-0.34328,-0.337881,0.000663569
63,-0.33448,-0.337827,0.000655229
64,-0.32792,-0.337672,0.000663025
65,-0.34512,-0.337787,0.000662651
66,-0.3288,-0.337651,0.000666454
67,-0.33808,-0.337657,0.000656538
68,-0.3372,-0.337651,0.000646917
69,-0.34176,-0.33771,0.000640277
70,-0.33848,-0.337721,0.000631225
71,-0.34392,-0.337808,0.000628344
72,-0.3316,-0.337722,0.000625505
73,-0.34336,-0.337799,0.000621686
74,-0.33872,-0.337812,0.000613409
75,-0.33952,-0.337835,0.000605653
76,-0.34272,-0.337899,0.000601086
77,-0.33592,-0.337873,0.000593828
78,-0.33696,-0.337862,0.000586331
79,-0.34312,-0.337928,0.000582675
80,-0.33816,-0.337931,0.000575399
81,-0.328,-0.337808,0.00058121
82,-0.3372,-0.337801,0.00057417
83,-0.34512,-0.337889,0.000573984
84,-0.33456,-0.33785,0.000568517
85,-0.33376,-0.337801,0.000563861
86,-0.3352,-0.337771,0.000558115
87,-0.34008,-0.337798,0.00055233
88,-0.34104,-0.337835,0.000547281
89,-0.33616,-0.337816,0.000541456
90,-0.32592,-0.337684,0.000551336
91,-0.34048,-0.337714,0.000546133
92,-0.3344,-0.337678,0.000541384
93,-0.3348,-0.337647,0.000536446
94,-0.33136,-0.33758,0.000534893
95,-0.3356,-0.33756,0.000529669
96,-0.33928,-0.337577,0.000524454
97,-0.33536,-0.337555,0.000519546
98,-0.34256,-0.337606,0.000516749
99,-0.34176,-0.337648,0.00051323
100,-0.33864,-0.337658,0.000508193
