BLOCK,ACTUAL_M,M_AVE,ERROR
1,3.995200e-02,3.995200e-02,0.000000e+00
2,1.933600e-02,2.964400e-02,7.288857e-03
3,3.680800e-02,3.203200e-02,5.235827e-03
4,3.071600e-02,3.170300e-02,3.937194e-03
5,3.032800e-02,3.142800e-02,3.159344e-03
6,2.777600e-02,3.081933e-02,2.690780e-03
7,4.474400e-02,3.280857e-02,2.951470e-03
8,3.698400e-02,3.333050e-02,2.628279e-03
9,4.245200e-02,3.434400e-02,2.524105e-03
10,3.881200e-02,3.479080e-02,2.310901e-03
11,2.538400e-02,3.393564e-02,2.253500e-03
12,4.033600e-02,3.446900e-02,2.127891e-03
13,3.894400e-02,3.481323e-02,1.991856e-03
14,3.786400e-02,3.503114e-02,1.861462e-03
15,3.418400e-02,3.497467e-02,1.738221e-03
16,2.974000e-02,3.464750e-02,1.660087e-03
17,4.085600e-02,3.501271e-02,1.602102e-03
18,4.378400e-02,3.550000e-02,1.585473e-03
19,3.259600e-02,3.534716e-02,1.509376e-03
20,3.877200e-02,3.551840e-02,1.443589e-03
21,3.244800e-02,3.537219e-02,1.382231e-03
22,3.804800e-02,3.549382e-02,1.324742e-03
23,3.513200e-02,3.547809e-02,1.267238e-03
24,3.836800e-02,3.559850e-02,1.220144e-03
25,4.623200e-02,3.602384e-02,1.243266e-03
26,3.756400e-02,3.608308e-02,1.196859e-03
27,3.643600e-02,3.609615e-02,1.152602e-03
28,4.412000e-02,3.638271e-02,1.146508e-03
29,4.577200e-02,3.670648e-02,1.151782e-03
30,3.626400e-02,3.669173e-02,1.113484e-03
31,4.177600e-02,3.685574e-02,1.089576e-03
32,4.018400e-02,3.695975e-02,1.060480e-03
33,3.512400e-02,3.690412e-02,1.029802e-03
34,3.949600e-02,3.698035e-02,1.002331e-03
35,4.642000e-02,3.725006e-02,1.009327e-03
36,5.007200e-02,3.760622e-02,1.042238e-03
37,4.025600e-02,3.767784e-02,1.016527e-03
38,2.824000e-02,3.742947e-02,1.019666e-03
39,4.330000e-02,3.758000e-02,1.004570e-03
40,3.748000e-02,3.757750e-02,9.794585e-04
41,3.321600e-02,3.747112e-02,9.613287e-04
42,3.309200e-02,3.736686e-02,9.440772e-04
43,4.217600e-02,3.747870e-02,9.287229e-04
44,3.254400e-02,3.736655e-02,9.143622e-04
45,3.517200e-02,3.731778e-02,8.953426e-04
46,3.824400e-02,3.733791e-02,8.761050e-04
47,2.305200e-02,3.703396e-02,9.086631e-04
48,4.101200e-02,3.711683e-02,8.935041e-04
49,3.701200e-02,3.711469e-02,8.752718e-04
50,4.994400e-02,3.737128e-02,8.945853e-04
51,4.331200e-02,3.748776e-02,8.845957e-04
52,2.479600e-02,3.724369e-02,9.006266e-04
53,3.377200e-02,3.717819e-02,8.860125e-04
54,2.329600e-02,3.692111e-02,9.061333e-04
55,3.274800e-02,3.684524e-02,8.928292e-04
56,2.418400e-02,3.661914e-02,9.050603e-04
57,4.418800e-02,3.675193e-02,8.988703e-04
58,4.043600e-02,3.681545e-02,8.856139e-04
59,4.019600e-02,3.687275e-02,8.724551e-04
60,4.043200e-02,3.693207e-02,8.599285e-04
61,3.056800e-02,3.682774e-02,8.521365e-04
62,2.875200e-02,3.669748e-02,8.482890e-04
63,3.056800e-02,3.660019e-02,8.403851e-04
64,3.423600e-02,3.656325e-02,8.280655e-04
65,3.458400e-02,3.653280e-02,8.158857e-04
66,4.314800e-02,3.663303e-02,8.096570e-04
67,2.804800e-02,3.650490e-02,8.076481e-04
68,3.637200e-02,3.650294e-02,7.957733e-04
69,4.241600e-02,3.658864e-02,7.888411e-04
70,3.864000e-02,3.661794e-02,7.781161e-04
71,3.192800e-02,3.655189e-02,7.699554e-04
72,2.273600e-02,3.636000e-02,7.828075e-04
73,3.598400e-02,3.635485e-02,7.721010e-04
74,4.084000e-02,3.641546e-02,7.640425e-04
75,4.511200e-02,3.653141e-02,7.626033e-04
76,3.398800e-02,3.649795e-02,7.533030e-04
77,3.456000e-02,3.647278e-02,7.439401e-04
78,3.816000e-02,3.649441e-02,7.347169e-04
79,3.173200e-02,3.643413e-02,7.278856e-04
80,2.958400e-02,3.634850e-02,7.238059e-04
81,3.503200e-02,3.633225e-02,7.150525e-04
82,3.514800e-02,3.631780e-02,7.064782e-04
83,3.598400e-02,3.631378e-02,6.979779e-04
84,4.252800e-02,3.638776e-02,6.935780e-04
85,4.360400e-02,3.647266e-02,6.905946e-04
86,2.240000e-02,3.630902e-02,7.016833e-04
87,3.702000e-02,3.631720e-02,6.936656e-04
88,2.168000e-02,3.615086e-02,7.054433e-04
89,4.792400e-02,3.628315e-02,7.098112e-04
90,2.884800e-02,3.620053e-02,7.067155e-04
91,4.322800e-02,3.627776e-02,7.031561e-04
92,3.456800e-02,3.625917e-02,6.957586e-04
93,3.936800e-02,3.629260e-02,6.890799e-04
94,2.694400e-02,3.619315e-02,6.888888e-04
95,4.531200e-02,3.628914e-02,6.882922e-04
96,3.166800e-02,3.624100e-02,6.828037e-04
97,3.204000e-02,3.619769e-02,6.771366e-04
98,2.418000e-02,3.607506e-02,6.812407e-04
99,3.833200e-02,3.609786e-02,6.747408e-04
100,2.139600e-02,3.595084e-02,6.838227e-04
