BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.572342,-0.572342,0
2,-0.565391,-0.568866,0.00245734
3,-0.573082,-0.570271,0.00199998
4,-0.562922,-0.568434,0.00218682
5,-0.569142,-0.568576,0.00175404
6,-0.570504,-0.568897,0.00149085
7,-0.571202,-0.569226,0.00131372
8,-0.565742,-0.568791,0.00121955
9,-0.565765,-0.568455,0.00112944
10,-0.566644,-0.568274,0.00103091
11,-0.565206,-0.567995,0.000974166
12,-0.557801,-0.567145,0.00120786
13,-0.57236,-0.567546,0.00117968
14,-0.565426,-0.567395,0.00110509
15,-0.576724,-0.568017,0.00119367
16,-0.58157,-0.568864,0.00138743
17,-0.567749,-0.568798,0.00130736
18,-0.56574,-0.568628,0.00124572
19,-0.568034,-0.568597,0.00118055
20,-0.567654,-0.56855,0.00112246
21,-0.570733,-0.568654,0.00107382
22,-0.56691,-0.568575,0.00102793
23,-0.578937,-0.569025,0.00107745
24,-0.568914,-0.569021,0.00103257
25,-0.574916,-0.569256,0.00101784
26,-0.573456,-0.569418,0.000991426
27,-0.567729,-0.569355,0.000956678
28,-0.572913,-0.569482,0.000930909
29,-0.567375,-0.56941,0.00090164
30,-0.574883,-0.569592,0.000889854
31,-0.568933,-0.569571,0.000861403
32,-0.567889,-0.569518,0.000836086
33,-0.572395,-0.569605,0.000815283
34,-0.565022,-0.569471,0.000802374
35,-0.570291,-0.569494,0.000779791
36,-0.566833,-0.56942,0.000761626
37,-0.569023,-0.569409,0.000741118
38,-0.560843,-0.569184,0.000755121
39,-0.562566,-0.569014,0.000754583
40,-0.55787,-0.568736,0.000785467
41,-0.554142,-0.56838,0.000843107
42,-0.56499,-0.568299,0.000826888
43,-0.565063,-0.568224,0.000811075
44,-0.578045,-0.568447,0.000822781
45,-0.565071,-0.568372,0.000807909
46,-0.567249,-0.568348,0.000790715
47,-0.551657,-0.567992,0.000849904
48,-0.556665,-0.567756,0.000864341
49,-0.566143,-0.567724,0.000847329
50,-0.575234,-0.567874,0.00084359
51,-0.563077,-0.56778,0.000832276
52,-0.56893,-0.567802,0.000816565
53,-0.568115,-0.567808,0.000801179
54,-0.556774,-0.567603,0.000811982
55,-0.572475,-0.567692,0.000802035
56,-0.568362,-0.567704,0.000787802
57,-0.557736,-0.567529,0.000793153
58,-0.560534,-0.567408,0.000788593
59,-0.566058,-0.567386,0.000775559
60,-0.569515,-0.567421,0.000763445
61,-0.574306,-0.567534,0.000759226
62,-0.573698,-0.567633,0.000753463
63,-0.571336,-0.567692,0.000743791
64,-0.566798,-0.567678,0.000732301
65,-0.575346,-0.567796,0.000730476
66,-0.562465,-0.567715,0.00072386
67,-0.565357,-0.56768,0.000713912
68,-0.576339,-0.567807,0.00071468
69,-0.570218,-0.567842,0.000705175
70,-0.563781,-0.567784,0.000697484
71,-0.565368,-0.56775,0.00068849
72,-0.562698,-0.56768,0.000682494
73,-0.563266,-0.56762,0.000675819
74,-0.566007,-0.567598,0.000667037
75,-0.556934,-0.567456,0.000673128
76,-0.558026,-0.567332,0.000675609
77,-0.56497,-0.567301,0.00066753
78,-0.565977,-0.567284,0.000659188
79,-0.559122,-0.567181,0.00065889
80,-0.569145,-0.567205,0.000651111
81,-0.554703,-0.567051,0.000661113
82,-0.566259,-0.567041,0.000653122
83,-0.577836,-0.567171,0.000658074
84,-0.56405,-0.567134,0.000651289
85,-0.569704,-0.567164,0.000644328
86,-0.563098,-0.567117,0.000638568
87,-0.56206,-0.567059,0.000633868
88,-0.56517,-0.567038,0.000627029
89,-0.568027,-0.567049,0.000620082
90,-0.570406,-0.567086,0.000614314
91,-0.563074,-0.567042,0.000609142
92,-0.562777,-0.566996,0.000604283
93,-0.563318,-0.566956,0.000599078
94,-0.55636,-0.566843,0.000603217
95,-0.568749,-0.566863,0.0005972
96,-0.564717,-0.566841,0.000591398
97,-0.558925,-0.566759,0.000590905
98,-0.562546,-0.566716,0.000586438
99,-0.564675,-0.566696,0.000580876
100,-0.562795,-0.566657,0.000576376
