BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,4.210209e-01,4.210209e-01,0.000000e+00
2,4.310238e-01,4.260224e-01,3.536547e-03
3,4.484608e-01,4.335018e-01,6.546266e-03
4,4.333740e-01,4.334699e-01,4.909777e-03
5,4.209820e-01,4.309723e-01,4.518642e-03
6,4.205881e-01,4.292416e-01,4.083548e-03
7,4.537044e-01,4.327363e-01,4.766495e-03
8,4.198061e-01,4.311200e-01,4.436260e-03
9,4.370219e-01,4.317758e-01,3.991515e-03
10,4.306436e-01,4.316626e-01,3.593968e-03
11,4.375914e-01,4.322016e-01,3.307413e-03
12,4.333790e-01,4.322997e-01,3.033251e-03
13,4.403165e-01,4.329164e-01,2.861925e-03
14,4.457745e-01,4.338348e-01,2.800999e-03
15,4.329234e-01,4.337740e-01,2.614925e-03
16,4.749525e-01,4.363477e-01,3.495643e-03
17,4.287015e-01,4.358979e-01,3.318827e-03
18,4.411174e-01,4.361879e-01,3.147090e-03
19,4.310073e-01,4.359152e-01,2.993242e-03
20,4.562303e-01,4.369310e-01,3.010999e-03
21,4.218401e-01,4.362124e-01,2.952125e-03
22,4.403805e-01,4.364018e-01,2.824011e-03
23,4.468164e-01,4.368546e-01,2.737289e-03
24,4.225400e-01,4.362582e-01,2.687431e-03
25,4.350189e-01,4.362086e-01,2.580391e-03
26,4.550998e-01,4.369352e-01,2.581414e-03
27,4.454246e-01,4.372496e-01,2.504882e-03
28,4.291065e-01,4.369588e-01,2.432246e-03
29,4.268717e-01,4.366110e-01,2.373117e-03
30,4.478940e-01,4.369871e-01,2.323625e-03
31,4.251218e-01,4.366043e-01,2.279975e-03
32,4.340579e-01,4.365247e-01,2.210114e-03
33,4.311486e-01,4.363618e-01,2.149137e-03
34,4.334817e-01,4.362771e-01,2.087596e-03
35,4.618862e-01,4.370088e-01,2.152360e-03
36,4.620576e-01,4.377046e-01,2.202169e-03
37,4.448112e-01,4.378967e-01,2.151011e-03
38,4.435810e-01,4.380463e-01,2.099600e-03
39,4.355151e-01,4.379814e-01,2.046767e-03
40,4.450141e-01,4.381572e-01,2.003135e-03
41,4.060969e-01,4.373752e-01,2.101368e-03
42,4.229673e-01,4.370322e-01,2.079148e-03
43,4.529926e-01,4.374034e-01,2.063661e-03
44,4.353239e-01,4.373561e-01,2.017301e-03
45,4.454305e-01,4.375355e-01,1.980436e-03
46,4.526135e-01,4.378633e-01,1.964321e-03
47,4.310316e-01,4.377180e-01,1.927897e-03
48,4.594303e-01,4.381703e-01,1.940073e-03
49,4.838142e-01,4.391018e-01,2.112303e-03
50,4.434825e-01,4.391894e-01,2.071873e-03
51,4.457501e-01,4.393181e-01,2.035238e-03
52,4.379258e-01,4.392913e-01,1.996274e-03
53,4.388990e-01,4.392839e-01,1.958623e-03
54,4.396797e-01,4.392912e-01,1.922366e-03
55,4.643380e-01,4.397466e-01,1.940604e-03
56,4.492469e-01,4.399163e-01,1.913351e-03
57,4.287048e-01,4.397196e-01,1.889867e-03
58,4.376573e-01,4.396840e-01,1.857617e-03
59,3.939303e-01,4.389085e-01,1.981400e-03
60,4.314108e-01,4.387836e-01,1.952313e-03
61,4.651594e-01,4.392159e-01,1.967608e-03
62,4.498683e-01,4.393878e-01,1.943359e-03
63,4.477241e-01,4.395201e-01,1.917012e-03
64,4.422490e-01,4.395627e-01,1.887532e-03
65,4.175641e-01,4.392243e-01,1.888591e-03
66,4.358139e-01,4.391726e-01,1.860683e-03
67,4.446109e-01,4.392538e-01,1.834681e-03
68,4.444131e-01,4.393296e-01,1.809269e-03
69,4.431795e-01,4.393854e-01,1.783908e-03
70,4.313075e-01,4.392700e-01,1.762152e-03
71,4.481858e-01,4.393956e-01,1.741801e-03
72,4.370040e-01,4.393624e-01,1.717926e-03
73,4.337314e-01,4.392853e-01,1.696124e-03
74,4.356135e-01,4.392356e-01,1.673929e-03
75,4.567182e-01,4.394687e-01,1.667761e-03
76,4.350358e-01,4.394104e-01,1.646836e-03
77,4.432788e-01,4.394607e-01,1.626215e-03
78,4.144341e-01,4.391398e-01,1.636712e-03
79,4.623347e-01,4.394334e-01,1.642118e-03
80,4.366603e-01,4.393987e-01,1.621957e-03
81,4.435591e-01,4.394501e-01,1.602746e-03
82,4.455989e-01,4.395251e-01,1.584954e-03
83,4.479773e-01,4.396269e-01,1.569126e-03
84,4.154426e-01,4.393390e-01,1.576638e-03
85,4.287710e-01,4.392147e-01,1.562984e-03
86,4.253212e-01,4.390531e-01,1.553136e-03
87,4.126385e-01,4.387495e-01,1.564679e-03
88,4.469302e-01,4.388425e-01,1.549658e-03
89,4.448054e-01,4.389095e-01,1.533693e-03
90,4.195979e-01,4.386949e-01,1.531589e-03
91,4.300945e-01,4.386004e-01,1.517671e-03
92,4.527528e-01,4.387542e-01,1.508951e-03
93,4.402499e-01,4.387703e-01,1.492811e-03
94,4.347065e-01,4.387271e-01,1.477556e-03
95,4.427931e-01,4.387699e-01,1.462623e-03
96,4.573550e-01,4.389635e-01,1.460143e-03
97,4.330623e-01,4.389026e-01,1.446357e-03
98,4.265719e-01,4.387768e-01,1.437061e-03
99,4.250426e-01,4.386381e-01,1.429225e-03
100,4.357702e-01,4.386094e-01,1.415221e-03
