BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.3652,-0.3652,0
2,-0.3572,-0.3612,0.00282843
3,-0.3704,-0.364267,0.00313452
4,-0.36616,-0.36474,0.00238636
5,-0.36632,-0.365056,0.00192989
6,-0.3608,-0.364347,0.00173371
7,-0.36992,-0.365143,0.00165881
8,-0.3704,-0.3658,0.00157626
9,-0.3604,-0.3652,0.00151101
10,-0.3536,-0.36404,0.0017494
11,-0.36504,-0.364131,0.00159272
12,-0.35288,-0.363193,0.00171388
13,-0.34736,-0.361975,0.00196778
14,-0.36928,-0.362497,0.00189513
15,-0.35808,-0.362203,0.00179152
16,-0.35888,-0.361995,0.00169154
17,-0.36336,-0.362075,0.00159395
18,-0.35904,-0.361907,0.00151429
19,-0.3608,-0.361848,0.00143571
20,-0.3608,-0.361796,0.00136488
21,-0.37456,-0.362404,0.00142883
22,-0.3548,-0.362058,0.00140506
23,-0.35936,-0.361941,0.00134886
24,-0.36104,-0.361903,0.00129318
25,-0.36656,-0.36209,0.00125479
26,-0.36064,-0.362034,0.00120777
27,-0.36224,-0.362041,0.00116306
28,-0.36656,-0.362203,0.00113267
29,-0.35608,-0.361992,0.00111311
30,-0.36112,-0.361963,0.00107639
31,-0.35576,-0.361763,0.0010601
32,-0.3572,-0.36162,0.00103651
33,-0.35832,-0.36152,0.00100992
34,-0.36808,-0.361713,0.000998474
35,-0.35608,-0.361552,0.000982832
36,-0.35912,-0.361484,0.00095785
37,-0.372,-0.361769,0.000973212
38,-0.36456,-0.361842,0.000950369
39,-0.36248,-0.361858,0.000926142
40,-0.37088,-0.362084,0.000930045
41,-0.35808,-0.361986,0.000912474
42,-0.35648,-0.361855,0.000900117
43,-0.3664,-0.361961,0.000885368
44,-0.36648,-0.362064,0.000871183
45,-0.36808,-0.362197,0.000862021
46,-0.35952,-0.362139,0.000845244
47,-0.35992,-0.362092,0.000828578
48,-0.3524,-0.36189,0.000835556
49,-0.3612,-0.361876,0.000818622
50,-0.36984,-0.362035,0.000817599
51,-0.366,-0.362113,0.000805255
52,-0.35896,-0.362052,0.000792049
53,-0.35672,-0.361952,0.000783468
54,-0.35944,-0.361905,0.000770339
55,-0.35808,-0.361836,0.000759466
56,-0.35784,-0.361764,0.000749248
57,-0.36256,-0.361778,0.000736234
58,-0.35656,-0.361688,0.000729017
59,-0.36776,-0.361791,0.000723888
60,-0.34944,-0.361585,0.000740514
61,-0.36448,-0.361633,0.000729893
62,-0.35728,-0.361563,0.000721489
63,-0.36104,-0.361554,0.000710085
64,-0.36112,-0.361547,0.000699022
65,-0.36608,-0.361617,0.000691737
66,-0.35872,-0.361573,0.000682648
67,-0.36224,-0.361583,0.000672531
68,-0.36424,-0.361622,0.000663775
69,-0.35264,-0.361492,0.000666798
70,-0.35432,-0.36139,0.000665098
71,-0.36,-0.36137,0.000656018
72,-0.364,-0.361407,0.000647923
73,-0.36256,-0.361422,0.00063924
74,-0.35752,-0.36137,0.000632773
75,-0.35592,-0.361297,0.000628494
76,-0.36576,-0.361356,0.000622962
77,-0.35824,-0.361315,0.000616184
78,-0.35136,-0.361188,0.000621363
79,-0.35216,-0.361073,0.000623917
80,-0.35728,-0.361026,0.000617917
81,-0.36128,-0.361029,0.000610296
82,-0.35784,-0.36099,0.000604092
83,-0.3564,-0.360935,0.00059934
84,-0.36664,-0.361003,0.000596041
85,-0.36544,-0.361055,0.00059131
86,-0.36008,-0.361044,0.000584543
87,-0.36416,-0.36108,0.00057892
88,-0.35176,-0.360974,0.000581948
89,-0.3604,-0.360967,0.000575445
90,-0.35488,-0.3609,0.000573012
91,-0.3688,-0.360986,0.000573254
92,-0.35424,-0.360913,0.000571694
93,-0.366,-0.360968,0.000568158
94,-0.36312,-0.360991,0.000562575
95,-0.36536,-0.361037,0.00055853
96,-0.35792,-0.361004,0.000553654
97,-0.34752,-0.360865,0.000565129
98,-0.36312,-0.360888,0.00055983
99,-0.35976,-0.360877,0.000554292
100,-0.36064,-0.360874,0.000548754
