BLOCK,ACTUAL_X,X_AVE,ERROR
1,2.852506e+00,2.852506e+00,0.000000e+00
2,2.850878e+00,2.851692e+00,5.755064e-04
3,2.657689e+00,2.787024e+00,5.280226e-02
4,2.781933e+00,2.785751e+00,3.961703e-02
5,2.734044e+00,2.775410e+00,3.301577e-02
6,2.832539e+00,2.784931e+00,2.885346e-02
7,2.672878e+00,2.768924e+00,2.883206e-02
8,2.694711e+00,2.759647e+00,2.667870e-02
9,2.734661e+00,2.756871e+00,2.385841e-02
10,2.815228e+00,2.762707e+00,2.217478e-02
11,2.974583e+00,2.781968e+00,2.727011e-02
12,2.691544e+00,2.774433e+00,2.601787e-02
13,2.968306e+00,2.789346e+00,2.796587e-02
14,2.885450e+00,2.796211e+00,2.679756e-02
15,2.734128e+00,2.792072e+00,2.532866e-02
16,2.806572e+00,2.792978e+00,2.376183e-02
17,2.814717e+00,2.794257e+00,2.239845e-02
18,2.934033e+00,2.802022e+00,2.245989e-02
19,2.925589e+00,2.808526e+00,2.219941e-02
20,2.751044e+00,2.805652e+00,2.127467e-02
21,2.863161e+00,2.808390e+00,2.043709e-02
22,2.757050e+00,2.806057e+00,1.964092e-02
23,2.748944e+00,2.803573e+00,1.894328e-02
24,2.924106e+00,2.808596e+00,1.880793e-02
25,2.684628e+00,2.803637e+00,1.869787e-02
26,2.740867e+00,2.801223e+00,1.813391e-02
27,2.683044e+00,2.796846e+00,1.798276e-02
28,2.836372e+00,2.798257e+00,1.739584e-02
29,2.876394e+00,2.800952e+00,1.700337e-02
30,2.772683e+00,2.800009e+00,1.646268e-02
31,2.643111e+00,2.794948e+00,1.669151e-02
32,2.812189e+00,2.795487e+00,1.617859e-02
33,2.754194e+00,2.794236e+00,1.573664e-02
34,2.854961e+00,2.796022e+00,1.537482e-02
35,2.733700e+00,2.794241e+00,1.503830e-02
36,2.883689e+00,2.796726e+00,1.482441e-02
37,2.913383e+00,2.799879e+00,1.475522e-02
38,2.829900e+00,2.800669e+00,1.438806e-02
39,2.770339e+00,2.799891e+00,1.404014e-02
40,2.802644e+00,2.799960e+00,1.368931e-02
41,2.749467e+00,2.798728e+00,1.341070e-02
42,2.847050e+00,2.799879e+00,1.314066e-02
43,2.946417e+00,2.803287e+00,1.326960e-02
44,2.769678e+00,2.802523e+00,1.298998e-02
45,2.689989e+00,2.800022e+00,1.293979e-02
46,2.802028e+00,2.800066e+00,1.265857e-02
47,2.743167e+00,2.798855e+00,1.244699e-02
48,2.719428e+00,2.797200e+00,1.229718e-02
49,2.773978e+00,2.796726e+00,1.205534e-02
50,2.802222e+00,2.796836e+00,1.181474e-02
51,2.698811e+00,2.794914e+00,1.173838e-02
52,2.829022e+00,2.795570e+00,1.153095e-02
53,2.789167e+00,2.795449e+00,1.131402e-02
54,2.780656e+00,2.795175e+00,1.110782e-02
55,2.870667e+00,2.796548e+00,1.099033e-02
56,2.847606e+00,2.797460e+00,1.083183e-02
57,2.768122e+00,2.796945e+00,1.065402e-02
58,2.769956e+00,2.796480e+00,1.048049e-02
59,2.821133e+00,2.796898e+00,1.031118e-02
60,2.805067e+00,2.797034e+00,1.014022e-02
61,2.809578e+00,2.797239e+00,9.976075e-03
62,2.608994e+00,2.794203e+00,1.026681e-02
63,2.678633e+00,2.792369e+00,1.026643e-02
64,2.763417e+00,2.791916e+00,1.011597e-02
65,2.812578e+00,2.792234e+00,9.965337e-03
66,2.692406e+00,2.790722e+00,9.928473e-03
67,2.916544e+00,2.792600e+00,9.956308e-03
68,2.794144e+00,2.792622e+00,9.809918e-03
69,2.833056e+00,2.793208e+00,9.685231e-03
70,2.701333e+00,2.791896e+00,9.635392e-03
71,2.972594e+00,2.794441e+00,9.830057e-03
72,2.788500e+00,2.794358e+00,9.693875e-03
73,2.920061e+00,2.796080e+00,9.712817e-03
74,2.576839e+00,2.793118e+00,1.002324e-02
75,2.739900e+00,2.792408e+00,9.914686e-03
76,2.734267e+00,2.791643e+00,9.813699e-03
77,2.867556e+00,2.792629e+00,9.735643e-03
78,2.730028e+00,2.791826e+00,9.643852e-03
79,2.824494e+00,2.792240e+00,9.530639e-03
80,2.773856e+00,2.792010e+00,9.414276e-03
81,2.784306e+00,2.791915e+00,9.298531e-03
82,2.819656e+00,2.792253e+00,9.191286e-03
83,2.931233e+00,2.793928e+00,9.231814e-03
84,2.905111e+00,2.795251e+00,9.216309e-03
85,2.886128e+00,2.796320e+00,9.169685e-03
86,2.820700e+00,2.796604e+00,9.067442e-03
87,2.780583e+00,2.796420e+00,8.965088e-03
88,2.719039e+00,2.795540e+00,8.906231e-03
89,2.830617e+00,2.795935e+00,8.814877e-03
90,2.776917e+00,2.795723e+00,8.719466e-03
91,2.871689e+00,2.796558e+00,8.663516e-03
92,2.831872e+00,2.796942e+00,8.577847e-03
93,2.691622e+00,2.795809e+00,8.560041e-03
94,2.806156e+00,2.795919e+00,8.469685e-03
95,2.805783e+00,2.796023e+00,8.381167e-03
96,2.822622e+00,2.796300e+00,8.298441e-03
97,2.760894e+00,2.795935e+00,8.220914e-03
98,2.877272e+00,2.796765e+00,8.178816e-03
99,3.047267e+00,2.799296e+00,8.478580e-03
100,2.683811e+00,2.798141e+00,8.472078e-03
