BLOCK,ACTUAL_M,M_AVE,ERROR
1,9.743640e-01,9.743640e-01,0.000000e+00
2,9.899240e-01,9.821440e-01,5.501291e-03
3,9.945320e-01,9.862733e-01,4.981802e-03
4,9.773040e-01,9.840310e-01,4.210863e-03
5,9.956560e-01,9.863560e-01,3.958860e-03
6,9.903800e-01,9.870267e-01,3.355378e-03
7,9.865760e-01,9.869623e-01,2.876656e-03
8,9.755600e-01,9.855370e-01,2.848363e-03
9,9.516720e-01,9.817742e-01,4.358410e-03
10,9.974920e-01,9.833460e-01,4.196425e-03
11,9.413200e-01,9.795255e-01,5.274781e-03
12,9.881000e-01,9.802400e-01,4.883374e-03
13,9.801760e-01,9.802351e-01,4.507732e-03
14,9.672720e-01,9.793091e-01,4.279793e-03
15,9.952880e-01,9.803744e-01,4.124917e-03
16,9.889240e-01,9.809088e-01,3.901566e-03
17,9.964840e-01,9.818249e-01,3.778104e-03
18,9.594840e-01,9.805838e-01,3.766567e-03
19,9.661600e-01,9.798246e-01,3.644026e-03
20,9.857880e-01,9.801228e-01,3.474002e-03
21,9.906520e-01,9.806242e-01,3.344559e-03
22,9.757880e-01,9.804044e-01,3.199750e-03
23,9.846360e-01,9.805883e-01,3.065915e-03
24,9.966360e-01,9.812570e-01,3.010200e-03
25,9.931640e-01,9.817333e-01,2.927228e-03
26,9.879160e-01,9.819711e-01,2.824285e-03
27,9.859720e-01,9.821193e-01,2.723566e-03
28,9.715040e-01,9.817401e-01,2.652551e-03
29,9.788560e-01,9.816407e-01,2.562948e-03
30,2.496840e-01,9.572421e-01,2.411607e-02
31,9.763680e-01,9.578591e-01,2.334602e-02
32,5.299880e-01,9.444881e-01,2.616677e-02
33,9.801120e-01,9.455676e-01,2.539610e-02
34,9.383760e-01,9.453561e-01,2.465004e-02
35,9.827440e-01,9.464243e-01,2.396888e-02
36,9.935240e-01,9.477327e-01,2.333876e-02
37,9.893880e-01,9.488585e-01,2.273512e-02
38,9.924840e-01,9.500065e-01,2.216580e-02
39,9.745360e-01,9.506355e-01,2.160636e-02
40,9.751600e-01,9.512486e-01,2.107490e-02
41,9.544440e-01,9.513265e-01,2.056102e-02
42,9.848480e-01,9.521247e-01,2.008696e-02
43,6.123840e-01,9.442237e-01,2.111660e-02
44,9.983360e-01,9.454535e-01,2.067245e-02
45,9.689120e-01,9.459748e-01,2.021964e-02
46,9.932360e-01,9.470023e-01,1.980617e-02
47,9.104920e-01,9.462254e-01,1.939999e-02
48,9.891160e-01,9.471190e-01,1.901639e-02
49,9.666800e-01,9.475182e-01,1.863249e-02
50,9.948680e-01,9.484652e-01,1.828389e-02
51,9.802880e-01,9.490892e-01,1.793602e-02
52,9.907400e-01,9.498902e-01,1.760898e-02
53,9.789800e-01,9.504390e-01,1.728528e-02
54,9.859000e-01,9.510957e-01,1.697765e-02
55,9.850000e-01,9.517121e-01,1.668016e-02
56,9.808040e-01,9.522316e-01,1.639038e-02
57,9.891200e-01,9.528788e-01,1.611561e-02
58,9.166120e-01,9.522535e-01,1.584988e-02
59,9.876080e-01,9.528527e-01,1.559256e-02
60,9.100320e-01,9.521391e-01,1.534901e-02
61,9.906160e-01,9.527698e-01,1.511034e-02
62,9.882160e-01,9.533415e-01,1.487743e-02
63,9.809520e-01,9.537798e-01,1.464774e-02
64,9.768200e-01,9.541398e-01,1.442329e-02
65,9.570680e-01,9.541849e-01,1.420146e-02
66,9.873640e-01,9.546876e-01,1.399519e-02
67,9.693000e-01,9.549057e-01,1.378800e-02
68,9.553000e-01,9.549115e-01,1.358524e-02
69,9.763040e-01,9.552215e-01,1.339189e-02
70,9.808240e-01,9.555873e-01,1.320557e-02
71,9.886840e-01,9.560534e-01,1.302780e-02
72,9.801680e-01,9.563883e-01,1.285116e-02
73,9.809440e-01,9.567247e-01,1.267952e-02
74,9.915560e-01,9.571954e-01,1.251691e-02
75,9.868000e-01,9.575901e-01,1.235624e-02
76,9.913560e-01,9.580344e-01,1.220164e-02
77,9.924200e-01,9.584810e-01,1.205135e-02
78,9.783080e-01,9.587352e-01,1.189952e-02
79,9.893120e-01,9.591222e-01,1.175519e-02
80,9.900760e-01,9.595092e-01,1.161462e-02
81,9.296080e-01,9.591400e-01,1.147709e-02
82,9.853160e-01,9.594592e-01,1.134157e-02
83,9.897640e-01,9.598243e-01,1.121080e-02
84,9.945440e-01,9.602377e-01,1.108495e-02
85,9.739520e-01,9.603990e-01,1.095571e-02
86,9.853520e-01,9.606892e-01,1.083216e-02
87,9.632200e-01,9.607183e-01,1.070769e-02
88,9.919840e-01,9.610735e-01,1.059191e-02
89,9.539480e-01,9.609935e-01,1.047320e-02
90,9.928320e-01,9.613472e-01,1.036281e-02
91,9.799200e-01,9.615513e-01,1.025094e-02
92,9.899720e-01,9.618603e-01,1.014417e-02
93,9.975920e-01,9.622445e-01,1.004236e-02
94,9.935560e-01,9.625776e-01,9.941054e-03
95,9.916840e-01,9.628840e-01,9.841132e-03
96,9.904240e-01,9.631708e-01,9.742800e-03
97,9.747720e-01,9.632904e-01,9.643093e-03
98,9.843080e-01,9.635049e-01,9.547079e-03
99,9.981360e-01,9.638547e-01,9.457050e-03
100,9.887800e-01,9.641040e-01,9.365764e-03
