BLOCK,ACTUAL_X,X_AVE,ERROR
1,5.923141e+00,5.923141e+00,0.000000e+00
2,5.614748e+00,5.768944e+00,1.090332e-01
3,5.716630e+00,5.751506e+00,7.407020e-02
4,6.137081e+00,5.847900e+00,1.002742e-01
5,5.550911e+00,5.788502e+00,9.621657e-02
6,6.008681e+00,5.825199e+00,8.689710e-02
7,6.054385e+00,5.857940e+00,8.041505e-02
8,5.990281e+00,5.874482e+00,7.204464e-02
9,6.143763e+00,5.904402e+00,6.997730e-02
10,5.794689e+00,5.893431e+00,6.383385e-02
11,5.977511e+00,5.901075e+00,5.848661e-02
12,6.013681e+00,5.910459e+00,5.436032e-02
13,6.001793e+00,5.917484e+00,5.063073e-02
14,6.239541e+00,5.940488e+00,5.197813e-02
15,5.976719e+00,5.942904e+00,4.856901e-02
16,5.872607e+00,5.938510e+00,4.573173e-02
17,5.832407e+00,5.932269e+00,4.346544e-02
18,6.126585e+00,5.943064e+00,4.237009e-02
19,5.896281e+00,5.940602e+00,4.021157e-02
20,5.872519e+00,5.937198e+00,3.834481e-02
21,5.883489e+00,5.934640e+00,3.660406e-02
22,5.791385e+00,5.928129e+00,3.551470e-02
23,6.233193e+00,5.941392e+00,3.636312e-02
24,5.766133e+00,5.934090e+00,3.557367e-02
25,6.109815e+00,5.941119e+00,3.483823e-02
26,6.084763e+00,5.946644e+00,3.393354e-02
27,6.013919e+00,5.949135e+00,3.276810e-02
28,5.721867e+00,5.941019e+00,3.258757e-02
29,5.727141e+00,5.933643e+00,3.228763e-02
30,5.875119e+00,5.931693e+00,3.127026e-02
31,5.661037e+00,5.922962e+00,3.145678e-02
32,5.930215e+00,5.923188e+00,3.047457e-02
33,5.911141e+00,5.922823e+00,2.955329e-02
34,6.187370e+00,5.930604e+00,2.969068e-02
35,5.995600e+00,5.932461e+00,2.890039e-02
36,5.681185e+00,5.925481e+00,2.892820e-02
37,5.952933e+00,5.926223e+00,2.815587e-02
38,5.808044e+00,5.923113e+00,2.758614e-02
39,5.374704e+00,5.909051e+00,3.025118e-02
40,5.600770e+00,5.901344e+00,3.046084e-02
41,5.770993e+00,5.898165e+00,2.988335e-02
42,5.875978e+00,5.897637e+00,2.917651e-02
43,5.813304e+00,5.895676e+00,2.856382e-02
44,5.770711e+00,5.892836e+00,2.805549e-02
45,6.064815e+00,5.896657e+00,2.769111e-02
46,5.657726e+00,5.891463e+00,2.757198e-02
47,5.797630e+00,5.889467e+00,2.705752e-02
48,6.429644e+00,5.900720e+00,2.873900e-02
49,6.039504e+00,5.903553e+00,2.829171e-02
50,5.445252e+00,5.894387e+00,2.917293e-02
51,5.527593e+00,5.887195e+00,2.947411e-02
52,5.722104e+00,5.884020e+00,2.907779e-02
53,5.834385e+00,5.883083e+00,2.854423e-02
54,5.854415e+00,5.882552e+00,2.802057e-02
55,5.960726e+00,5.883974e+00,2.754713e-02
56,5.511341e+00,5.877320e+00,2.784730e-02
57,5.835444e+00,5.876585e+00,2.736844e-02
58,5.651711e+00,5.872708e+00,2.716980e-02
59,6.216822e+00,5.878540e+00,2.732815e-02
60,6.062452e+00,5.881605e+00,2.704403e-02
61,6.176874e+00,5.886446e+00,2.703040e-02
62,6.476852e+00,5.895969e+00,2.822202e-02
63,5.602933e+00,5.891317e+00,2.815474e-02
64,5.827304e+00,5.890317e+00,2.773258e-02
65,6.063615e+00,5.892983e+00,2.743379e-02
66,5.941541e+00,5.893719e+00,2.702799e-02
67,6.350985e+00,5.900544e+00,2.747275e-02
68,5.750444e+00,5.898336e+00,2.715727e-02
69,5.912430e+00,5.898541e+00,2.676446e-02
70,6.026630e+00,5.900370e+00,2.644458e-02
71,5.953400e+00,5.901117e+00,2.608267e-02
72,6.218548e+00,5.905526e+00,2.609036e-02
73,6.252881e+00,5.910284e+00,2.616326e-02
74,5.838089e+00,5.909309e+00,2.582789e-02
75,6.447867e+00,5.916490e+00,2.646291e-02
76,5.886941e+00,5.916101e+00,2.611757e-02
77,6.159763e+00,5.919265e+00,2.596938e-02
78,5.861385e+00,5.918523e+00,2.564703e-02
79,5.995230e+00,5.919494e+00,2.534076e-02
80,5.705578e+00,5.916820e+00,2.516468e-02
81,6.187467e+00,5.920161e+00,2.507485e-02
82,5.792052e+00,5.918599e+00,2.481769e-02
83,5.719852e+00,5.916205e+00,2.463393e-02
84,5.812319e+00,5.914968e+00,2.437169e-02
85,6.020889e+00,5.916214e+00,2.411680e-02
86,5.652356e+00,5.913146e+00,2.403074e-02
87,6.116319e+00,5.915481e+00,2.386773e-02
88,6.306852e+00,5.919929e+00,2.400728e-02
89,6.024170e+00,5.921100e+00,2.376609e-02
90,6.178541e+00,5.923960e+00,2.367354e-02
91,5.892133e+00,5.923611e+00,2.341597e-02
92,5.777637e+00,5.922024e+00,2.321515e-02
93,5.688637e+00,5.919514e+00,2.310076e-02
94,6.036452e+00,5.920758e+00,2.288848e-02
95,5.699956e+00,5.918434e+00,2.276525e-02
96,5.790333e+00,5.917100e+00,2.256719e-02
97,5.736274e+00,5.915236e+00,2.241140e-02
98,5.814267e+00,5.914205e+00,2.220638e-02
99,5.935726e+00,5.914423e+00,2.198314e-02
100,5.808467e+00,5.913363e+00,2.178883e-02
