BLOCK,ACTUAL_M,M_AVE,ERROR
1,9.999600e-01,9.999600e-01,0.000000e+00
2,9.993200e-01,9.996400e-01,2.262742e-04
3,9.997200e-01,9.996667e-01,1.524127e-04
4,9.972840e-01,9.990710e-01,5.283756e-04
5,9.996400e-01,9.991848e-01,4.347827e-04
6,9.999880e-01,9.993187e-01,3.823723e-04
7,9.996800e-01,9.993703e-01,3.312136e-04
8,9.999480e-01,9.994425e-01,2.975802e-04
9,9.993120e-01,9.994280e-01,2.648688e-04
10,9.997960e-01,9.994648e-01,2.409248e-04
11,9.978600e-01,9.993189e-01,2.594612e-04
12,9.969360e-01,9.991203e-01,3.044895e-04
13,9.896040e-01,9.983883e-01,7.573904e-04
14,9.910760e-01,9.978660e-01,8.648339e-04
15,9.996240e-01,9.979832e-01,8.150809e-04
16,9.997720e-01,9.980950e-01,7.717677e-04
17,9.975440e-01,9.980626e-01,7.270499e-04
18,9.946040e-01,9.978704e-01,7.115952e-04
19,9.937320e-01,9.976526e-01,7.066923e-04
20,9.987760e-01,9.977088e-01,6.735861e-04
21,9.998920e-01,9.978128e-01,6.494838e-04
22,9.986080e-01,9.978489e-01,6.209669e-04
23,9.995640e-01,9.979235e-01,5.984290e-04
24,9.985000e-01,9.979475e-01,5.739764e-04
25,9.999840e-01,9.980290e-01,5.567678e-04
26,9.996440e-01,9.980911e-01,5.388076e-04
27,9.999080e-01,9.981584e-01,5.230371e-04
28,9.994240e-01,9.982036e-01,5.063066e-04
29,9.973280e-01,9.981734e-01,4.897471e-04
30,9.989200e-01,9.981983e-01,4.740542e-04
31,9.999160e-01,9.982537e-01,4.619891e-04
32,9.999400e-01,9.983064e-01,4.505475e-04
33,9.998400e-01,9.983528e-01,4.392848e-04
34,9.949000e-01,9.982513e-01,4.379461e-04
35,9.994320e-01,9.982850e-01,4.267307e-04
36,9.999480e-01,9.983312e-01,4.173698e-04
37,9.990320e-01,9.983502e-01,4.065190e-04
38,9.997560e-01,9.983872e-01,3.975010e-04
39,9.966600e-01,9.983429e-01,3.897679e-04
40,9.999800e-01,9.983838e-01,3.821665e-04
41,9.975200e-01,9.983627e-01,3.734256e-04
42,9.999840e-01,9.984013e-01,3.665243e-04
43,6.126000e-01,9.894292e-01,8.874407e-03
44,9.995680e-01,9.896596e-01,8.675707e-03
45,9.997440e-01,9.898837e-01,8.485807e-03
46,9.995960e-01,9.900949e-01,8.303960e-03
47,9.863760e-01,9.900157e-01,8.127657e-03
48,9.992480e-01,9.902081e-01,7.960606e-03
49,9.955640e-01,9.903174e-01,7.798895e-03
50,1.000000e+00,9.905110e-01,7.645321e-03
51,9.996040e-01,9.906893e-01,7.497491e-03
52,9.994200e-01,9.908572e-01,7.355189e-03
53,9.999320e-01,9.910285e-01,7.218404e-03
54,9.985040e-01,9.911669e-01,7.086057e-03
55,9.993600e-01,9.913159e-01,6.958785e-03
56,9.989160e-01,9.914516e-01,6.835845e-03
57,9.993520e-01,9.915902e-01,6.717323e-03
58,9.999760e-01,9.917348e-01,6.603063e-03
59,9.998320e-01,9.918720e-01,6.492572e-03
60,9.988720e-01,9.919887e-01,6.385411e-03
61,9.997640e-01,9.921161e-01,6.282004e-03
62,9.994680e-01,9.922347e-01,6.181801e-03
63,9.986240e-01,9.923361e-01,6.084509e-03
64,9.973920e-01,9.924151e-01,5.989951e-03
65,9.999360e-01,9.925308e-01,5.898915e-03
66,9.996160e-01,9.926382e-01,5.810515e-03
67,9.958560e-01,9.926862e-01,5.723989e-03
68,9.996360e-01,9.927884e-01,5.640725e-03
69,9.860840e-01,9.926912e-01,5.559812e-03
70,9.987320e-01,9.927775e-01,5.481056e-03
71,9.989120e-01,9.928639e-01,5.404539e-03
72,9.968320e-01,9.929191e-01,5.329757e-03
73,9.998000e-01,9.930133e-01,5.257580e-03
74,9.999280e-01,9.931068e-01,5.187362e-03
75,9.972040e-01,9.931614e-01,5.118485e-03
76,9.999360e-01,9.932505e-01,5.051912e-03
77,9.987080e-01,9.933214e-01,4.986800e-03
78,9.998880e-01,9.934056e-01,4.923577e-03
79,9.974280e-01,9.934565e-01,4.861517e-03
80,9.981280e-01,9.935149e-01,4.801099e-03
81,9.997000e-01,9.935913e-01,4.742433e-03
82,9.991720e-01,9.936593e-01,4.685087e-03
83,9.955000e-01,9.936815e-01,4.628692e-03
84,9.999240e-01,9.937558e-01,4.574186e-03
85,9.983760e-01,9.938102e-01,4.520695e-03
86,9.982320e-01,9.938616e-01,4.468421e-03
87,9.995000e-01,9.939264e-01,4.417530e-03
88,9.999360e-01,9.939947e-01,4.367858e-03
89,9.999240e-01,9.940613e-01,4.319289e-03
90,9.999800e-01,9.941271e-01,4.271798e-03
91,9.958600e-01,9.941461e-01,4.224897e-03
92,9.999640e-01,9.942093e-01,4.179448e-03
93,9.998040e-01,9.942695e-01,4.134940e-03
94,9.997640e-01,9.943280e-01,4.091365e-03
95,9.997760e-01,9.943853e-01,4.048700e-03
96,9.999480e-01,9.944432e-01,4.006940e-03
97,9.973760e-01,9.944735e-01,3.965746e-03
98,9.993160e-01,9.945229e-01,3.925587e-03
99,9.999960e-01,9.945782e-01,3.886324e-03
100,9.992000e-01,9.946244e-01,3.847735e-03
