BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.94568,-0.94568,0
2,-0.99048,-0.96808,0.0158392
3,-0.94992,-0.962027,0.0116589
4,-0.94416,-0.95756,0.00956161
5,-0.9732,-0.960688,0.00814488
6,-0.98696,-0.965067,0.00787693
7,-0.96032,-0.964389,0.00678078
8,-0.96864,-0.96492,0.00595397
9,-0.98664,-0.967333,0.0057608
10,-0.96264,-0.966864,0.0052038
11,-0.99632,-0.969542,0.00537574
12,-0.98904,-0.971167,0.00516749
13,-0.98768,-0.972437,0.00492364
14,-0.98552,-0.973371,0.00465979
15,-0.99016,-0.974491,0.00448154
16,-0.9444,-0.97261,0.00457908
17,-0.97384,-0.972682,0.0043103
18,-0.99776,-0.974076,0.00429009
19,-0.9688,-0.973798,0.00407327
20,-0.96616,-0.973416,0.00388747
21,-0.95784,-0.972674,0.00377245
22,-0.95824,-0.972018,0.00365758
23,-0.96368,-0.971656,0.00351648
24,-0.99456,-0.97261,0.00349706
25,-0.93648,-0.971165,0.00364358
26,-0.98592,-0.971732,0.00354737
27,-0.98056,-0.972059,0.00343102
28,-0.97816,-0.972277,0.00331539
29,-0.9576,-0.971771,0.00323947
30,-0.98032,-0.972056,0.00314399
31,-0.97952,-0.972297,0.00305178
32,-0.96768,-0.972152,0.00295982
33,-0.97104,-0.972119,0.00287032
34,-0.97104,-0.972087,0.00278608
35,-0.97568,-0.97219,0.00270836
36,-0.97136,-0.972167,0.00263323
37,-0.99096,-0.972675,0.00261059
38,-0.95936,-0.972324,0.0025653
39,-0.98384,-0.972619,0.00251646
40,-0.988,-0.973004,0.00248275
41,-0.98984,-0.973415,0.00245592
42,-0.97632,-0.973484,0.00239842
43,-0.94312,-0.972778,0.00244438
44,-0.97824,-0.972902,0.00239197
45,-0.96672,-0.972764,0.00234276
46,-0.97992,-0.97292,0.00229699
47,-0.98296,-0.973134,0.00225803
48,-0.97744,-0.973223,0.00221277
49,-0.97272,-0.973213,0.00216763
50,-0.98856,-0.97352,0.0021459
51,-0.97744,-0.973597,0.0021052
52,-0.98608,-0.973837,0.00207836
53,-0.9848,-0.974044,0.00204941
54,-0.9788,-0.974132,0.00201335
55,-0.99376,-0.974489,0.00200813
56,-0.99432,-0.974843,0.00200325
57,-0.95232,-0.974448,0.0020067
58,-0.9836,-0.974606,0.00197829
59,-0.94872,-0.974167,0.00199282
60,-0.94944,-0.973755,0.00200176
61,-0.96992,-0.973692,0.00196993
62,-0.998,-0.974084,0.00197679
63,-0.98728,-0.974293,0.00195648
64,-0.97168,-0.974252,0.00192634
65,-0.99648,-0.974594,0.00192681
66,-0.9992,-0.974967,0.00193335
67,-0.9844,-0.975108,0.00190961
68,-0.97352,-0.975085,0.00188167
69,-0.98128,-0.975174,0.00185654
70,-0.956,-0.974901,0.00185012
71,-0.99336,-0.975161,0.00184224
72,-0.9912,-0.975383,0.00183007
73,-0.96688,-0.975267,0.00180871
74,-0.97104,-0.97521,0.00178517
75,-0.95056,-0.974881,0.00179136
76,-0.9632,-0.974727,0.00177437
77,-0.97776,-0.974767,0.00175177
78,-0.98976,-0.974959,0.00173982
79,-0.95816,-0.974746,0.00173075
80,-0.95408,-0.974488,0.00172828
81,-0.97504,-0.974495,0.00170696
82,-0.98448,-0.974617,0.00169048
83,-0.98984,-0.9748,0.00168003
84,-0.98184,-0.974884,0.00166212
85,-0.94368,-0.974517,0.00168262
86,-0.99008,-0.974698,0.00167276
87,-0.98368,-0.974801,0.00165671
88,-0.99784,-0.975063,0.00165844
89,-0.96832,-0.974987,0.00164154
90,-0.98168,-0.975061,0.00162498
91,-0.97936,-0.975109,0.00160781
92,-0.98552,-0.975222,0.00159432
93,-0.98824,-0.975362,0.00158331
94,-0.96856,-0.975289,0.00156811
95,-0.98512,-0.975393,0.00155502
96,-0.99112,-0.975557,0.00154743
97,-0.94648,-0.975257,0.00156024
98,-0.97536,-0.975258,0.00154432
99,-0.97896,-0.975295,0.00152917
100,-0.98512,-0.975394,0.00151703
