BLOCK,ACTUAL_M,M_AVE,ERROR
1,0.01608,0.01608,0
2,0.00788,0.01198,0.00289914
3,0.00384,0.00926667,0.00294001
4,0.02928,0.01427,0.0048618
5,0.00064,0.011544,0.00459049
6,0.03208,0.0149667,0.00493923
7,0.00396,0.0133943,0.00447691
8,0.02332,0.014635,0.00408561
9,0.00256,0.0132933,0.00384564
10,0.00856,0.01282,0.00349008
11,0.01444,0.0129673,0.00317591
12,0.00564,0.0123567,0.00296937
13,0.0146,0.0125292,0.00274596
14,0.02748,0.0135971,0.00274965
15,0.01156,0.0134613,0.00256969
16,0.01148,0.0133375,0.00241207
17,0.0194,0.0136941,0.00229639
18,-0.00592,0.0126044,0.00241354
19,0.0144,0.0126989,0.00228836
20,0.02488,0.013308,0.00225354
21,0.02608,0.0139162,0.00222678
22,0.03116,0.0147,0.00225931
23,-0.00864,0.0136852,0.00237808
24,0.02104,0.0139917,0.00229865
25,0.0156,0.014056,0.00220761
26,0.00548,0.0137262,0.0021472
27,0.00764,0.0135007,0.00207947
28,0.00476,0.0131886,0.0020285
29,-0.01468,0.0122276,0.0021743
30,0.01288,0.0122493,0.00210193
31,0.0066,0.0120671,0.00204201
32,0.0206,0.0123337,0.00199553
33,0.02876,0.0128315,0.00199618
34,-0.00692,0.0122506,0.00202023
35,-0.00664,0.0117109,0.00203333
36,0.02252,0.0120111,0.00199889
37,0.02444,0.012347,0.00197289
38,0.02864,0.0127758,0.00196701
39,0.006,0.0126021,0.00192424
40,0.00964,0.012528,0.00187755
41,0.04264,0.0132624,0.00197017
42,0.01564,0.013319,0.00192408
43,0.0146,0.0133488,0.00187956
44,-0.00116,0.0130191,0.00186555
45,0.01392,0.0130391,0.0018242
46,0.03008,0.0134096,0.00182177
47,0.02584,0.013674,0.0018021
48,0.01812,0.0137667,0.00176694
49,0.00432,0.0135739,0.00174136
50,0.00428,0.013388,0.00171643
51,0.00784,0.0132792,0.00168622
52,0.01908,0.0133908,0.00165748
53,0.0112,0.0133494,0.00162672
54,0.0142,0.0133652,0.00159667
55,0.01108,0.0133236,0.00156818
56,0.03424,0.0136971,0.00158403
57,0.02408,0.0138793,0.00156668
58,0.00064,0.013651,0.00155621
59,0.01504,0.0136746,0.00153001
60,0.00796,0.0135793,0.00150747
61,0.01144,0.0135443,0.00148317
62,-0.00512,0.0132432,0.00148948
63,0.01596,0.0132863,0.00146646
64,0.00816,0.0132062,0.00144574
65,0.00012,0.0130049,0.00143744
66,0.03872,0.0133945,0.00146752
67,0.01804,0.0134639,0.00144725
68,-0.01048,0.0131118,0.00146818
69,0.0192,0.0132,0.00144955
70,0.02168,0.0133211,0.0014339
71,0.00536,0.013209,0.00141808
72,0.00796,0.0131361,0.00140025
73,0.01736,0.013194,0.00138227
74,0.00628,0.0131005,0.00136674
75,0.00856,0.01304,0.00134986
76,0.01052,0.0130068,0.00133251
77,0.00548,0.0129091,0.00131878
78,0.01448,0.0129292,0.00130203
79,0.00304,0.0128041,0.00129155
80,0.03404,0.0130695,0.0013024
81,0.00792,0.0130059,0.00128787
82,0.01716,0.0130566,0.00127316
83,0.00932,0.0130116,0.00125862
84,0.02424,0.0131452,0.00125071
85,0.00656,0.0130678,0.00123839
86,0.02784,0.0132395,0.00123585
87,0.007,0.0131678,0.00122372
88,0.01372,0.0131741,0.00120983
89,0.0208,0.0132598,0.00119927
90,0.02744,0.0134173,0.00119625
91,-0.0024,0.0132435,0.00119567
92,0.02348,0.0133548,0.00118784
93,0.01992,0.0134254,0.00117716
94,-0.00652,0.0132132,0.0011836
95,0.02116,0.0132968,0.0011741
96,-0.01056,0.0130483,0.00118788
97,0.02624,0.0131843,0.00118339
98,0.022,0.0132743,0.00117473
99,0.01144,0.0132558,0.00116301
100,0.0164,0.0132872,0.0011518
