BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.416747e+00,1.416747e+00,0.000000e+00
2,1.438914e+00,1.427831e+00,7.837341e-03
3,1.428935e+00,1.428199e+00,5.233528e-03
4,1.382245e+00,1.416710e+00,1.069555e-02
5,1.455310e+00,1.424430e+00,1.099506e-02
6,1.469988e+00,1.432023e+00,1.148896e-02
7,1.437086e+00,1.432746e+00,9.870415e-03
8,1.374559e+00,1.425473e+00,1.099457e-02
9,1.438633e+00,1.426935e+00,9.869703e-03
10,1.381902e+00,1.422432e+00,9.856712e-03
11,1.428669e+00,1.422999e+00,8.976943e-03
12,1.375004e+00,1.418999e+00,9.076216e-03
13,1.436314e+00,1.420331e+00,8.475211e-03
14,1.382645e+00,1.417639e+00,8.286314e-03
15,1.373714e+00,1.414711e+00,8.235083e-03
16,1.404371e+00,1.414065e+00,7.745704e-03
17,1.408482e+00,1.413736e+00,7.297034e-03
18,1.397996e+00,1.412862e+00,6.943843e-03
19,1.428841e+00,1.413703e+00,6.629110e-03
20,1.402176e+00,1.413127e+00,6.322661e-03
21,1.420849e+00,1.413494e+00,6.032267e-03
22,1.445780e+00,1.414962e+00,5.933895e-03
23,1.442237e+00,1.416148e+00,5.793184e-03
24,1.441527e+00,1.417205e+00,5.647487e-03
25,1.445298e+00,1.418329e+00,5.532254e-03
26,1.427555e+00,1.418684e+00,5.330844e-03
27,1.441531e+00,1.419530e+00,5.200130e-03
28,1.460731e+00,1.421001e+00,5.218446e-03
29,1.463082e+00,1.422452e+00,5.236354e-03
30,1.394714e+00,1.421528e+00,5.142791e-03
31,1.369792e+00,1.419859e+00,5.240693e-03
32,1.342135e+00,1.417430e+00,5.611616e-03
33,1.426331e+00,1.417700e+00,5.448045e-03
34,1.452261e+00,1.418716e+00,5.381805e-03
35,1.428478e+00,1.418995e+00,5.235261e-03
36,1.371943e+00,1.417688e+00,5.250453e-03
37,1.428090e+00,1.417969e+00,5.116069e-03
38,1.441918e+00,1.418599e+00,5.020105e-03
39,1.429727e+00,1.418885e+00,4.899485e-03
40,1.436869e+00,1.419334e+00,4.797584e-03
41,1.398971e+00,1.418838e+00,4.706207e-03
42,1.409286e+00,1.418610e+00,4.599647e-03
43,1.413849e+00,1.418500e+00,4.494011e-03
44,1.436355e+00,1.418905e+00,4.410158e-03
45,1.429747e+00,1.419146e+00,4.318730e-03
46,1.423008e+00,1.419230e+00,4.225661e-03
47,1.377351e+00,1.418339e+00,4.228655e-03
48,1.385735e+00,1.417660e+00,4.194759e-03
49,1.368004e+00,1.416647e+00,4.229790e-03
50,1.422012e+00,1.416754e+00,4.146555e-03
51,1.456086e+00,1.417525e+00,4.136347e-03
52,1.388339e+00,1.416964e+00,4.094705e-03
53,1.391792e+00,1.416489e+00,4.044897e-03
54,1.348380e+00,1.415228e+00,4.161996e-03
55,1.412755e+00,1.415183e+00,4.086566e-03
56,1.411690e+00,1.415120e+00,4.014067e-03
57,1.455869e+00,1.415835e+00,4.006800e-03
58,1.383490e+00,1.415277e+00,3.976338e-03
59,1.455278e+00,1.415955e+00,3.966318e-03
60,1.417241e+00,1.415977e+00,3.900271e-03
61,1.354037e+00,1.414961e+00,3.966308e-03
62,1.451090e+00,1.415544e+00,3.944908e-03
63,1.393367e+00,1.415192e+00,3.897965e-03
64,1.445441e+00,1.415665e+00,3.865607e-03
65,1.464641e+00,1.416418e+00,3.878874e-03
66,1.390567e+00,1.416027e+00,3.839828e-03
67,1.425600e+00,1.416169e+00,3.785175e-03
68,1.398657e+00,1.415912e+00,3.738261e-03
69,1.425555e+00,1.416052e+00,3.686695e-03
70,1.429233e+00,1.416240e+00,3.638833e-03
71,1.460620e+00,1.416865e+00,3.640874e-03
72,1.413649e+00,1.416820e+00,3.590580e-03
73,1.477114e+00,1.417646e+00,3.635149e-03
74,1.353735e+00,1.416783e+00,3.687198e-03
75,1.426029e+00,1.416906e+00,3.640095e-03
76,1.399241e+00,1.416674e+00,3.599613e-03
77,1.476143e+00,1.417446e+00,3.634775e-03
78,1.423069e+00,1.417518e+00,3.588891e-03
79,1.410943e+00,1.417435e+00,3.544427e-03
80,1.409167e+00,1.417331e+00,3.501627e-03
81,1.441253e+00,1.417627e+00,3.470829e-03
82,1.417931e+00,1.417630e+00,3.428504e-03
83,1.390151e+00,1.417299e+00,3.403145e-03
84,1.410388e+00,1.417217e+00,3.363626e-03
85,1.398012e+00,1.416991e+00,3.331633e-03
86,1.413682e+00,1.416953e+00,3.293115e-03
87,1.420269e+00,1.416991e+00,3.255484e-03
88,1.412710e+00,1.416942e+00,3.218853e-03
89,1.433110e+00,1.417124e+00,3.187809e-03
90,1.424429e+00,1.417205e+00,3.153422e-03
91,1.424506e+00,1.417285e+00,3.119789e-03
92,1.473127e+00,1.417892e+00,3.144369e-03
93,1.373322e+00,1.417413e+00,3.146868e-03
94,1.456955e+00,1.417834e+00,3.141381e-03
95,1.440935e+00,1.418077e+00,3.117712e-03
96,1.405563e+00,1.417946e+00,3.087959e-03
97,1.436200e+00,1.418135e+00,3.061853e-03
98,1.398029e+00,1.417929e+00,3.037476e-03
99,1.447233e+00,1.418225e+00,3.021181e-03
100,1.447216e+00,1.418515e+00,3.004847e-03
