BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-4.205598e-01,-4.205598e-01,0.000000e+00
2,-4.186313e-01,-4.195955e-01,6.818206e-04
3,-4.179406e-01,-4.190439e-01,6.399172e-04
4,-4.161845e-01,-4.183290e-01,7.833229e-04
5,-4.198531e-01,-4.186338e-01,6.833980e-04
6,-4.217000e-01,-4.191449e-01,7.361738e-04
7,-4.163952e-01,-4.187521e-01,7.283030e-04
8,-4.212414e-01,-4.190632e-01,7.005900e-04
9,-4.182688e-01,-4.189750e-01,6.282827e-04
10,-4.203474e-01,-4.191122e-01,5.802502e-04
11,-4.198746e-01,-4.191815e-01,5.316239e-04
12,-4.180141e-01,-4.190842e-01,4.961435e-04
13,-4.249398e-01,-4.195347e-01,6.301007e-04
14,-4.212089e-01,-4.196542e-01,5.963339e-04
15,-4.212248e-01,-4.197589e-01,5.656955e-04
16,-4.189386e-01,-4.197077e-01,5.326582e-04
17,-4.185842e-01,-4.196416e-01,5.054081e-04
18,-4.174859e-01,-4.195218e-01,4.913138e-04
19,-4.199750e-01,-4.195457e-01,4.660337e-04
20,-4.193172e-01,-4.195343e-01,4.428720e-04
21,-4.190870e-01,-4.195130e-01,4.222946e-04
22,-4.212907e-01,-4.195938e-01,4.107580e-04
23,-4.212296e-01,-4.196649e-01,3.990090e-04
24,-4.225645e-01,-4.197857e-01,4.002570e-04
25,-4.186720e-01,-4.197412e-01,3.867178e-04
26,-4.158132e-01,-4.195901e-01,4.002673e-04
27,-4.212254e-01,-4.196506e-01,3.899978e-04
28,-4.198706e-01,-4.196585e-01,3.761484e-04
29,-4.190719e-01,-4.196383e-01,3.637212e-04
30,-4.171197e-01,-4.195543e-01,3.611562e-04
31,-4.195828e-01,-4.195552e-01,3.495071e-04
32,-4.184023e-01,-4.195192e-01,3.404370e-04
33,-4.156409e-01,-4.194017e-01,3.498189e-04
34,-4.195614e-01,-4.194064e-01,3.395617e-04
35,-4.167146e-01,-4.193295e-01,3.384576e-04
36,-4.198318e-01,-4.193434e-01,3.293435e-04
37,-4.201075e-01,-4.193641e-01,3.210891e-04
38,-4.189843e-01,-4.193541e-01,3.127949e-04
39,-4.199136e-01,-4.193684e-01,3.051033e-04
40,-4.177839e-01,-4.193288e-01,3.000363e-04
41,-4.201505e-01,-4.193489e-01,2.933868e-04
42,-4.185309e-01,-4.193294e-01,2.870471e-04
43,-4.182650e-01,-4.193046e-01,2.814368e-04
44,-4.175670e-01,-4.192651e-01,2.777973e-04
45,-4.218423e-01,-4.193224e-01,2.774647e-04
46,-4.190458e-01,-4.193164e-01,2.714980e-04
47,-4.204424e-01,-4.193404e-01,2.667764e-04
48,-4.172751e-01,-4.192973e-01,2.646654e-04
49,-4.215230e-01,-4.193427e-01,2.631327e-04
50,-4.216851e-01,-4.193896e-01,2.620072e-04
51,-4.176986e-01,-4.193564e-01,2.589592e-04
52,-4.200454e-01,-4.193697e-01,2.543179e-04
53,-4.222730e-01,-4.194245e-01,2.553511e-04
54,-4.163319e-01,-4.193672e-01,2.569643e-04
55,-4.230275e-01,-4.194337e-01,2.607679e-04
56,-4.222471e-01,-4.194840e-01,2.609059e-04
57,-4.175757e-01,-4.194505e-01,2.584676e-04
58,-4.190828e-01,-4.194442e-01,2.540890e-04
59,-4.202159e-01,-4.194573e-01,2.501189e-04
60,-4.214126e-01,-4.194898e-01,2.480642e-04
61,-4.197088e-01,-4.194934e-01,2.440235e-04
62,-4.202582e-01,-4.195058e-01,2.403993e-04
63,-4.202124e-01,-4.195170e-01,2.368449e-04
64,-4.161958e-01,-4.194651e-01,2.387617e-04
65,-4.189497e-01,-4.194572e-01,2.352201e-04
66,-4.173495e-01,-4.194252e-01,2.338138e-04
67,-4.196107e-01,-4.194280e-01,2.303404e-04
68,-4.184122e-01,-4.194131e-01,2.274370e-04
69,-4.187299e-01,-4.194032e-01,2.243562e-04
70,-4.206016e-01,-4.194203e-01,2.218033e-04
71,-4.201552e-01,-4.194306e-01,2.189208e-04
72,-4.203041e-01,-4.194428e-01,2.162160e-04
73,-4.238399e-01,-4.195030e-01,2.214857e-04
74,-4.216686e-01,-4.195323e-01,2.204175e-04
75,-4.213281e-01,-4.195562e-01,2.187753e-04
76,-4.176460e-01,-4.195311e-01,2.173357e-04
77,-4.204798e-01,-4.195434e-01,2.148621e-04
78,-4.213469e-01,-4.195665e-01,2.133479e-04
79,-4.173478e-01,-4.195384e-01,2.124877e-04
80,-4.209146e-01,-4.195556e-01,2.105268e-04
81,-4.191624e-01,-4.195508e-01,2.079837e-04
82,-4.188894e-01,-4.195427e-01,2.056036e-04
83,-4.195282e-01,-4.195425e-01,2.031266e-04
84,-4.218326e-01,-4.195698e-01,2.025296e-04
85,-4.221124e-01,-4.195997e-01,2.023439e-04
86,-4.185189e-01,-4.195871e-01,2.003810e-04
87,-4.209331e-01,-4.196026e-01,1.986741e-04
88,-4.214134e-01,-4.196232e-01,1.974792e-04
89,-4.188321e-01,-4.196143e-01,1.954603e-04
90,-4.179289e-01,-4.195956e-01,1.941835e-04
91,-4.179148e-01,-4.195771e-01,1.929260e-04
92,-4.218434e-01,-4.196017e-01,1.923952e-04
93,-4.200377e-01,-4.196064e-01,1.903835e-04
94,-4.200509e-01,-4.196111e-01,1.884169e-04
95,-4.191726e-01,-4.196065e-01,1.864901e-04
96,-4.163074e-01,-4.195722e-01,1.876872e-04
97,-4.222075e-01,-4.195993e-01,1.877083e-04
98,-4.211598e-01,-4.196153e-01,1.864671e-04
99,-4.196920e-01,-4.196160e-01,1.845852e-04
100,-4.202930e-01,-4.196228e-01,1.828635e-04
