BLOCK,ACTUAL_M,M_AVE,ERROR
1,9.560680e-01,9.560680e-01,0.000000e+00
2,9.877760e-01,9.719220e-01,1.121047e-02
3,9.888920e-01,9.775787e-01,8.785632e-03
4,9.097160e-01,9.606130e-01,1.610259e-02
5,9.595800e-01,9.604064e-01,1.288339e-02
6,8.163120e-01,9.363907e-01,2.441095e-02
7,8.735840e-01,9.274183e-01,2.251229e-02
8,9.395840e-01,9.289390e-01,1.974955e-02
9,9.229640e-01,9.282751e-01,1.756631e-02
10,8.727960e-01,9.227272e-01,1.666275e-02
11,8.194560e-01,9.133389e-01,1.759511e-02
12,9.697480e-01,9.180397e-01,1.674502e-02
13,7.904720e-01,9.082268e-01,1.810532e-02
14,9.427880e-01,9.106954e-01,1.697955e-02
15,8.858480e-01,9.090389e-01,1.592818e-02
16,9.804160e-01,9.135000e-01,1.554483e-02
17,9.901040e-01,9.180061e-01,1.526959e-02
18,9.548960e-01,9.200556e-01,1.455816e-02
19,9.369640e-01,9.209455e-01,1.381911e-02
20,8.382800e-01,9.168122e-01,1.373238e-02
21,9.487880e-01,9.183349e-01,1.316260e-02
22,9.401200e-01,9.193251e-01,1.260150e-02
23,9.631560e-01,9.212308e-01,1.219685e-02
24,9.408880e-01,9.220498e-01,1.171612e-02
25,9.583840e-01,9.235032e-01,1.133726e-02
26,9.435280e-01,9.242734e-01,1.092734e-02
27,9.722440e-01,9.260501e-01,1.066608e-02
28,9.575960e-01,9.271767e-01,1.034448e-02
29,6.703320e-01,9.183200e-01,1.324735e-02
30,9.559680e-01,9.195749e-01,1.286507e-02
31,9.728880e-01,9.212947e-01,1.256449e-02
32,7.278120e-01,9.152484e-01,1.354879e-02
33,9.743240e-01,9.170385e-01,1.325596e-02
34,8.761160e-01,9.158349e-01,1.292060e-02
35,9.631120e-01,9.171857e-01,1.262185e-02
36,9.817400e-01,9.189789e-01,1.239797e-02
37,9.876480e-01,9.208348e-01,1.220101e-02
38,9.620240e-01,9.219187e-01,1.192798e-02
39,7.992160e-01,9.187725e-01,1.202992e-02
40,9.518160e-01,9.195986e-01,1.175750e-02
41,8.830160e-01,9.187063e-01,1.150454e-02
42,7.787880e-01,9.153750e-01,1.170302e-02
43,9.363400e-01,9.158625e-01,1.144101e-02
44,9.626720e-01,9.169264e-01,1.123034e-02
45,9.133720e-01,9.168474e-01,1.098106e-02
46,9.419320e-01,9.173927e-01,1.075587e-02
47,9.347960e-01,9.177630e-01,1.053339e-02
48,8.441520e-01,9.162294e-01,1.042498e-02
49,9.168320e-01,9.162417e-01,1.021224e-02
50,8.671800e-01,9.152605e-01,1.005502e-02
51,9.607680e-01,9.161528e-01,9.897378e-03
52,9.819200e-01,9.174175e-01,9.787520e-03
53,9.505600e-01,9.180429e-01,9.622805e-03
54,9.774320e-01,9.191427e-01,9.507246e-03
55,9.777840e-01,9.202089e-01,9.393982e-03
56,8.122760e-01,9.182815e-01,9.421879e-03
57,9.251040e-01,9.184012e-01,9.257343e-03
58,9.757320e-01,9.193897e-01,9.150353e-03
59,8.182600e-01,9.176756e-01,9.154396e-03
60,6.095960e-01,9.125409e-01,1.034206e-02
61,9.814520e-01,9.136706e-01,1.023403e-02
62,9.511080e-01,9.142745e-01,1.008676e-02
63,9.711440e-01,9.151771e-01,9.966964e-03
64,8.549840e-01,9.142366e-01,9.855505e-03
65,7.411480e-01,9.115737e-01,1.005720e-02
66,9.785320e-01,9.125882e-01,9.955857e-03
67,9.492200e-01,9.131350e-01,9.822263e-03
68,9.082960e-01,9.130638e-01,9.678076e-03
69,9.758600e-01,9.139739e-01,9.580509e-03
70,9.381080e-01,9.143187e-01,9.449846e-03
71,9.715440e-01,9.151247e-01,9.351059e-03
72,9.228560e-01,9.152321e-01,9.221799e-03
73,9.595720e-01,9.158395e-01,9.115455e-03
74,9.746240e-01,9.166338e-01,9.026821e-03
75,9.453120e-01,9.170162e-01,8.914558e-03
76,9.458040e-01,9.173950e-01,8.805305e-03
77,9.662080e-01,9.180289e-01,8.713741e-03
78,9.313720e-01,9.182000e-01,8.603705e-03
79,5.229400e-01,9.131967e-01,9.842643e-03
80,9.692720e-01,9.138977e-01,9.744537e-03
81,8.970960e-01,9.136902e-01,9.626442e-03
82,7.941320e-01,9.122322e-01,9.618829e-03
83,9.755960e-01,9.129956e-01,9.533187e-03
84,9.902240e-01,9.139150e-01,9.463926e-03
85,9.551960e-01,9.144007e-01,9.365038e-03
86,9.221920e-01,9.144913e-01,9.256581e-03
87,9.243680e-01,9.146048e-01,9.150879e-03
88,9.358320e-01,9.148460e-01,9.050071e-03
89,9.569280e-01,9.153188e-01,8.960728e-03
90,9.875240e-01,9.161211e-01,8.897007e-03
91,9.576400e-01,9.165774e-01,8.810928e-03
92,9.757120e-01,9.172201e-01,8.738571e-03
93,9.930840e-01,9.180359e-01,8.682599e-03
94,9.625560e-01,9.185095e-01,8.603139e-03
95,9.600560e-01,9.189468e-01,8.523688e-03
96,9.465280e-01,9.192341e-01,8.439740e-03
97,9.634480e-01,9.196899e-01,8.365032e-03
98,9.529600e-01,9.200294e-01,8.286561e-03
99,9.836840e-01,9.206724e-01,8.227766e-03
100,7.705200e-01,9.191709e-01,8.281365e-03
