BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,1.39826,1.39826,0
2,1.3982,1.39823,2.10923e-05
3,1.39809,1.39818,4.0137e-05
4,1.398,1.39814,4.89662e-05
5,1.39816,1.39814,3.93387e-05
6,1.39814,1.39814,3.2793e-05
7,1.3982,1.39815,2.90528e-05
8,1.3982,1.39815,2.61167e-05
9,1.39821,1.39816,2.40118e-05
10,1.39807,1.39815,2.31718e-05
11,1.39812,1.39815,2.11933e-05
12,1.39818,1.39815,1.95539e-05
13,1.3982,1.39816,1.8423e-05
14,1.39815,1.39816,1.71074e-05
15,1.39814,1.39815,1.60116e-05
16,1.39809,1.39815,1.54839e-05
17,1.39813,1.39815,1.46301e-05
18,1.39811,1.39815,1.39738e-05
19,1.39816,1.39815,1.32587e-05
20,1.39817,1.39815,1.2655e-05
21,1.39809,1.39815,1.23174e-05
22,1.39808,1.39814,1.21412e-05
23,1.39814,1.39814,1.16133e-05
24,1.39794,1.39813,1.38575e-05
25,1.39803,1.39813,1.39074e-05
26,1.39814,1.39813,1.33767e-05
27,1.39817,1.39813,1.29475e-05
28,1.39807,1.39813,1.26557e-05
29,1.39812,1.39813,1.22262e-05
30,1.39819,1.39813,1.19806e-05
31,1.3981,1.39813,1.16463e-05
32,1.39812,1.39813,1.12864e-05
33,1.39807,1.39813,1.10934e-05
34,1.39818,1.39813,1.087e-05
35,1.39808,1.39813,1.06385e-05
36,1.39816,1.39813,1.03725e-05
37,1.39807,1.39813,1.0233e-05
38,1.39811,1.39813,9.97161e-06
39,1.39818,1.39813,9.79455e-06
40,1.3981,1.39813,9.57657e-06
41,1.39813,1.39813,9.34363e-06
42,1.39813,1.39813,9.12178e-06
43,1.39814,1.39813,8.91689e-06
44,1.39812,1.39813,8.71467e-06
45,1.39802,1.39813,8.85899e-06
46,1.39818,1.39813,8.75893e-06
47,1.39805,1.39813,8.71039e-06
48,1.39815,1.39813,8.54831e-06
49,1.39818,1.39813,8.43584e-06
50,1.39803,1.39813,8.48295e-06
51,1.39817,1.39813,8.35334e-06
52,1.39805,1.39812,8.30544e-06
53,1.39818,1.39813,8.22545e-06
54,1.39797,1.39812,8.54389e-06
55,1.39798,1.39812,8.80125e-06
56,1.39799,1.39812,8.95454e-06
57,1.39818,1.39812,8.85535e-06
58,1.39808,1.39812,8.72285e-06
59,1.39821,1.39812,8.70997e-06
60,1.39816,1.39812,8.59596e-06
61,1.39813,1.39812,8.45765e-06
62,1.39815,1.39812,8.33061e-06
63,1.39813,1.39812,8.19902e-06
64,1.39818,1.39812,8.1162e-06
65,1.3981,1.39812,7.99883e-06
66,1.39808,1.39812,7.89974e-06
67,1.39814,1.39812,7.78633e-06
68,1.39806,1.39812,7.73258e-06
69,1.39819,1.39812,7.68314e-06
70,1.39794,1.39812,7.98033e-06
71,1.39801,1.39812,8.02568e-06
72,1.39808,1.39812,7.93035e-06
73,1.39802,1.39812,7.92338e-06
74,1.39805,1.39811,7.8612e-06
75,1.39819,1.39812,7.82355e-06
76,1.39823,1.39812,7.85179e-06
77,1.3981,1.39812,7.753e-06
78,1.39797,1.39811,7.89039e-06
79,1.39817,1.39812,7.81613e-06
80,1.3982,1.39812,7.78219e-06
81,1.39806,1.39812,7.71593e-06
82,1.3982,1.39812,7.68565e-06
83,1.39819,1.39812,7.63756e-06
84,1.39826,1.39812,7.72837e-06
85,1.39823,1.39812,7.74196e-06
86,1.39814,1.39812,7.65422e-06
87,1.3981,1.39812,7.57191e-06
88,1.39817,1.39812,7.50497e-06
89,1.398,1.39812,7.54725e-06
90,1.39813,1.39812,7.46437e-06
91,1.3981,1.39812,7.38671e-06
92,1.39813,1.39812,7.30754e-06
93,1.3982,1.39812,7.27996e-06
94,1.39809,1.39812,7.2101e-06
95,1.398,1.39812,7.24648e-06
96,1.39802,1.39812,7.24435e-06
97,1.39817,1.39812,7.18868e-06
98,1.39817,1.39812,7.1364e-06
99,1.39811,1.39812,7.06457e-06
100,1.39823,1.39812,7.08203e-06
