BLOCK,ACTUAL_PE,PE_AVE,ERROR
160,-0.398866,-0.391501,0.00453468
161,-0.430525,-0.391744,0.00451299
162,-0.474081,-0.392252,0.00451366
163,-0.414782,-0.39239,0.00448809
164,-0.394372,-0.392402,0.00446074
165,-0.396563,-0.392427,0.00443377
166,-0.473167,-0.392914,0.00443366
167,-0.446355,-0.393234,0.00441865
168,-0.451967,-0.393583,0.00440615
169,-0.479684,-0.394093,0.00440944
170,-0.47048,-0.394542,0.00440633
171,-0.448679,-0.394859,0.00439192
172,-0.464249,-0.395262,0.00438488
173,-0.511915,-0.395937,0.00441107
174,-0.472628,-0.396377,0.00440769
175,-0.436364,-0.396606,0.00438842
176,-0.406152,-0.39666,0.00436382
177,-0.433063,-0.396866,0.00434401
178,-0.481513,-0.397341,0.00434556
179,-0.461615,-0.3977,0.00433609
180,-0.392829,-0.397673,0.00431209
181,-0.400064,-0.397687,0.00428828
182,-0.463101,-0.398046,0.00427976
183,-0.44755,-0.398316,0.00426491
184,-0.436225,-0.398522,0.0042467
185,-0.41718,-0.398623,0.00422495
186,-0.44201,-0.398857,0.00420867
187,-0.462266,-0.399196,0.0041998
188,-0.408303,-0.399244,0.00417774
189,-0.419698,-0.399352,0.00415703
190,-0.442906,-0.399582,0.00414147
191,-0.427024,-0.399725,0.00412228
192,-0.395844,-0.399705,0.00410086
193,-0.447935,-0.399955,0.00408722
194,-0.385231,-0.399879,0.00406685
195,-0.380383,-0.399779,0.00404723
196,-0.392084,-0.39974,0.00402677
197,-0.407729,-0.39978,0.00400653
198,-0.409728,-0.399831,0.00398661
199,-0.386923,-0.399766,0.00396711
200,-0.40028,-0.399768,0.00394727
201,-0.412775,-0.399833,0.00392816
202,-0.422756,-0.399946,0.00391036
203,-0.405286,-0.399973,0.00389118
204,-0.39997,-0.399973,0.00387211
205,-0.444488,-0.40019,0.0038593
206,-0.450472,-0.400434,0.00384828
207,-0.420979,-0.400533,0.00383097
208,-0.462771,-0.400832,0.00382422
209,-0.498754,-0.401301,0.00383451
210,-0.479976,-0.401676,0.00383451
211,-0.469141,-0.401995,0.00382965
212,-0.48816,-0.402402,0.00383309
213,-0.488421,-0.402806,0.00383631
214,-0.44592,-0.403007,0.00382367
215,-0.43713,-0.403166,0.00380918
216,-0.477081,-0.403508,0.00380688
217,-0.501671,-0.40396,0.00381612
218,-0.494833,-0.404377,0.00382131
219,-0.479733,-0.404721,0.00381933
220,-0.407766,-0.404735,0.00380199
221,-0.435912,-0.404876,0.0037874
222,-0.452442,-0.405091,0.0037764
223,-0.469662,-0.40538,0.00377055
224,-0.424751,-0.405467,0.00375471
225,-0.437701,-0.40561,0.00374075
226,-0.426531,-0.405702,0.00372534
227,-0.425056,-0.405788,0.00370991
228,-0.434692,-0.405914,0.0036958
229,-0.476194,-0.406221,0.00369238
230,-0.467461,-0.406488,0.00368592
231,-0.429113,-0.406586,0.00367126
232,-0.406767,-0.406586,0.00365544
233,-0.373151,-0.406443,0.00364257
234,-0.349886,-0.406201,0.00363501
235,-0.319172,-0.405831,0.00363836
236,-0.318762,-0.405462,0.0036416
237,-0.355613,-0.405252,0.0036323
238,-0.385903,-0.40517,0.00361795
239,-0.393103,-0.40512,0.00360316
240,-0.380446,-0.405017,0.00358962
241,-0.376837,-0.4049,0.00357663
242,-0.379338,-0.404794,0.00356341
243,-0.413439,-0.40483,0.00354892
244,-0.435434,-0.404955,0.00353659
245,-0.429838,-0.405057,0.00352361
246,-0.437306,-0.405188,0.00351173
247,-0.407555,-0.405198,0.00349752
248,-0.38501,-0.405116,0.00348437
249,-0.394118,-0.405072,0.00347065
250,-0.392448,-0.405022,0.00345714
251,-0.399545,-0.405,0.00344343
252,-0.382118,-0.404909,0.00343097
253,-0.420378,-0.40497,0.00341795
254,-0.431285,-0.405074,0.00340606
255,-0.424475,-0.40515,0.00339356
256,-0.394151,-0.405107,0.00338057
257,-0.415016,-0.405145,0.00336764
258,-0.440754,-0.405283,0.00335741
259,-0.401493,-0.405269,0.00334448
260,-0.407193,-0.405276,0.00333163
261,-0.422366,-0.405342,0.0033195
262,-0.390246,-0.405284,0.00330733
263,-0.408124,-0.405295,0.00329478
264,-0.395547,-0.405258,0.0032825
265,-0.35956,-0.405085,0.00327464
266,-0.391027,-0.405033,0.00326276
267,-0.392455,-0.404985,0.00325088
268,-0.375482,-0.404875,0.00324061
269,-0.378745,-0.404778,0.00323002
270,-0.41782,-0.404827,0.00321842
271,-0.392023,-0.404779,0.00320689
272,-0.398768,-0.404757,0.00319518
273,-0.430903,-0.404853,0.00318491
274,-0.402784,-0.404845,0.00317329
275,-0.386205,-0.404778,0.00316248
276,-0.436229,-0.404892,0.00315307
277,-0.439634,-0.405017,0.00314418
278,-0.434642,-0.405124,0.00313468
279,-0.498842,-0.405459,0.00314139
280,-0.467969,-0.405683,0.00313809
281,-0.439281,-0.405802,0.0031292
282,-0.414952,-0.405835,0.00311827
283,-0.450012,-0.405991,0.00311116
284,-0.446144,-0.406132,0.00310341
