BLOCK,ACTUAL_P,P_AVE,ERROR
161,0.0539551,0.0526322,0.000149858
162,0.055401,0.0526493,0.000149904
163,0.0534225,0.052654,0.00014906
164,0.0527437,0.0526546,0.000148152
165,0.0527897,0.0526554,0.000147256
166,0.0553055,0.0526713,0.000147232
167,0.0544506,0.052682,0.000146735
168,0.054653,0.0526937,0.00014633
169,0.0555771,0.0527108,0.000146455
170,0.0552339,0.0527256,0.000146344
171,0.0544651,0.0527358,0.000145841
172,0.0550342,0.0527492,0.000145604
173,0.0566734,0.0527718,0.000146519
174,0.0553268,0.0527865,0.000146411
175,0.0541324,0.0527942,0.000145776
176,0.0530732,0.0527958,0.000144956
177,0.0539429,0.0528023,0.000144282
178,0.0556389,0.0528182,0.000144349
179,0.0549317,0.05283,0.000144025
180,0.0526227,0.0528289,0.000143229
181,0.0528672,0.0528291,0.000142438
182,0.0550022,0.052841,0.000142155
183,0.0545101,0.0528501,0.00014167
184,0.0541616,0.0528573,0.00014108
185,0.0534412,0.0528604,0.000140352
186,0.0542672,0.052868,0.000139801
187,0.0549709,0.0528792,0.000139505
188,0.0531475,0.0528807,0.000138771
189,0.0535794,0.0528844,0.000138086
190,0.054287,0.0528917,0.000137556
191,0.053825,0.0528966,0.000136923
192,0.0527748,0.052896,0.000136211
193,0.0545063,0.0529043,0.00013576
194,0.0524008,0.0529017,0.000135085
195,0.0522549,0.0528984,0.000134433
196,0.0526526,0.0528972,0.000133753
197,0.0531253,0.0528983,0.000133079
198,0.0532781,0.0529003,0.000132421
199,0.0524433,0.052898,0.000131776
200,0.0529575,0.0528983,0.000131117
201,0.0533034,0.0529003,0.00013048
202,0.0537026,0.0529042,0.000129895
203,0.0530995,0.0529052,0.000129258
204,0.0528792,0.0529051,0.000128625
205,0.0543892,0.0529123,0.000128201
206,0.0546257,0.0529206,0.000127848
207,0.0536038,0.0529239,0.000127273
208,0.0549972,0.0529339,0.000127051
209,0.0562048,0.0529496,0.000127403
210,0.0555678,0.052962,0.000127405
211,0.0552331,0.0529728,0.000127255
212,0.0558492,0.0529863,0.000127376
213,0.0558514,0.0529998,0.000127486
214,0.0543848,0.0530063,0.000127055
215,0.054134,0.0530115,0.000126572
216,0.0554866,0.053023,0.000126504
217,0.0562679,0.0530379,0.000126802
218,0.0560545,0.0530518,0.000126973
219,0.0555739,0.0530633,0.000126914
220,0.0530896,0.0530634,0.000126337
221,0.0540853,0.053068,0.00012585
222,0.0546869,0.0530753,0.000125494
223,0.0552052,0.0530849,0.000125295
224,0.0536705,0.0530875,0.000124763
225,0.0541426,0.0530922,0.000124296
226,0.0537635,0.0530951,0.000123782
227,0.053727,0.0530979,0.000123268
228,0.0540424,0.0531021,0.000122797
229,0.0555326,0.0531127,0.000122718
230,0.0551183,0.0531214,0.000122494
231,0.0538887,0.0531247,0.000122009
232,0.0531321,0.0531248,0.000121483
233,0.0520191,0.05312,0.000121054
234,0.0512524,0.053112,0.0001208
235,0.0502424,0.0530998,0.000120901
236,0.0502375,0.0530877,0.000120996
237,0.0514217,0.0530807,0.000120689
238,0.0524355,0.053078,0.000120213
239,0.0526772,0.0530763,0.000119721
240,0.0522701,0.0530729,0.00011927
241,0.052101,0.0530689,0.000118843
242,0.0522141,0.0530654,0.000118404
243,0.0533373,0.0530665,0.000117922
244,0.054075,0.0530706,0.000117511
245,0.0539248,0.0530741,0.000117083
246,0.0542039,0.0530787,0.000116698
247,0.0531763,0.0530791,0.000116226
248,0.0524107,0.0530764,0.000115788
249,0.0527379,0.053075,0.000115331
250,0.0526316,0.0530732,0.000114884
251,0.052907,0.0530726,0.000114428
252,0.0522879,0.0530695,0.000114016
253,0.0535946,0.0530715,0.000113584
254,0.0538975,0.0530748,0.000113184
255,0.0537248,0.0530773,0.000112769
256,0.0526897,0.0530758,0.000112338
257,0.0533752,0.053077,0.000111907
