#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.719935    0.719935           0
           2    0.730873    0.725404  0.00386721
           3    0.730374    0.727061  0.00291144
           4    0.723626    0.726202  0.00230674
           5    0.726062    0.726174  0.00184556
           6    0.722149    0.725503  0.00165542
           7    0.728948    0.725995  0.00149031
           8    0.719962    0.725241  0.00148259
           9     0.72409    0.725113  0.00132337
          10    0.727614    0.725363  0.00121443
          11    0.722065    0.725063  0.00114045
          12    0.724549     0.72502  0.00104622
          13    0.729412    0.725358  0.00101882
          14    0.720265    0.724994  0.00100891
          15    0.717387    0.724487  0.00106149
          16    0.729023    0.724771  0.00103231
          17    0.731503    0.725167   0.0010448
          18    0.719755    0.724866   0.0010291
          19    0.725066    0.724877 0.000974988
          20    0.727063    0.724986 0.000932345
          21    0.721796    0.724834 0.000900241
          22    0.721167    0.724667  0.00087462
          23    0.728497    0.724834 0.000852292
          24    0.726182     0.72489 0.000818629
          25    0.725223    0.724903 0.000785992
          26    0.727322    0.724996 0.000761246
          27    0.726688    0.725059 0.000735624
          28    0.724618    0.725043 0.000709521
          29    0.729376    0.725193 0.000700609
          30    0.725315    0.725197 0.000677268
          31    0.726137    0.725227 0.000656099
          32    0.717148    0.724975 0.000682446
          33    0.732539    0.725204 0.000699199
          34    0.715786    0.724927 0.000731443
          35    0.724065    0.724902 0.000710959
          36    0.733853    0.725151 0.000733401
          37    0.716425    0.724915 0.000750543
          38    0.730958    0.725074 0.000747452
          39    0.728143    0.725153 0.000732416
          40    0.716939    0.724947 0.000742333
          41    0.729906    0.725068 0.000734013
          42    0.719787    0.724943 0.000727227
          43    0.729095    0.725039 0.000716697
          44    0.724506    0.725027 0.000700511
          45    0.729446    0.725125 0.000691791
          46    0.728481    0.725198 0.000680588
          47    0.718101    0.725047 0.000682655
          48     0.72237    0.724991 0.000670707
          49    0.720561    0.724901 0.000663087
          50    0.725257    0.724908 0.000649864
          51    0.728455    0.724978 0.000640832
          52    0.721233    0.724906 0.000632543
          53    0.724561    0.724899 0.000620641
          54    0.730047    0.724994 0.000616427
          55    0.724417    0.724984 0.000605308
          56    0.725061    0.724985 0.000594501
          57    0.722388     0.72494 0.000585815
          58    0.724685    0.724935 0.000575731
          59    0.721799    0.724882 0.000568423
          60    0.724668    0.724879  0.00055896
          61     0.73028    0.724967 0.000556767
          62    0.721094    0.724905 0.000551281
          63    0.730102    0.724987 0.000548668
          64    0.720601    0.724919 0.000544358
          65    0.724305    0.724909 0.000536065
          66    0.725886    0.724924 0.000528147
          67    0.725784    0.724937  0.00052042
          68    0.728988    0.724996 0.000516166
          69    0.722164    0.724955 0.000510315
          70    0.726401    0.724976 0.000503443
          71    0.720528    0.724913 0.000500235
          72    0.721848    0.724871 0.000495096
          73    0.726697    0.724896 0.000488945
          74    0.726523    0.724918 0.000482832
          75    0.732164    0.725014 0.000485964
          76    0.726164     0.72503 0.000479805
          77    0.723473    0.725009    0.000474
          78    0.718661    0.724928 0.000474859
          79    0.726327    0.724946 0.000469178
          80    0.723347    0.724926 0.000463739
          81    0.729147    0.724978 0.000460932
          82    0.720013    0.724917 0.000459271
          83    0.730999    0.724991 0.000459546
          84     0.71895    0.724919 0.000459668
          85    0.725206    0.724922 0.000454273
          86    0.731273    0.724996 0.000454953
          87    0.714303    0.724873 0.000466031
          88    0.731653     0.72495  0.00046706
          89    0.717859     0.72487 0.000468559
          90    0.721988    0.724838 0.000464446
          91    0.728675     0.72488 0.000461252
          92    0.721403    0.724843 0.000457784
          93    0.720647    0.724798 0.000455079
          94    0.731588     0.72487 0.000455936
          95    0.719459    0.724813  0.00045468
          96    0.723493    0.724799 0.000450152
          97    0.725631    0.724808 0.000445593
          98    0.725094    0.724811 0.000441056
          99     0.72895    0.724852 0.000438578
         100    0.717376    0.724778 0.000440519
