#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.803727    0.803727           0
           2    0.795296    0.799511  0.00298098
           3    0.797741    0.798921  0.00204488
           4    0.800584    0.799337  0.00157535
           5    0.798188    0.799107  0.00127693
           6    0.807543    0.800513  0.00166722
           7    0.796175    0.799894  0.00153992
           8    0.807533    0.800848  0.00161662
           9    0.791471    0.799806   0.0017407
          10    0.804514    0.800277  0.00162905
          11    0.805898    0.800788  0.00155904
          12    0.794762    0.800286  0.00150782
          13    0.796472    0.799993  0.00142009
          14    0.801936    0.800132  0.00132542
          15    0.805125    0.800464  0.00127818
          16    0.798208    0.800323  0.00120605
          17    0.806758    0.800702  0.00119302
          18    0.798546    0.800582  0.00113274
          19    0.796881    0.800387  0.00108974
          20       0.809    0.800818  0.00111711
          21    0.796828    0.800628  0.00107995
          22    0.797319    0.800478  0.00104128
          23    0.809844    0.800885  0.00107269
          24    0.791721    0.800503  0.00109384
          25    0.805146    0.800689  0.00106574
          26    0.793574    0.800415   0.0010593
          27    0.807841     0.80069  0.00105517
          28    0.800975      0.8007  0.00101753
          29    0.801522    0.800729  0.00098284
          30    0.795455    0.800553 0.000965668
          31    0.793436    0.800323 0.000961423
          32    0.811338    0.800667 0.000991081
          33    0.787761    0.800276  0.00103535
          34    0.800425    0.800281   0.0010049
          35    0.806088    0.800447 0.000989796
          36    0.796045    0.800324 0.000969823
          37    0.808291     0.80054 0.000967215
          38     0.78119     0.80003  0.00106742
          39    0.817183     0.80047  0.00112702
          40    0.793067    0.800285  0.00111394
          41    0.802691    0.800344  0.00108831
          42    0.799071    0.800314  0.00106282
          43    0.798099    0.800262  0.00103935
          44    0.803881    0.800344  0.00101898
          45    0.794952    0.800224  0.00100336
          46    0.806845    0.800368 0.000991816
          47    0.804353    0.800453 0.000974331
          48     0.79702    0.800382 0.000956655
          49    0.802517    0.800425 0.000938123
          50    0.804434    0.800505 0.000922781
          51    0.799223     0.80048  0.00090503
          52    0.802812    0.800525 0.000888736
          53     0.79536    0.800428 0.000877295
          54    0.800138    0.800422 0.000861065
          55    0.798277    0.800383 0.000846292
          56    0.801724    0.800407 0.000831518
          57    0.797705     0.80036  0.00081828
          58    0.803214    0.800409 0.000805651
          59     0.79638    0.800341 0.000794884
          60    0.799867    0.800333 0.000781675
          61    0.797949    0.800294 0.000769837
          62     0.80118    0.800308 0.000757553
          63    0.798107    0.800273 0.000746334
          64    0.794117    0.800177 0.000740845
          65    0.801306    0.800194 0.000729651
          66    0.799291    0.800181 0.000718724
          67    0.803191    0.800226   0.0007094
          68    0.801673    0.800247 0.000699287
          69    0.800394    0.800249 0.000689156
          70    0.803748    0.800299 0.000681121
          71    0.801795     0.80032 0.000671853
          72     0.80378    0.800368 0.000664238
          73    0.796394    0.800314 0.000657366
          74    0.797658    0.800278 0.000649462
          75    0.802942    0.800313 0.000641773
          76     0.80807    0.800415 0.000641393
          77     0.79683    0.800369  0.00063475
          78    0.806247    0.800444 0.000631071
          79    0.804577    0.800496 0.000625247
          80    0.798742    0.800475 0.000617816
          81    0.803506    0.800512 0.000611321
          82    0.795796    0.800454 0.000606566
          83    0.805237    0.800512 0.000601989
          84    0.792914    0.800422  0.00060158
          85    0.805122    0.800477 0.000597038
          86    0.794815    0.800411 0.000593714
          87     0.80325    0.800444 0.000587786
          88    0.798548    0.800422 0.000581501
          89    0.797708    0.800392 0.000575767
          90    0.804323    0.800435 0.000571023
          91      0.8046    0.800481 0.000566579
          92     0.79548    0.800427 0.000563023
          93    0.803177    0.800456 0.000557745
          94    0.801181    0.800464 0.000551865
          95    0.795155    0.800408 0.000548878
          96    0.804801    0.800454 0.000545064
          97    0.806744    0.800519 0.000543289
          98     0.79538    0.800466  0.00054027
          99    0.802568    0.800488 0.000535229
         100    0.801553    0.800498 0.000529983
