#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.795528    0.795528           0
           2    0.797274    0.796401 0.000617435
           3    0.808842    0.800548  0.00341078
           4    0.809745    0.802847  0.00324174
           5    0.801777    0.802633  0.00260045
           6    0.805132     0.80305  0.00220014
           7    0.798626    0.802418  0.00197453
           8    0.809692    0.803327  0.00192574
           9    0.808883    0.803944  0.00180801
          10    0.811048    0.804655  0.00176124
          11    0.797783     0.80403  0.00170831
          12    0.810675    0.804584  0.00165326
          13    0.800743    0.804288  0.00155226
          14    0.814194    0.804996  0.00159452
          15    0.801877    0.804788  0.00150172
          16    0.801313    0.804571  0.00142348
          17    0.804106    0.804543  0.00134001
          18    0.810686    0.804885   0.0013083
          19    0.797496    0.804496  0.00129595
          20    0.815152    0.805029   0.0013362
          21    0.795612     0.80458  0.00134571
          22    0.811593    0.804899  0.00132176
          23    0.797242    0.804566  0.00130555
          24    0.814418    0.804977  0.00131411
          25    0.802857    0.804892  0.00126428
          26    0.808822    0.805043  0.00122465
          27     0.80169    0.804919  0.00118557
          28    0.800267    0.804753  0.00115481
          29    0.799091    0.804557  0.00113138
          30    0.809709    0.804729  0.00110662
          31    0.812797    0.804989   0.0011011
          32    0.796478    0.804723  0.00109835
          33    0.804626     0.80472  0.00106507
          34    0.799946     0.80458  0.00104296
          35      0.8143    0.804858  0.00104949
          36    0.803685    0.804825  0.00102084
          37    0.803471    0.804789 0.000993903
          38    0.807616    0.804863 0.000970529
          39     0.79697    0.804661 0.000966516
          40    0.810771    0.804813  0.00095435
          41    0.792596    0.804515 0.000976488
          42     0.81436     0.80475 0.000980969
          43    0.795977    0.804546 0.000979142
          44    0.801376    0.804474 0.000959535
          45     0.80671    0.804523 0.000939498
          46    0.807053    0.804578 0.000920682
          47    0.800387    0.804489   0.0009054
          48    0.808498    0.804573 0.000890382
          49    0.807799    0.804639 0.000874643
          50    0.805673    0.804659 0.000857395
          51    0.807242     0.80471 0.000842078
          52    0.802789    0.804673 0.000826694
          53    0.805982    0.804698 0.000811464
          54    0.803552    0.804676 0.000796715
          55    0.807165    0.804722 0.000783513
          56    0.806577    0.804755 0.000770222
          57    0.806704    0.804789 0.000757468
          58    0.811023    0.804897 0.000751995
          59    0.789629    0.804638 0.000782506
          60    0.804563    0.804637 0.000769465
          61    0.802601    0.804603 0.000757574
          62    0.807788    0.804654 0.000747095
          63    0.805347    0.804665 0.000735317
          64    0.811347     0.80477   0.0007312
          65    0.801727    0.804723 0.000721448
          66    0.806379    0.804748 0.000710953
          67    0.807047    0.804782  0.00070117
          68     0.80465    0.804781 0.000690861
          69    0.808269    0.804831 0.000682696
          70     0.79651    0.804712 0.000683215
          71    0.806488    0.804737  0.00067405
          72    0.809851    0.804808  0.00066842
          73    0.802293    0.804774 0.000660151
          74    0.808422    0.804823 0.000653069
          75    0.800198    0.804761 0.000647267
          76    0.804854    0.804763 0.000638751
          77    0.804394    0.804758 0.000630474
          78    0.806319    0.804778 0.000622709
          79    0.807282     0.80481 0.000615632
          80    0.795109    0.804688 0.000619764
          81    0.810257    0.804757 0.000615914
          82    0.799489    0.804693 0.000611745
          83     0.80588    0.804707 0.000604541
          84    0.805596    0.804718 0.000597437
          85    0.799782     0.80466 0.000593223
          86    0.816786    0.804801  0.00060285
          87    0.795992    0.804699 0.000604364
          88    0.804705    0.804699 0.000597496
          89    0.807379     0.80473 0.000591541
          90    0.804625    0.804728 0.000584969
          91     0.80456    0.804727 0.000578544
          92    0.798201    0.804656 0.000576587
          93    0.810177    0.804715 0.000573435
          94    0.802515    0.804692 0.000567812
          95    0.804839    0.804693 0.000561837
          96    0.805417    0.804701 0.000556035
          97    0.806009    0.804714 0.000550467
          98    0.799568    0.804662 0.000547348
          99    0.807286    0.804688 0.000542461
         100    0.801179    0.804653  0.00053817
